Date,Close,MACD,Signal line,returns,signal,GDP,Unemployment rate,Property price
2005-08-30,71.65647888183594,-0.12036711930568345,0.11865225730067912,0.0,0.0,0.0,0.0,0.0
2005-08-31,71.54148864746094,-0.16881987098940954,0.06115783164266139,0.0,0.0,0.0,0.0,0.0
2005-09-01,72.00153350830078,-0.16815882006507366,0.015294501301114385,0.0,0.0,0.0,0.0,0.0
2005-09-02,72.46160888671875,-0.12902339305605892,-0.013569077570320278,0.0,0.0,0.0,0.0,0.0
2005-09-05,72.63411712646484,-0.08313004059853313,-0.02748127017596285,0.0,0.0,0.0,0.0,0.0
2005-09-06,72.46160888671875,-0.059987700497899255,-0.03398255624035013,0.0,0.0,0.0,0.0,0.0
2005-09-07,72.80663299560547,-0.013649326200209089,-0.029915910232321926,0.0,1.0,0.0,0.0,0.0
2005-09-08,73.03672790527344,0.04116636527378148,-0.015699455131101245,0.0002263405476545799,1.0,0.0,0.0,0.0
2005-09-09,72.86416625976562,0.06987839837928789,0.001416115570976581,-0.0001697076178897028,1.0,0.0,0.0,0.0
2005-09-12,72.74917602539062,0.08240423583798417,0.0176137396243781,-0.00011310758574123447,1.0,0.0,0.0,0.0
2005-09-13,72.51910400390625,0.07292552289275989,0.02867609627805446,-0.00022633082502598878,1.0,0.0,0.0,0.0
2005-09-14,72.74917602539062,0.08302144440288828,0.03954516590302123,0.0002263820622649959,1.0,0.0,0.0,0.0
2005-09-15,72.46160888671875,0.06704541236544515,0.045045215195506014,-0.00028289101528322647,1.0,0.0,0.0,0.0
2005-09-16,72.40412139892578,0.04917863140259726,0.04587189843692426,-5.656868769754464e-05,1.0,0.0,0.0,0.0
2005-09-20,72.51910400390625,0.043792402482537796,0.04545599924604697,0.00011315128367161975,0.0,0.0,0.0,0.0
2005-09-21,72.3465805053711,0.02531080555397125,0.04142696050763183,0.0,0.0,0.0,0.0,0.0
2005-09-22,72.00153350830078,-0.016982636883483337,0.029745041029408798,0.0,0.0,0.0,0.0,0.0
2005-09-23,71.8864974975586,-0.059101652335172616,0.011975702356492516,0.0,0.0,0.0,0.0,0.0
2005-09-26,72.174072265625,-0.06848692052324168,-0.004116822219454324,0.0,0.0,0.0,0.0,0.0
2005-09-27,72.11654663085938,-0.07964851266872586,-0.019223160309308634,0.0,0.0,0.0,0.0,0.0
2005-09-28,72.11654663085938,-0.08748567446170341,-0.03287566313978759,0.0,0.0,0.0,0.0,0.0
2005-09-29,72.46160888671875,-0.0651025793937805,-0.03932104639058617,0.0,0.0,0.0,0.0,0.0
2005-09-30,72.63411712646484,-0.03306271564979113,-0.03806938024242716,0.0,1.0,0.0,0.0,0.0
2005-10-03,72.46160888671875,-0.021344816278542567,-0.03472446744965024,-0.0001697415045056605,1.0,0.0,0.0,0.0
2005-10-04,72.3465805053711,-0.021096933331321566,-0.03199896062598451,-0.00011320273930359726,1.0,0.0,0.0,0.0
2005-10-05,71.94403076171875,-0.05277453241524199,-0.03615407498383601,-0.0003962056351325405,0.0,0.0,0.0,0.0
2005-10-06,71.19640350341797,-0.13663152629227682,-0.05624956524552417,0.0,0.0,0.0,0.0,0.0
2005-10-07,71.08138275146484,-0.20994984043957743,-0.08698962028433482,0.0,0.0,0.0,0.0,0.0
2005-10-10,71.13887786865234,-0.2604138682102217,-0.1216744698695122,0.0,0.0,0.0,0.0,0.0
2005-10-12,70.27626800537111,-0.36579571532122657,-0.17049871895985508,0.0,0.0,0.0,0.0,0.0
2005-10-13,70.27626800537111,-0.44419122841024716,-0.22523722084993353,0.0,0.0,0.0,0.0,0.0
2005-10-14,70.04623413085939,-0.5189004867355038,-0.2839698740270476,0.0,0.0,0.0,0.0,0.0
2005-10-17,70.16123962402344,-0.5623457581996405,-0.33964505086156616,0.0,0.0,0.0,0.0,0.0
2005-10-18,69.93121337890625,-0.6083252496045333,-0.3933810906101596,0.0,0.0,0.0,0.0,0.0
2005-10-19,69.01106262207031,-0.7108189257564703,-0.45686865763942175,0.0,0.0,0.0,0.0,0.0
2005-10-20,69.29859924316406,-0.7600823441272269,-0.5175113949369828,0.0,0.0,0.0,0.0,0.0
2005-10-21,69.52864074707031,-0.7716662431758579,-0.5683423645847578,0.0,0.0,0.0,0.0,0.0
2005-10-24,69.41361999511719,-0.7811234748577931,-0.6108985866393649,0.0,0.0,0.0,0.0,0.0
2005-10-25,69.52864074707031,-0.7704558502378802,-0.642810039359068,0.0,0.0,0.0,0.0,0.0
2005-10-26,69.87371063232422,-0.7257909586181341,-0.6594062232108813,0.0,0.0,0.0,0.0,0.0
2005-10-27,69.87371063232422,-0.6825259756269446,-0.664030173694094,0.0,0.0,0.0,0.0,0.0
2005-10-28,69.35609436035156,-0.6821421619236645,-0.6676525713400081,0.0,0.0,0.0,0.0,0.0
2005-10-31,69.75867462158203,-0.6419530886172566,-0.662512674795458,0.0,1.0,0.0,0.0,0.0
2005-11-01,70.21875762939453,-0.5664484398067628,-0.6432998277977189,0.0004530116716086052,1.0,0.0,0.0,0.0
2005-11-02,70.27626800537111,-0.4962494007484821,-0.6138897423878715,5.660081811975637e-05,1.0,0.0,0.0,0.0
2005-11-03,70.39130401611328,-0.4264182279712827,-0.5763954395045539,0.00011321024591026685,1.0,0.0,0.0,0.0
2005-11-04,70.56379699707031,-0.3530876043461717,-0.5317338724728775,0.0001697360865489106,1.0,0.0,0.0,0.0
2005-11-07,70.10372161865234,-0.32831221597413673,-0.4910495411731294,-0.0004526453258490992,1.0,0.0,0.0,0.0
2005-11-08,70.39130401611328,-0.28221880345245154,-0.44928339362899383,0.000283066173330182,1.0,0.0,0.0,0.0
2005-11-09,70.96636962890625,-0.19701538232574478,-0.39882979136834407,0.0005658745421568412,1.0,0.0,0.0,0.0
2005-11-10,71.08138275146484,-0.1188405396739114,-0.3428319410294576,0.00011311090185150974,1.0,0.0,0.0,0.0
2005-11-11,71.65647888183594,-0.010361521046164057,-0.2763378570327989,0.0005655205555608056,1.0,0.0,0.0,0.0
2005-11-14,71.59896087646484,0.0701589121630235,-0.20703850319363443,-5.6528340216077666e-05,1.0,0.0,0.0,0.0
2005-11-15,71.54148864746094,0.12786051065808124,-0.1400587004232913,-5.648654457590663e-05,1.0,0.0,0.0,0.0
2005-11-16,71.65647888183594,0.1807842260598136,-0.07589011512667032,0.00011302446478733685,1.0,0.0,0.0,0.0
2005-11-17,71.7715072631836,0.22936450956116516,-0.014839190189103228,0.00011304918231025418,1.0,0.0,0.0,0.0
2005-11-18,72.00153350830078,0.28316181664921203,0.04476101117855982,0.00022604281817772964,1.0,0.0,0.0,0.0
2005-11-21,72.3465805053711,0.3496089052548683,0.10573058999382154,0.0003389950971337541,1.0,0.0,0.0,0.0
2005-11-22,72.28907775878906,0.3930973293039841,0.16320393785585408,-5.647504104033807e-05,1.0,0.0,0.0,0.0
2005-11-23,72.80255126953125,0.46365056462329335,0.22329326320934195,0.0005043250470020411,1.0,0.0,0.0,0.0
2005-11-24,72.91854858398438,0.522896895845534,0.2832139897365804,0.00011387318239375332,1.0,0.0,0.0,0.0
2005-11-25,72.6865234375,0.5448468941394538,0.3355405706171551,-0.00022775038886890808,1.0,0.0,0.0,0.0
2005-11-28,72.74455261230469,0.560464212797001,0.3805252990531243,5.6973039348040544e-05,1.0,0.0,0.0,0.0
2005-11-29,72.57047271728516,0.5524262319397337,0.41490548563044627,-0.00017090189070501083,1.0,0.0,0.0,0.0
2005-11-30,72.22241973876953,0.5120683029883111,0.43433804910201923,-0.00034175732681229753,1.0,0.0,0.0,0.0
2005-12-01,72.45446014404297,0.49312365248705703,0.44609516977902686,0.00022792110584446412,1.0,0.0,0.0,0.0
2005-12-02,72.86053466796875,0.5050547441455535,0.45788708465233224,0.0003987747930127572,1.0,0.0,0.0,0.0
2005-12-05,72.74455261230469,0.4993947261139482,0.4661886129446554,-0.00011385172239863905,1.0,0.0,0.0,0.0
2005-12-06,72.16444396972656,0.4429926581500325,0.4615494219857309,-0.0005695181733641475,0.0,0.0,0.0,0.0
2005-12-07,72.57047271728516,0.4261444120217277,0.4544684199929303,0.0,0.0,0.0,0.0,0.0
2005-12-08,71.932373046875,0.3571853347999081,0.4350118029543259,0.0,0.0,0.0,0.0,0.0
2005-12-09,71.99038696289062,0.3037149703362019,0.40875243643070114,0.0,0.0,0.0,0.0,0.0
2005-12-12,72.33846282958984,0.28612783118722973,0.3842275153820069,0.0,0.0,0.0,0.0,0.0
2005-12-13,72.33846282958984,0.2690880175384791,0.36119961581330134,0.0,0.0,0.0,0.0,0.0
2005-12-14,72.80255126953125,0.2896925061276505,0.3468981938761712,0.0,0.0,0.0,0.0,0.0
2005-12-15,73.0345687866211,0.3210428047487994,0.3417271160506969,0.0,0.0,0.0,0.0,0.0
2005-12-16,72.86053466796875,0.32806333346549366,0.33899435953365625,0.0,0.0,0.0,0.0,0.0
2005-12-19,73.32463836669922,0.3668476514930745,0.34456501792553995,0.0,1.0,0.0,0.0,0.0
2005-12-20,73.09257507324219,0.37454145387145843,0.35056030511472364,-0.0002279565690462837,1.0,0.0,0.0,0.0
2005-12-21,73.26659393310547,0.3901829294120347,0.35848482997418585,0.00017097829848444768,1.0,0.0,0.0,0.0
2005-12-22,72.9765625,0.37485470698770484,0.36175880537688965,-0.00028491511650563517,1.0,0.0,0.0,0.0
2005-12-23,72.74455261230469,0.3400656561326798,0.35742017552804767,-0.00022798205912388791,0.0,0.0,0.0,0.0
2005-12-28,72.74455261230469,0.30893388516497566,0.34772291745543327,0.0,0.0,0.0,0.0,0.0
2005-12-29,72.51248931884766,0.26251011088129417,0.3306803561406054,0.0,0.0,0.0,0.0,0.0
2005-12-30,72.16444396972656,0.1953823383829274,0.30362075258906984,0.0,0.0,0.0,0.0,0.0
2006-01-03,72.39645385742188,0.15907068614612285,0.27471073930048046,0.0,0.0,0.0,0.0,0.0
2006-01-04,73.38263702392578,0.20747849683672825,0.26126429080773006,0.0,0.0,0.0,0.0,0.0
2006-01-05,73.4986343383789,0.25229376395144243,0.25947018543647254,0.0,0.0,0.0,0.0,0.0
2006-01-06,74.02074432373047,0.3261800972579323,0.2728121678007645,0.0,1.0,0.0,0.0,0.0
2006-01-09,75.23895263671875,0.4775301087505994,0.3137557559907315,0.0011973324680687458,1.0,0.0,0.0,0.0
2006-01-10,75.93508911132812,0.6461994934074227,0.3802445034740698,0.000683388877840807,1.0,0.0,0.0,0.0
2006-01-11,75.99305725097656,0.7756080139691193,0.4593172055730797,5.6867768800650254e-05,1.0,0.0,0.0,0.0
2006-01-12,76.10911560058594,0.8774158341618516,0.5429369312908341,0.00011384881640563727,1.0,0.0,0.0,0.0
2006-01-13,76.10911560058594,0.9471807550061726,0.6237856960339019,0.0,1.0,0.0,0.0,0.0
2006-01-16,76.10911560058594,0.9910457983456666,0.6972377164962549,0.0,1.0,0.0,0.0,0.0
2006-01-17,75.3549575805664,0.9539582745976105,0.7485818281165261,-0.000739716050629724,1.0,0.0,0.0,0.0
2006-01-18,75.00691223144531,0.8862654771488963,0.7761185579230002,-0.00034163306446099995,1.0,0.0,0.0,0.0
2006-01-19,75.47098541259766,0.8601500009815766,0.7929248465347155,0.00045567890898490226,1.0,0.0,0.0,0.0
2006-01-20,75.3549575805664,0.8206310971444992,0.7984660966566722,-0.00011387720004807367,1.0,0.0,0.0,0.0
2006-01-23,74.60086059570312,0.7201611868312767,0.7828051146915932,-0.0007402037248600557,0.0,0.0,0.0,0.0
2006-01-24,74.60086059570312,0.633238480040788,0.7528917877614322,0.0,0.0,0.0,0.0,0.0
2006-01-25,74.42681121826172,0.544035970479797,0.7111206243051051,0.0,0.0,0.0,0.0,0.0
2006-01-26,74.65882873535156,0.48645664417585976,0.6661878282792562,0.0,0.0,0.0,0.0,0.0
2006-01-27,75.23895263671875,0.4820786610647474,0.6293659948363545,0.0,0.0,0.0,0.0,0.0
2006-02-01,74.65882873535156,0.4268771532639022,0.588868226521864,0.0,0.0,0.0,0.0,0.0
2006-02-02,74.77485656738281,0.3880191932598649,0.5486984198694642,0.0,0.0,0.0,0.0,0.0
2006-02-03,74.25277709960938,0.3115056865025849,0.5012598731960883,0.0,0.0,0.0,0.0,0.0
2006-02-06,74.48483276367188,0.26652084744131344,0.45431206804513335,0.0,0.0,0.0,0.0,0.0
2006-02-07,74.3108139038086,0.2143571944276772,0.4063210933216422,0.0,0.0,0.0,0.0,0.0
2006-02-08,74.07876586914062,0.15253446415084682,0.35556376748748314,0.0,0.0,0.0,0.0,0.0
2006-02-09,74.3108139038086,0.12087052195134618,0.30862511838025575,0.0,0.0,0.0,0.0,0.0
2006-02-10,74.42681121826172,0.10393849520495735,0.2676877937451961,0.0,0.0,0.0,0.0,0.0
2006-02-13,74.13676452636719,0.0663505501647137,0.2274203450290996,0.0,0.0,0.0,0.0,0.0
2006-02-14,74.54283142089844,0.0685379745525978,0.19564387093379926,0.0,0.0,0.0,0.0,0.0
2006-02-15,74.60086059570312,0.074099817011259,0.17133506014929123,0.0,0.0,0.0,0.0,0.0
2006-02-16,74.60086059570312,0.07761294353002768,0.15259063682543852,0.0,0.0,0.0,0.0,0.0
2006-02-17,74.9488754272461,0.10724278199654691,0.1435210658596602,0.0,0.0,0.0,0.0,0.0
2006-02-20,75.00691223144531,0.13386461951188267,0.14158977659010472,0.0,0.0,0.0,0.0,0.0
2006-02-21,75.18094635009766,0.1670797253834877,0.14668776634878133,0.0,1.0,0.0,0.0,0.0
2006-02-22,75.18094635009766,0.1911989140249517,0.15558999588401543,0.0,1.0,0.0,0.0,0.0
2006-02-23,75.76103973388672,0.2541920649263858,0.1753104096924895,0.0005698277033001631,1.0,0.0,0.0,0.0
2006-02-24,76.51515197753906,0.36080599957153936,0.2124095276682995,0.0007403451518563919,1.0,0.0,0.0,0.0
2006-02-27,77.09527587890625,0.48650137640177604,0.26722789741499486,0.0005691118058905875,1.0,0.0,0.0,0.0
2006-02-28,77.50135040283203,0.6118298943295031,0.3361482967978965,0.00039813970280455635,1.0,0.0,0.0,0.0
2006-03-01,76.979248046875,0.6614001418679862,0.40119866581191443,-0.0005116965885757496,1.0,0.0,0.0,0.0
2006-03-02,77.09527587890625,0.7019556883138307,0.4613500703122977,0.00011377355544817114,1.0,0.0,0.0,0.0
2006-03-03,76.57318878173828,0.6840825082529989,0.505896557900438,-0.000511885354675834,1.0,0.0,0.0,0.0
2006-03-06,76.74720764160156,0.6761653388126234,0.5399503140828751,0.0001707058596362998,1.0,0.0,0.0,0.0
2006-03-07,76.9212417602539,0.6761399039719294,0.567188232060686,0.0001706916898542854,1.0,0.0,0.0,0.0
2006-03-08,76.86321258544922,0.6637855703775983,0.5865076997240686,-5.690497676891226e-05,1.0,0.0,0.0,0.0
2006-03-09,76.9212417602539,0.6511708492225523,0.5994403296237654,5.690821512960298e-05,1.0,0.0,0.0,0.0
2006-03-10,76.86321258544922,0.6292376623021596,0.6053997961594443,-5.690497676891226e-05,1.0,0.0,0.0,0.0
2006-03-13,77.21128845214844,0.63264947773024,0.6108497324736034,0.00034135202456697655,1.0,0.0,0.0,0.0
2006-03-14,77.0372543334961,0.6142298082417454,0.6115257476272318,-0.000170614031830163,1.0,0.0,0.0,0.0
2006-03-15,77.55934143066406,0.6344466469266479,0.616109927487115,0.0005119144763572336,1.0,0.0,0.0,0.0
2006-03-16,77.26929473876953,0.6199182613927263,0.6168715942682373,-0.0002842497573574132,1.0,0.0,0.0,0.0
2006-03-17,77.21128845214844,0.5968437454588553,0.612866024506361,-5.686312403596627e-05,0.0,0.0,0.0,0.0
2006-03-20,77.67537689208984,0.6089850829366554,0.6120898361924199,0.0,0.0,0.0,0.0,0.0
2006-03-21,77.44331359863281,0.5930453543265486,0.6082809398192456,0.0,0.0,0.0,0.0,0.0
2006-03-22,77.09075927734375,0.5456746199072171,0.59575967583684,0.0,0.0,0.0,0.0,0.0
2006-03-23,77.5042724609375,0.5353290891256819,0.5836735584946083,0.0,0.0,0.0,0.0,0.0
2006-03-24,76.85445404052734,0.46928563302053306,0.5607959733997934,0.0,0.0,0.0,0.0,0.0
2006-03-27,77.03169250488281,0.4263328810004623,0.5339033549199271,0.0,0.0,0.0,0.0,0.0
2006-03-28,76.7363052368164,0.3642582888768686,0.49997434171131544,0.0,0.0,0.0,0.0,0.0
2006-03-29,76.26370239257812,0.2737727457766681,0.454734022524386,0.0,0.0,0.0,0.0,0.0
2006-03-30,76.38188171386719,0.20918700691750303,0.4056246194030094,0.0,0.0,0.0,0.0,0.0
2006-03-31,76.7363052368164,0.18447484859454732,0.361394665241317,0.0,0.0,0.0,0.0,0.0
2006-04-03,77.44520568847656,0.2195616568945411,0.33302806357196185,0.0,0.0,0.0,0.0,0.0
2006-04-04,77.44520568847656,0.24454919437292233,0.315332289732154,0.0,0.0,0.0,0.0,0.0
2006-04-06,78.15406799316406,0.317886859786924,0.31584320374310804,0.0,1.0,0.0,0.0,0.0
2006-04-07,77.97684478759766,0.3575850386867643,0.3241915707318393,-0.00017374044738871497,1.0,0.0,0.0,0.0
2006-04-10,77.68148803710938,0.36105133506578113,0.3315635235986277,-0.00028960276910305893,1.0,0.0,0.0,0.0
2006-04-11,77.5042724609375,0.34551569412889194,0.33435395770468057,-0.00017381349448375438,1.0,0.0,0.0,0.0
2006-04-12,77.14982604980469,0.3011314675024721,0.32770945966423887,-0.00034770239019454863,0.0,0.0,0.0,0.0
2006-04-13,77.68148803710938,0.3053375856000571,0.3232350848514025,0.0,0.0,0.0,0.0,0.0
2006-04-18,78.2131118774414,0.3475620860665316,0.32810048509442835,0.0,1.0,0.0,0.0,0.0
2006-04-19,78.68572998046875,0.4143848671741637,0.34535736151037544,0.00046378689943171736,1.0,0.0,0.0,0.0
2006-04-20,79.1583251953125,0.49971646646626766,0.3762291825015539,0.0004635494507674309,1.0,0.0,0.0,0.0
2006-04-21,78.98108673095703,0.5467382526130109,0.41033099652384536,-0.00017376546187986008,1.0,0.0,0.0,0.0
2006-04-24,78.03591918945312,0.501950067478532,0.42865481071478273,-0.0009268079519935135,1.0,0.0,0.0,0.0
2006-04-25,77.91775512695312,0.45171318733068233,0.4332664860379627,-0.00011597624954973185,1.0,0.0,0.0,0.0
2006-04-26,77.97684478759766,0.4119197847895606,0.4289971457882823,5.800233980468583e-05,0.0,0.0,0.0,0.0
2006-04-27,78.0949935913086,0.3854733507893826,0.4202923867885024,0.0,0.0,0.0,0.0,0.0
2006-04-28,78.0949935913086,0.36036035149248846,0.40830597972929966,0.0,0.0,0.0,0.0,0.0
2006-05-02,80.33976745605469,0.5156485338294488,0.4297744905493295,0.0,1.0,0.0,0.0,0.0
2006-05-03,81.1077880859375,0.6927033305362045,0.4823602585467045,0.0007538444016359502,1.0,0.0,0.0,0.0
2006-05-04,80.98961639404297,0.8141006194227032,0.5487083307219043,-0.00011590308999109844,1.0,0.0,0.0,0.0
2006-05-08,83.23435974121094,1.07900280086659,0.6547672247508414,0.0022019050782484673,1.0,0.0,0.0,0.0
2006-05-09,82.76181030273438,1.2365546653003605,0.7711247128607452,-0.00046251298227528714,1.0,0.0,0.0,0.0
2006-05-10,83.76603698730469,1.4260101958589217,0.9021018094603805,0.0009833527727531877,1.0,0.0,0.0,0.0
2006-05-11,84.00233459472656,1.5770431392435,1.0370900754170045,0.00023115860173650304,1.0,0.0,0.0,0.0
2006-05-12,83.35250091552734,1.6255632072098933,1.1547847017755823,-0.000635554167903063,1.0,0.0,0.0,0.0
2006-05-15,81.34400939941406,1.4848310231949284,1.2207939660594516,-0.0019656059685215777,1.0,0.0,0.0,0.0
2006-05-16,81.34400939941406,1.357649613802053,1.248165095607972,0.0,1.0,0.0,0.0,0.0
2006-05-17,83.8439712524414,1.4419614253305895,1.2869243615524955,0.002451400861036346,1.0,0.0,0.0,0.0
2006-05-18,82.3531494140625,1.372659120471397,1.3040713133362758,-0.0014582882325330226,1.0,0.0,0.0,0.0
2006-05-19,82.47239685058594,1.312232219914378,1.3057034946518962,0.00011681549830599991,1.0,0.0,0.0,0.0
2006-05-22,79.84857177734375,1.0406270102744486,1.2526881977764066,-0.0025700144352295284,0.0,0.0,0.0,0.0
2006-05-23,80.1467514038086,0.839758317536365,1.1701022217283985,0.0,0.0,0.0,0.0,0.0
2006-05-24,80.2659912109375,0.6823246731673862,1.072546712016196,0.0,0.0,0.0,0.0,0.0
2006-05-25,79.66968536376953,0.5036348879399242,0.9587643472009417,0.0,0.0,0.0,0.0,0.0
2006-05-26,80.44487762451172,0.4197350383999492,0.8509584854407433,0.0,0.0,0.0,0.0,0.0
2006-05-29,80.8623275756836,0.3825190835729444,0.7572706050671836,0.0,0.0,0.0,0.0,0.0
2006-05-30,81.04122924804688,0.3632734508505848,0.6784711742238638,0.0,0.0,0.0,0.0,0.0
2006-06-01,79.90821075439453,0.25367185363032263,0.5935113101051557,0.0,0.0,0.0,0.0,0.0
2006-06-02,80.7430648803711,0.23150885897861428,0.5211108198798474,0.0,0.0,0.0,0.0,0.0
2006-06-05,80.7430648803711,0.21150641178449803,0.4591899382607776,0.0,0.0,0.0,0.0,0.0
2006-06-06,80.20636749267578,0.15061118249391825,0.39747418710740573,0.0,0.0,0.0,0.0,0.0
2006-06-07,79.90821075439453,0.07740029515272795,0.33345940871647023,0.0,0.0,0.0,0.0,0.0
2006-06-08,78.95404815673828,-0.05695625166725904,0.2553762766397244,0.0,0.0,0.0,0.0,0.0
2006-06-09,79.90821075439453,-0.08545674350330046,0.18720967261111943,0.0,0.0,0.0,0.0,0.0
2006-06-12,79.90821075439453,-0.1068123226511517,0.1284052735586652,0.0,0.0,0.0,0.0,0.0
2006-06-13,78.89444732666016,-0.2031966843366746,0.062084881979597245,0.0,0.0,0.0,0.0,0.0
2006-06-14,78.83480834960938,-0.2811533911275461,-0.00656277264183143,0.0,0.0,0.0,0.0,0.0
2006-06-15,79.55040740966797,-0.2819417305045846,-0.06163856421438206,0.0,0.0,0.0,0.0,0.0
2006-06-16,80.8623275756836,-0.1746917640038106,-0.08424920417226778,0.0,0.0,0.0,0.0,0.0
2006-06-19,80.68343353271484,-0.10294397300495461,-0.08798815793880516,0.0,0.0,0.0,0.0,0.0
2006-06-20,79.84857177734375,-0.11215682409806504,-0.09282189117065714,0.0,0.0,0.0,0.0,0.0
2006-06-21,79.84857177734375,-0.11809672938071003,-0.09787685881266772,0.0,0.0,0.0,0.0,0.0
2006-06-22,80.44487762451172,-0.0738361120431108,-0.09306870945875634,0.0,1.0,0.0,0.0,0.0
2006-06-23,80.3852767944336,-0.0430720351945979,-0.08306937460592466,-5.85289284286139e-05,1.0,0.0,0.0,0.0
2006-06-26,79.9678726196289,-0.05177547570860952,-0.07681059482646163,-0.00040992128799466343,1.0,0.0,0.0,0.0
2006-06-27,79.61001586914062,-0.0865513539199867,-0.07875874664516665,-0.00035158550445912873,0.0,0.0,0.0,0.0
2006-06-28,79.3118896484375,-0.13659322079216452,-0.09032564147456623,0.0,0.0,0.0,0.0,0.0
2006-06-29,79.66968536376953,-0.1457010854000771,-0.1014007302596684,0.0,0.0,0.0,0.0,0.0
2006-06-30,81.1008529663086,-0.03700924937297145,-0.08852243408232902,0.0,1.0,0.0,0.0,0.0
2006-07-03,80.98162078857422,0.039058531049775524,-0.0630062410559081,-0.00011718389845849497,1.0,0.0,0.0,0.0
2006-07-04,81.1008529663086,0.10772208224241808,-0.028860576396242867,0.0001171976321339141,1.0,0.0,0.0,0.0
2006-07-05,80.98162078857422,0.15077931093883024,0.007067401070771754,-0.00011718389845849497,1.0,0.0,0.0,0.0
2006-07-06,81.39900970458984,0.2160913060847065,0.04887218207355871,0.00041026670455468484,1.0,0.0,0.0,0.0
2006-07-07,82.1146011352539,0.3218833103564265,0.10347440773013226,0.0007030923168591663,1.0,0.0,0.0,0.0
2006-07-10,82.949462890625,0.4676992564637743,0.1763193774768607,0.0008197030401815297,1.0,0.0,0.0,0.0
2006-07-11,82.53204345703125,0.5433141966718864,0.24971834131586584,-0.00040950461161604057,1.0,0.0,0.0,0.0
2006-07-12,82.53204345703125,0.5963650564170138,0.3190476843360954,0.0,1.0,0.0,0.0,0.0
2006-07-13,81.57794952392578,0.5550228799990293,0.36624272346868225,-0.0009363865106999381,1.0,0.0,0.0,0.0
2006-07-14,80.8623275756836,0.45922058773200547,0.3848382963213469,-0.0007029987041613506,1.0,0.0,0.0,0.0
2006-07-17,80.44487762451172,0.3456276778825327,0.3769961726335841,-0.0004103748178003741,0.0,0.0,0.0,0.0
2006-07-18,80.3852767944336,0.24793712471351625,0.3511843630495705,0.0,0.0,0.0,0.0,0.0
2006-07-19,80.7430648803711,0.19711494746540836,0.32037047993273815,0.0,0.0,0.0,0.0,0.0
2006-07-20,82.17423248291016,0.2692178942973271,0.310139962805656,0.0,0.0,0.0,0.0,0.0
2006-07-21,81.87613677978516,0.29886108265655764,0.30788418677583634,0.0,0.0,0.0,0.0,0.0
2006-07-24,81.87613677978516,0.3186799785772507,0.31004334513611925,0.0,1.0,0.0,0.0,0.0
2006-07-25,82.59168243408203,0.38765648793392415,0.32556597369568024,0.0007037070417794666,1.0,0.0,0.0,0.0
2006-07-26,82.7706069946289,0.4515533592064713,0.3507634507978385,0.00017584053605723682,1.0,0.0,0.0,0.0
2006-07-27,83.6054458618164,0.5630659359710677,0.3932239478324843,0.0008203049647732552,1.0,0.0,0.0,0.0
2006-07-28,83.24767303466797,0.6154763510885175,0.437674428483691,-0.00035125614031594754,1.0,0.0,0.0,0.0
2006-07-31,83.6054458618164,0.6780649491315387,0.48575253261326057,0.00035137956454556196,1.0,0.0,0.0,0.0
2006-08-01,83.48619079589844,0.7098611395007737,0.5305742539907632,-0.00011708288329592698,1.0,0.0,0.0,0.0
2006-08-02,83.78437042236328,0.7504695079752679,0.5745533047876641,0.0002927826854359772,1.0,0.0,0.0,0.0
2006-08-03,84.02286529541016,0.7927580542541932,0.61819425468097,0.00023410966073966755,1.0,0.0,0.0,0.0
2006-08-04,83.78437042236328,0.7978305943236279,0.6541215226095016,-0.00023405486623429006,1.0,0.0,0.0,0.0
2006-08-07,83.8439712524414,0.7974672022552198,0.6827906585386453,5.850494784698235e-05,1.0,0.0,0.0,0.0
2006-08-08,84.1421127319336,0.8118779139302887,0.7086081096169741,0.00029264242223270287,1.0,0.0,0.0,0.0
2006-08-09,84.85774230957031,0.8710034473455295,0.7410871771626852,0.0007022246789867292,1.0,0.0,0.0,0.0
2006-08-10,84.08252716064453,0.8455603810489265,0.7619818179399335,-0.0007601603128866152,1.0,0.0,0.0,0.0
2006-08-11,84.26139068603516,0.8302586544254922,0.7756371852370452,0.00017552338521920063,1.0,0.0,0.0,0.0
2006-08-14,83.96322631835938,0.7850232933597567,0.7775144068615876,-0.00029254502660280846,1.0,0.0,0.0,0.0
2006-08-15,83.8439712524414,0.7311231243790814,0.7682361503650864,-0.0001170417707785365,0.0,0.0,0.0,0.0
2006-08-16,84.68465423583984,0.74762478981485,0.7641138782550392,0.0,0.0,0.0,0.0,0.0
2006-08-17,84.62447357177734,0.7472327677118074,0.7607376561463929,0.0,0.0,0.0,0.0,0.0
2006-08-18,84.26335144042969,0.7096026912818303,0.7505106631734805,0.0,0.0,0.0,0.0,0.0
2006-08-21,83.42070770263672,0.6048143538414479,0.721371401307074,0.0,0.0,0.0,0.0,0.0
2006-08-22,83.72163391113281,0.5398282673070298,0.6850627745070652,0.0,0.0,0.0,0.0,0.0
2006-08-23,83.72163391113281,0.4827613531583381,0.6446024902373197,0.0,0.0,0.0,0.0,0.0
2006-08-24,82.99937438964844,0.37493310983900585,0.5906686141576569,0.0,0.0,0.0,0.0,0.0
2006-08-25,83.54109191894531,0.32939348439209937,0.5384135882045454,0.0,0.0,0.0,0.0,0.0
2006-08-28,83.72163391113281,0.3043627289669928,0.4916034163570349,0.0,0.0,0.0,0.0,0.0
