Date,Close,returns,signal,RSI,GDP,Unemployment rate,Property price
2003-04-25,45.05947875976562,0.0,0.0,35.57922931970644,0.0,0.0,0.0
2003-04-28,44.92168045043945,0.0,0.0,33.462733798857855,0.0,0.0,0.0
2003-04-29,46.57522964477539,0.0,0.0,63.51420614516564,0.0,0.0,0.0
2003-04-30,46.988624572753906,0.0,0.0,67.71984814634074,0.0,0.0,0.0
2003-05-01,46.988624572753906,0.0,0.0,67.71984814634074,0.0,0.0,0.0
2003-05-02,47.126426696777344,0.0,0.0,69.29080244439376,0.0,0.0,0.0
2003-05-05,47.53980255126953,0.0,-1.0,73.71795281370544,0.0,0.0,0.0
2003-05-06,47.53980255126953,0.0,-1.0,73.71795281370544,0.0,0.0,0.0
2003-05-07,47.95320129394531,-0.00041355304732171305,-1.0,77.95027598509952,0.0,0.0,0.0
2003-05-08,47.95320129394531,0.0,-1.0,77.95027598509952,0.0,0.0,0.0
2003-05-09,49.19336318969727,-0.0012411380733073907,-1.0,86.58097097921657,0.0,0.0,0.0
2003-05-12,49.05558395385742,0.00013805903732855285,-1.0,82.44424955712213,0.0,0.0,0.0
2003-05-13,48.779991149902344,0.00027611435657215466,-1.0,74.25589280282955,0.0,0.0,0.0
2003-05-14,49.19336318969727,-0.00041404001384204303,-1.0,78.03202762381477,0.0,0.0,0.0
2003-05-15,49.46897506713867,-0.0002761715888751626,-1.0,80.25959317769215,0.0,0.0,0.0
2003-05-16,49.19336318969727,0.0002762478806912494,-1.0,71.85276949957878,0.0,0.0,0.0
2003-05-19,49.60673904418945,-0.00041421533642715946,-1.0,76.17209495177741,0.0,0.0,0.0
2003-05-20,49.05558395385742,0.0005525032290667475,0.0,61.62398263722816,0.0,0.0,0.0
2003-05-21,49.33115768432617,0.0,0.0,65.43277392004734,0.0,0.0,0.0
2003-05-22,49.19336318969727,0.0,0.0,61.888871201003,0.0,0.0,0.0
2003-05-23,49.882362365722656,0.0,-1.0,70.96249072526284,0.0,0.0,0.0
2003-05-26,50.43355178833008,-0.0005522325350608703,-1.0,76.1941803430313,0.0,0.0,0.0
2003-05-27,50.15792846679688,0.00027629751237978617,0.0,69.01927769120441,0.0,0.0,0.0
2003-05-28,51.12252807617188,0.0,-1.0,77.55432465058256,0.0,0.0,0.0
2003-05-29,51.39812850952149,-0.00027619825531943754,-1.0,79.42317079871748,0.0,0.0,0.0
2003-05-30,51.39812850952149,0.0,-1.0,79.42317079871748,0.0,0.0,0.0
2003-06-02,51.26031494140625,0.00013815066503419793,-1.0,75.25191954932829,0.0,0.0,0.0
2003-06-03,51.26031494140625,0.0,-1.0,75.25191954932829,0.0,0.0,0.0
2003-06-04,51.26031494140625,0.0,-1.0,75.25191954932829,0.0,0.0,0.0
2003-06-05,51.6737060546875,-0.00041434504069381983,-1.0,80.07415807601839,0.0,0.0,0.0
2003-06-06,51.94929885864258,-0.0002763432540860977,-1.0,82.67146701694905,0.0,0.0,0.0
2003-06-09,52.36268997192383,-0.00041463137425479246,-1.0,85.86123788302433,0.0,0.0,0.0
2003-06-10,51.811485290527344,0.0005530877398187695,0.0,66.91167286050758,0.0,0.0,0.0
2003-06-11,51.53591918945313,0.0,0.0,59.35516069471862,0.0,0.0,0.0
2003-06-12,52.36268997192383,0.0,-1.0,70.77918386758267,0.0,0.0,0.0
2003-06-13,52.36268997192383,0.0,-1.0,70.77918386758267,0.0,0.0,0.0
2003-06-16,52.63829040527344,-0.0002763890886283704,-1.0,74.01992707461432,0.0,0.0,0.0
2003-06-17,53.46507263183594,-0.0008293773686735006,-1.0,81.22683432955608,0.0,0.0,0.0
2003-06-18,53.32727813720703,0.0001383417478464377,-1.0,77.11319774754466,0.0,0.0,0.0
2003-06-19,53.189491271972656,0.00013831495341909417,-1.0,72.85607637158655,0.0,0.0,0.0
2003-06-20,52.91388702392578,0.00027662228038161096,0.0,64.62235620366228,0.0,0.0,0.0
2003-06-23,51.94929885864258,0.0,0.0,44.37166093724607,0.0,0.0,0.0
2003-06-24,51.811485290527344,0.0,0.0,42.19201777356596,0.0,0.0,0.0
2003-06-25,51.94929885864258,0.0,0.0,45.29280569060127,0.0,0.0,0.0
2003-06-26,51.39812850952149,0.0,0.0,36.30601526395123,0.0,0.0,0.0
2003-06-27,51.39812850952149,0.0,0.0,36.30601526395123,0.0,0.0,0.0
2003-06-30,51.12252807617188,0.0,0.0,32.06994230088863,0.0,0.0,0.0
2003-07-01,51.12252807617188,0.0,0.0,32.06994230088863,0.0,0.0,0.0
2003-07-02,50.57135391235352,0.0,1.0,24.46848720080864,0.0,0.0,0.0
2003-07-03,50.9847412109375,0.0004147995338392718,0.0,37.324653540262624,0.0,0.0,0.0
2003-07-04,51.12252807617188,0.0,0.0,41.175366341326125,0.0,0.0,0.0
2003-07-07,51.811485290527344,0.0,0.0,56.569926600703916,0.0,0.0,0.0
2003-07-08,52.08708572387695,0.0,0.0,61.250602413477964,0.0,0.0,0.0
2003-07-09,51.94929885864258,0.0,0.0,57.66543529761182,0.0,0.0,0.0
2003-07-10,51.53591918945313,0.0,0.0,47.94972863687599,0.0,0.0,0.0
2003-07-11,51.53591918945313,0.0,0.0,47.94972863687599,0.0,0.0,0.0
2003-07-14,52.22488403320313,0.0,0.0,62.11369370182963,0.0,0.0,0.0
2003-07-15,52.36268997192383,0.0,0.0,64.35246694796132,0.0,0.0,0.0
2003-07-16,52.63829040527344,0.0,0.0,68.63007676044965,0.0,0.0,0.0
2003-07-17,52.22488403320313,0.0,0.0,56.8275319317855,0.0,0.0,0.0
2003-07-18,52.36268997192383,0.0,0.0,59.506023448666866,0.0,0.0,0.0
2003-07-21,52.22488403320313,0.0,0.0,55.53076848345419,0.0,0.0,0.0
2003-07-22,52.08708572387695,0.0,0.0,51.55688956620763,0.0,0.0,0.0
2003-07-23,51.6737060546875,0.0,0.0,41.321390841189036,0.0,0.0,0.0
2003-07-24,51.6737060546875,0.0,0.0,41.32139084118904,0.0,0.0,0.0
2003-07-25,51.94929885864258,0.0,0.0,50.11224085663265,0.0,0.0,0.0
2003-07-28,52.77607345581055,0.0,0.0,67.14847890483824,0.0,0.0,0.0
2003-07-29,52.77607345581055,0.0,0.0,67.14847890483824,0.0,0.0,0.0
2003-07-30,52.77607345581055,0.0,0.0,67.14847890483824,0.0,0.0,0.0
2003-07-31,52.63829040527344,0.0,0.0,61.750026884383125,0.0,0.0,0.0
2003-08-01,53.32727813720703,0.0,-1.0,73.87065620583382,0.0,0.0,0.0
2003-08-04,52.77607345581055,0.0005528584101737177,0.0,57.15279174672092,0.0,0.0,0.0
2003-08-05,53.32727813720703,0.0,0.0,66.0247487226022,0.0,0.0,0.0
2003-08-06,52.63829040527344,0.0,0.0,50.84157958242129,0.0,0.0,0.0
2003-08-07,52.77607345581055,0.0,0.0,53.31861176711196,0.0,0.0,0.0
2003-08-08,52.91388702392578,0.0,0.0,55.88411638304093,0.0,0.0,0.0
2003-08-11,53.46507263183594,0.0,0.0,64.80919479614565,0.0,0.0,0.0
2003-08-12,53.60284042358398,0.0,0.0,66.74925907788997,0.0,0.0,0.0
2003-08-13,54.56745529174805,0.0,-1.0,76.99532554624564,0.0,0.0,0.0
2003-08-14,55.39422607421875,-0.0008287930616958095,-1.0,82.3684358768912,0.0,0.0,0.0
2003-08-15,56.22100830078125,-0.0008294920110032411,-1.0,86.11144338500912,0.0,0.0,0.0
2003-08-18,56.22100830078125,0.0,-1.0,86.11144338500912,0.0,0.0,0.0
2003-08-19,55.94540023803711,0.0002767409244535113,-1.0,78.69690512251287,0.0,0.0,0.0
2003-08-20,54.97302627563477,0.0009761006895445679,0.0,58.271567222719554,0.0,0.0,0.0
2003-08-21,55.5255126953125,0.0,0.0,64.3394338136557,0.0,0.0,0.0
2003-08-22,55.5255126953125,0.0,0.0,64.3394338136557,0.0,0.0,0.0
2003-08-25,55.249267578125,0.0,0.0,58.66107557553111,0.0,0.0,0.0
2003-08-26,55.11114120483398,0.0,0.0,55.81886369903594,0.0,0.0,0.0
2003-08-27,54.6967887878418,0.0,0.0,47.802171199753495,0.0,0.0,0.0
2003-08-28,55.11114120483398,0.0,0.0,55.22248290694582,0.0,0.0,0.0
2003-08-29,56.07799911499024,0.0,0.0,67.61695592565316,0.0,0.0,0.0
2003-09-01,55.249267578125,0.0,0.0,53.08460789943935,0.0,0.0,0.0
2003-09-02,55.5255126953125,0.0,0.0,56.66665308228333,0.0,0.0,0.0
2003-09-03,56.07799911499024,0.0,0.0,63.15798718395105,0.0,0.0,0.0
2003-09-04,55.80177307128906,0.0,0.0,58.13416680152076,0.0,0.0,0.0
2003-09-05,56.07799911499024,0.0,0.0,61.6536415765875,0.0,0.0,0.0
2003-09-08,56.35425186157226,0.0,0.0,65.0445987008161,0.0,0.0,0.0
2003-09-09,56.07799911499024,0.0,0.0,59.022301071389634,0.0,0.0,0.0
2003-09-10,55.249267578125,0.0,0.0,44.69748056614624,0.0,0.0,0.0
2003-09-11,55.5255126953125,0.0,0.0,49.41907291078429,0.0,0.0,0.0
2003-09-12,55.5255126953125,0.0,0.0,49.41907291078429,0.0,0.0,0.0
2003-09-15,55.80177307128906,0.0,0.0,54.58195075445627,0.0,0.0,0.0
2003-09-16,56.07799911499024,0.0,0.0,59.366915941079085,0.0,0.0,0.0
2003-09-17,56.35425186157226,0.0,0.0,63.77137018615219,0.0,0.0,0.0
2003-09-18,56.63048553466797,0.0,0.0,67.79858827066965,0.0,0.0,0.0
2003-09-19,57.1829719543457,0.0,-1.0,74.37284344851628,0.0,0.0,0.0
2003-09-22,56.90672302246094,0.0002770372691733858,0.0,66.53577286760546,0.0,0.0,0.0
2003-09-23,56.63048553466797,0.0,0.0,59.323146057843516,0.0,0.0,0.0
2003-09-24,57.4592170715332,0.0,-1.0,70.4221501745954,0.0,0.0,0.0
2003-09-25,58.0117073059082,-0.0005539134325154293,-1.0,75.5533083043274,0.0,0.0,0.0
2003-09-26,57.73548889160156,0.0002770834248220222,0.0,68.6801555256877,0.0,0.0,0.0
2003-09-29,57.1829719543457,0.0,0.0,56.76218081998815,0.0,0.0,0.0
2003-09-30,57.73548889160156,0.0,0.0,63.97524964434633,0.0,0.0,0.0
2003-10-01,57.73548889160156,0.0,0.0,63.97524964434633,0.0,0.0,0.0
2003-10-02,58.28796005249024,2.220446049250313e-16,-1.0,70.52185641693097,0.0,0.0,0.0
2003-10-03,59.39295196533203,-0.0011081452765462352,-1.0,79.2317460901545,0.0,0.0,0.0
2003-10-06,59.66918182373047,-0.00027732546451886275,-1.0,80.86273781944463,0.0,0.0,0.0
2003-10-07,60.2216796875,-0.0005548430994323228,-1.0,83.79903808376807,0.0,0.0,0.0
2003-10-08,60.2216796875,0.0,-1.0,83.79903808376807,0.0,0.0,0.0
2003-10-09,59.9454460144043,0.0002775602285343126,-1.0,76.0335662785105,0.0,0.0,0.0
2003-10-10,60.497947692871094,-0.0005550009080387275,-1.0,80.25604809774157,0.0,0.0,0.0
2003-10-13,60.2216796875,0.00027767180591209417,-1.0,72.8507383514798,0.0,0.0,0.0
2003-10-14,60.2216796875,0.0,-1.0,72.8507383514798,0.0,0.0,0.0
2003-10-15,61.60291290283203,-0.0013878663039529338,-1.0,83.18080168583501,0.0,0.0,0.0
2003-10-16,61.05044555664063,0.0005558919607895341,-1.0,70.75584726730315,0.0,0.0,0.0
2003-10-17,61.3266830444336,-0.0002777953945118927,-1.0,73.07609157414974,0.0,0.0,0.0
2003-10-20,61.60291290283203,-0.0002778649116823573,-1.0,75.33410949026,0.0,0.0,0.0
2003-10-21,62.43166732788086,-0.0008338916779957462,-1.0,80.88404983133682,0.0,0.0,0.0
2003-10-22,62.98415756225586,-0.0005563789506283223,-1.0,83.7044303967934,0.0,0.0,0.0
2003-10-23,60.77418518066406,0.002226766253025758,0.0,49.795593949615466,0.0,0.0,0.0
2003-10-24,61.05044555664063,0.0,0.0,52.56714792136327,0.0,0.0,0.0
2003-10-27,61.05044555664063,0.0,0.0,52.56714792136327,0.0,0.0,0.0
2003-10-28,62.70793533325195,0.0,0.0,67.08270527381387,0.0,0.0,0.0
2003-10-29,63.26040649414063,0.0,-1.0,70.54896927551323,0.0,0.0,0.0
2003-10-30,63.81290054321289,-0.0005554556542718414,-1.0,73.7397846949003,0.0,0.0,0.0
2003-10-31,64.64161682128906,-0.000833621592788103,-1.0,77.88634418733163,0.0,0.0,0.0
2003-11-03,65.74665069580078,-0.0011125021666059665,-1.0,82.20865527940296,0.0,0.0,0.0
2003-11-04,66.02288055419922,-0.0002784064658583052,-1.0,83.15814100242497,0.0,0.0,0.0
2003-11-05,65.74665069580078,0.0002784839976037734,-1.0,78.33444069119179,0.0,0.0,0.0
2003-11-06,64.08913421630861,0.0016705772063627666,0.0,55.88867222515912,0.0,0.0,0.0
2003-11-07,64.64161682128906,0.0,0.0,60.267304022197,0.0,0.0,0.0
2003-11-10,64.91788482666016,0.0,0.0,62.41963557982004,0.0,0.0,0.0
2003-11-11,64.08913421630861,0.0,0.0,52.56388371379271,0.0,0.0,0.0
2003-11-12,64.36538696289061,0.0,0.0,55.27972064625506,0.0,0.0,0.0
2003-11-13,65.74665069580078,0.0,0.0,66.38338751935224,0.0,0.0,0.0
2003-11-14,65.47037506103516,0.0,0.0,62.78559735778101,0.0,0.0,0.0
2003-11-17,64.91788482666016,0.0,0.0,55.80661604306248,0.0,0.0,0.0
2003-11-18,64.91788482666016,0.0,0.0,55.80661604306248,0.0,0.0,0.0
2003-11-19,64.64161682128906,0.0,0.0,51.96145026435146,0.0,0.0,0.0
2003-11-20,64.08913421630861,0.0,0.0,44.83345346162359,0.0,0.0,0.0
2003-11-21,63.53665161132813,0.0,0.0,38.7068232472331,0.0,0.0,0.0
2003-11-24,64.36538696289061,0.0,0.0,50.43083491776835,0.0,0.0,0.0
2003-11-25,65.47037506103516,0.0,0.0,61.7012187538132,0.0,0.0,0.0
2003-11-26,65.26023101806639,0.0,0.0,58.76908728488819,0.0,0.0,0.0
2003-11-27,65.26023101806639,0.0,0.0,58.769087284888194,0.0,0.0,0.0
2003-11-28,65.81329345703125,0.0,0.0,64.65449764756526,0.0,0.0,0.0
2003-12-01,66.08979034423828,0.0,0.0,67.34347851449301,0.0,0.0,0.0
2003-12-02,66.08979034423828,0.0,0.0,67.34347851449301,0.0,0.0,0.0
2003-12-03,65.5367431640625,0.0,0.0,55.99862991406433,0.0,0.0,0.0
2003-12-04,65.5367431640625,0.0,0.0,55.99862991406433,0.0,0.0,0.0
2003-12-05,65.26023101806639,0.0,0.0,50.35225246895879,0.0,0.0,0.0
2003-12-08,64.7071533203125,0.0,0.0,40.84684280023518,0.0,0.0,0.0
2003-12-09,65.81329345703125,0.0,0.0,58.7965517320946,0.0,0.0,0.0
2003-12-10,65.81329345703125,0.0,0.0,58.7965517320946,0.0,0.0,0.0
2003-12-11,65.81329345703125,0.0,0.0,58.7965517320946,0.0,0.0,0.0
2003-12-12,65.81329345703125,0.0,0.0,58.7965517320946,0.0,0.0,0.0
2003-12-15,66.36631774902344,0.0,0.0,67.52844236294865,0.0,0.0,0.0
2003-12-16,65.26023101806639,0.0,0.0,45.349524836834334,0.0,0.0,0.0
2003-12-17,64.98369598388672,0.0,0.0,41.42468686870238,0.0,0.0,0.0
2003-12-18,65.5367431640625,0.0,0.0,51.175610255627355,0.0,0.0,0.0
2003-12-19,66.36631774902344,0.0,0.0,62.09637467247511,0.0,0.0,0.0
2003-12-22,66.91936492919922,0.0,0.0,67.66057939235154,0.0,0.0,0.0
2003-12-23,66.64283752441406,0.0,0.0,62.37764489705629,0.0,0.0,0.0
2003-12-24,66.91936492919922,0.0,0.0,65.48699874025766,0.0,0.0,0.0
2003-12-25,66.91936492919922,0.0,0.0,65.48699874025766,0.0,0.0,0.0
2003-12-26,66.91936492919922,0.0,0.0,65.48699874025766,0.0,0.0,0.0
2003-12-29,67.47241973876953,0.0,-1.0,72.47592704548082,0.0,0.0,0.0
2003-12-30,67.47241973876953,0.0,-1.0,72.47592704548082,0.0,0.0,0.0
2003-12-31,67.74894714355469,-0.0002782415328576038,-1.0,75.74546662892314,0.0,0.0,0.0
2004-01-01,67.74894714355469,0.0,-1.0,75.74546662892314,0.0,0.0,0.0
2004-01-02,68.57855224609375,-0.0008349799547373582,-1.0,83.5502670422617,0.0,0.0,0.0
2004-01-05,68.85506439208984,-0.00027853618724038576,-1.0,85.36180378521638,0.0,0.0,0.0
2004-01-06,68.57855224609375,0.0002786137912635933,-1.0,75.73793561680627,0.0,0.0,0.0
2004-01-07,69.68462371826172,-0.0011141678046843184,-1.0,84.04188328845035,0.0,0.0,0.0
2004-01-08,69.40811920166016,0.00027883917563165106,-1.0,76.49042429771836,0.0,0.0,0.0
2004-01-09,69.96115112304689,-0.0005575459670448257,-1.0,80.52816056583652,0.0,0.0,0.0
2004-01-12,69.68462371826172,0.0002789400429210609,-1.0,73.26804329459397,0.0,0.0,0.0
2004-01-13,69.68462371826172,0.0,-1.0,73.26804329459398,0.0,0.0,0.0
2004-01-14,68.57855224609375,0.0011154105592183772,0.0,49.50190588414371,0.0,0.0,0.0
2004-01-15,67.74894714355469,0.0,0.0,38.65149006788426,0.0,0.0,0.0
2004-01-16,67.19589996337889,0.0,0.0,33.074977408648564,0.0,0.0,0.0
2004-01-19,67.47241973876953,0.0,0.0,38.21747420966145,0.0,0.0,0.0
2004-01-20,68.30201721191406,0.0,0.0,51.1984715235995,0.0,0.0,0.0
2004-01-21,69.13156127929689,0.0,0.0,60.720479243207606,0.0,0.0,0.0
2004-01-22,69.13156127929689,0.0,0.0,60.720479243207606,0.0,0.0,0.0
2004-01-23,69.13156127929689,0.0,0.0,60.720479243207606,0.0,0.0,0.0
2004-01-26,68.30201721191406,0.0,0.0,46.717550253289204,0.0,0.0,0.0
2004-01-27,68.02545166015625,0.0,0.0,42.910780262831125,0.0,0.0,0.0
2004-01-28,66.91936492919922,0.0,0.0,31.184615859794604,0.0,0.0,0.0
2004-01-29,67.19589996337889,0.0,0.0,36.21302340264014,0.0,0.0,0.0
2004-01-30,67.19589996337889,0.0,0.0,36.21302340264014,0.0,0.0,0.0
2004-02-02,66.08979034423828,0.0,1.0,26.06895152282503,0.0,0.0,0.0
2004-02-03,66.08979034423828,0.0,1.0,26.06895152282503,0.0,0.0,0.0
2004-02-04,66.36631774902344,0.000278551557722162,0.0,32.37411453765371,0.0,0.0,0.0
2004-02-05,66.08979034423828,0.0,1.0,29.473748967422253,0.0,0.0,0.0
2004-02-06,67.47241973876953,0.001392362258694213,0.0,53.50500834288064,0.0,0.0,0.0
2004-02-09,68.57855224609375,0.0,0.0,64.6302021757148,0.0,0.0,0.0
2004-02-10,68.57855224609375,0.0,0.0,64.6302021757148,0.0,0.0,0.0
2004-02-11,69.13156127929689,0.0,0.0,69.48948168789434,0.0,0.0,0.0
2004-02-12,69.40811920166016,0.0,-1.0,71.7305660318907,0.0,0.0,0.0
2004-02-13,69.40811920166016,0.0,-1.0,71.7305660318907,0.0,0.0,0.0
2004-02-16,69.96115112304689,-0.0005561505643596476,-1.0,76.3545481249383,0.0,0.0,0.0
2004-02-17,69.68462371826172,0.00027824153499356186,0.0,69.7703094601355,0.0,0.0,0.0
2004-02-18,71.0672607421875,0.0,-1.0,79.81315854716324,0.0,0.0,0.0
2004-02-19,70.2376708984375,0.0008345000890823684,0.0,64.88878728488277,0.0,0.0,0.0
2004-02-20,70.2376708984375,0.0,0.0,64.88878728488277,0.0,0.0,0.0
2004-02-23,69.96115112304689,0.0,0.0,59.916813426375356,0.0,0.0,0.0
2004-02-24,70.51420593261719,0.0,0.0,65.93961572068653,0.0,0.0,0.0
2004-02-25,69.96115112304689,0.0,0.0,56.19658257966609,0.0,0.0,0.0
2004-02-26,69.96115112304689,0.0,0.0,56.196582579666085,0.0,0.0,0.0
2004-02-27,70.79076385498047,0.0,0.0,66.17725262458418,0.0,0.0,0.0
2004-03-01,70.51420593261719,0.0,0.0,60.84472359063145,0.0,0.0,0.0
2004-03-02,69.40811920166016,0.0,0.0,44.352102180670514,0.0,0.0,0.0
2004-03-03,67.74894714355469,0.0,0.0,30.18883893555433,0.0,0.0,0.0
2004-03-04,67.74894714355469,0.0,0.0,30.18883893555433,0.0,0.0,0.0
2004-03-05,67.47241973876953,0.0,1.0,28.19125045852759,0.0,0.0,0.0
2004-03-08,68.02545166015625,0.000555841402997137,0.0,37.703499145832296,0.0,0.0,0.0
2004-03-09,67.47241973876953,0.0,0.0,32.70471775851607,0.0,0.0,0.0
2004-03-10,66.91936492919922,0.0,1.0,28.365262856206428,0.0,0.0,0.0
2004-03-11,66.36631774902344,-0.0005555479427551413,1.0,24.599199182490082,0.0,0.0,0.0
2004-03-12,65.81329345703125,-0.00055583374336865,1.0,21.331434068590596,0.0,0.0,0.0
2004-03-15,66.08979034423828,0.0002780560883346439,1.0,26.93103124345562,0.0,0.0,0.0
2004-03-16,66.08979034423828,0.0,1.0,26.93103124345562,0.0,0.0,0.0
2004-03-17,65.94573211669922,-0.00014483031926160184,1.0,25.66389932861243,0.0,0.0,0.0
2004-03-18,65.66864776611328,-0.00027860975771487606,1.0,23.23740990618022,0.0,0.0,0.0
2004-03-19,65.66864776611328,0.0,1.0,23.23740990618022,0.0,0.0,0.0
2004-03-22,64.56031799316406,-0.0011147419374448742,1.0,15.455435218123796,0.0,0.0,0.0
2004-03-23,64.56031799316406,0.0,1.0,15.455435218123796,0.0,0.0,0.0
2004-03-24,64.83737182617189,0.000278967685587439,1.0,23.93332040402059,0.0,0.0,0.0
2004-03-25,64.00612640380861,-0.0008367541324705297,1.0,17.765915724091286,0.0,0.0,0.0
2004-03-26,64.00612640380861,0.0,1.0,17.765915724091286,0.0,0.0,0.0
2004-03-29,64.00612640380861,0.0,1.0,17.765915724091286,0.0,0.0,0.0
2004-03-30,64.56031799316406,0.00055833143428341,0.0,34.937320322223385,0.0,0.0,0.0
2004-03-31,65.11444854736328,0.0,0.0,47.56855634145967,0.0,0.0,0.0
2004-04-01,64.83737182617189,0.0,0.0,42.77716392613297,0.0,0.0,0.0
2004-04-02,65.39157104492189,0.0,0.0,53.57037604450625,0.0,0.0,0.0
2004-04-05,65.39157104492189,0.0,0.0,53.57037604450625,0.0,0.0,0.0
2004-04-06,65.39157104492189,0.0,0.0,53.57037604450625,0.0,0.0,0.0
2004-04-07,65.66864776611328,0.0,0.0,59.445277882906815,0.0,0.0,0.0
2004-04-08,65.66864776611328,0.0,0.0,59.445277882906815,0.0,0.0,0.0
2004-04-09,65.66864776611328,0.0,0.0,59.44527788290682,0.0,0.0,0.0
2004-04-12,65.66864776611328,0.0,0.0,59.44527788290682,0.0,0.0,0.0
2004-04-13,65.66864776611328,0.0,0.0,59.44527788290682,0.0,0.0,0.0
2004-04-14,64.283203125,0.0,1.0,25.91337837609646,0.0,0.0,0.0
2004-04-15,64.00612640380861,-0.000278990731879758,1.0,22.92881275894831,0.0,0.0,0.0
2004-04-16,63.72905731201172,-0.0002790609051885884,1.0,20.239218428235347,0.0,0.0,0.0
2004-04-19,64.00612640380861,0.000279138801915213,1.0,29.747748166522783,0.0,0.0,0.0
2004-04-20,64.00612640380861,0.0,1.0,29.747748166522797,0.0,0.0,0.0
2004-04-21,63.45197296142578,-0.0005581371788596634,1.0,22.57996322902953,0.0,0.0,0.0
2004-04-22,63.45197296142578,0.0,1.0,22.57996322902953,0.0,0.0,0.0
2004-04-23,64.283203125,0.0008376733049046958,0.0,47.73124404465315,0.0,0.0,0.0
2004-04-26,63.72905731201172,0.0,0.0,38.18820595119806,0.0,0.0,0.0
2004-04-27,64.00612640380861,0.0,0.0,44.58052235639991,0.0,0.0,0.0
2004-04-28,64.283203125,0.0,0.0,50.48867039984847,0.0,0.0,0.0
2004-04-29,63.17487335205078,0.0,0.0,33.83854551351655,0.0,0.0,0.0
2004-04-30,63.17487335205078,0.0,0.0,33.83854551351655,0.0,0.0,0.0
2004-05-03,62.89782333374024,0.0,0.0,30.49201573690351,0.0,0.0,0.0
2004-05-04,63.17487335205078,0.0,0.0,37.61130757974714,0.0,0.0,0.0
2004-05-05,63.17487335205078,0.0,0.0,37.61130757974714,0.0,0.0,0.0
2004-05-06,63.45197296142578,0.0,0.0,45.099119935331046,0.0,0.0,0.0
2004-05-07,63.17487335205078,0.0,0.0,39.61333938426443,0.0,0.0,0.0
2004-05-10,61.789451599121094,0.0,1.0,23.278400925363187,0.0,0.0,0.0
2004-05-11,62.0665283203125,0.000278990731879869,1.0,29.944674707094734,0.0,0.0,0.0
2004-05-12,61.789451599121094,-0.0002789129177607208,1.0,27.21608030147496,0.0,0.0,0.0
2004-05-13,61.23532104492188,-0.000557958417467308,1.0,22.487592150002357,0.0,0.0,0.0
2004-05-14,61.23532104492188,0.0,1.0,22.487592150002357,0.0,0.0,0.0
2004-05-17,60.40403366088867,-0.0008374970999265319,1.0,16.69455334851645,0.0,0.0,0.0
2004-05-18,60.95822143554688,0.0005587955464076977,0.0,30.472215486177447,0.0,0.0,0.0
2004-05-19,61.58517074584961,0.0,0.0,42.81720924903521,0.0,0.0,0.0
2004-05-20,61.03034973144531,0.0,0.0,36.2457995026322,0.0,0.0,0.0
2004-05-21,61.58517074584961,0.0,0.0,45.83733469283629,0.0,0.0,0.0
2004-05-24,61.58517074584961,0.0,0.0,45.8373346928363,0.0,0.0,0.0
2004-05-25,61.58517074584961,0.0,0.0,45.8373346928363,0.0,0.0,0.0
2004-05-26,61.58517074584961,0.0,0.0,45.83733469283629,0.0,0.0,0.0
2004-05-27,63.24964904785156,0.0,0.0,69.90982120289775,0.0,0.0,0.0
2004-05-28,64.08186340332031,0.0,-1.0,76.05056714002012,0.0,0.0,0.0
2004-05-31,65.19152069091797,-0.001118258610126155,-1.0,81.77332513932834,0.0,0.0,0.0
2004-06-01,64.3592529296875,0.0008396579000014004,0.0,67.7609503428003,0.0,0.0,0.0
2004-06-02,65.19152069091797,0.0,-1.0,73.08295627264765,0.0,0.0,0.0
2004-06-03,64.3592529296875,0.0008389534660959708,0.0,61.38967573583803,0.0,0.0,0.0
2004-06-04,64.91409301757811,0.0,0.0,65.6209120382106,0.0,0.0,0.0
2004-06-07,66.02375030517578,0.0,-1.0,72.56018479041532,0.0,0.0,0.0
2004-06-08,65.74633026123047,0.0002794141763129421,0.0,68.56776261941084,0.0,0.0,0.0
2004-06-09,65.46893310546875,0.0,0.0,64.47477892385433,0.0,0.0,0.0
2004-06-10,66.02375030517578,0.0,0.0,68.77610992647308,0.0,0.0,0.0
2004-06-11,65.46893310546875,0.0,0.0,60.34550210602784,0.0,0.0,0.0
2004-06-14,64.3592529296875,0.0,0.0,47.03873081343199,0.0,0.0,0.0
2004-06-15,64.08186340332031,0.0,0.0,44.225893945221564,0.0,0.0,0.0
2004-06-16,64.63668060302734,0.0,0.0,50.98960323146327,0.0,0.0,0.0
2004-06-17,64.3592529296875,0.0,0.0,47.65525551536192,0.0,0.0,0.0
2004-06-18,63.52705001831055,0.0,0.0,38.85981919985585,0.0,0.0,0.0
2004-06-21,63.80444717407226,0.0,0.0,42.91220281861041,0.0,0.0,0.0
2004-06-22,63.80444717407226,0.0,0.0,42.9122028186104,0.0,0.0,0.0
2004-06-23,63.24964904785156,0.0,0.0,36.47486474442556,0.0,0.0,0.0
2004-06-24,64.63668060302734,0.0,0.0,55.66171426579758,0.0,0.0,0.0
2004-06-25,64.63668060302734,0.0,0.0,55.66171426579758,0.0,0.0,0.0
2004-06-28,64.91409301757811,0.0,0.0,58.962197511194695,0.0,0.0,0.0
2004-06-29,64.3592529296875,0.0,0.0,50.31821792606418,0.0,0.0,0.0
2004-06-30,65.19152069091797,0.0,0.0,60.37303233453816,0.0,0.0,0.0
2004-07-01,65.19152069091797,0.0,0.0,60.37303233453816,0.0,0.0,0.0
