Date,Close,returns,signal,%K,%D,GDP,Unemployment rate,Property price
2004-04-29,63.17487335205078,-0.001095579196048302,-1.0,0.0,21.211701826321015,0.0,0.0,0.0
2004-04-30,63.17487335205078,0.0,-1.0,8.333258994155116,14.898715892803315,0.0,0.0,0.0
2004-05-03,62.89782333374024,0.0002741631145164458,1.0,20.000254583125525,9.444504525760054,0.0,0.0,0.0
2004-05-04,63.17487335205078,0.00027408796970518345,1.0,37.49900394224613,21.944172506508764,0.0,0.0,0.0
2004-05-05,63.17487335205078,0.0,1.0,37.49910719239608,31.66612190592242,0.0,0.0,0.0
2004-05-06,63.45197296142578,0.00027406191349887976,1.0,50.00005721236227,41.666056115668,0.0,0.0,0.0
2004-05-07,63.17487335205078,-0.00027398682414558895,-1.0,37.49910719239608,41.66609053238465,0.0,0.0,0.0
2004-05-10,61.789451599121094,0.0013702341099193216,-1.0,0.0,29.166388134919288,0.0,0.0,0.0
2004-05-11,62.0665283203125,-0.00027366429207864584,1.0,24.999901238238436,20.833002810211344,0.0,0.0,0.0
2004-05-12,61.789451599121094,-0.00027373920472428814,1.0,16.666781111626218,13.888894116621387,0.0,0.0,0.0
2004-05-13,61.23532104492188,-0.0005476056981120747,-1.0,0.0012292236408597273,13.889303857835008,0.0,0.0,0.0
2004-05-14,61.23532104492188,0.0,-1.0,7.692371663826521,8.120127333031036,0.0,0.0,0.0
2004-05-17,60.40403366088867,0.0008219491258991685,1.0,6.249983945529273,4.647861610998721,0.0,0.0,0.0
2004-05-18,60.95822143554688,0.000547512284843954,1.0,20.00039415881602,11.314249922723775,0.0,0.0,0.0
2004-05-19,61.58517074584961,0.0006190584265632904,1.0,35.08481415896321,20.44506408776934,0.0,0.0,0.0
2004-05-20,61.03034973144531,-0.0005474990149907377,-1.0,21.735803212382827,25.60700384338719,0.0,0.0,0.0
2004-05-21,61.58517074584961,-0.0005477989343677381,1.0,35.08481415896321,30.635143843436254,0.0,0.0,0.0
2004-05-24,61.58517074584961,0.0,1.0,35.08481415896321,30.635143843436254,0.0,0.0,0.0
2004-05-25,61.58517074584961,0.0,1.0,35.08481415896321,35.08481415896305,0.0,0.0,0.0
2004-05-26,61.58517074584961,0.0,1.0,43.856166347666324,38.008598221864084,0.0,0.0,0.0
2004-05-27,63.24964904785156,0.0016443126214715775,1.0,100.00000000000001,59.64699350220969,0.0,0.0,0.0
2004-05-28,64.08186340332031,0.0008207821930896753,1.0,93.4454280644377,79.1005314707012,0.0,0.0,0.0
2004-05-31,65.19152069091797,0.0010935163416578852,1.0,100.0,97.81514268814574,0.0,0.0,0.0
2004-06-01,64.3592529296875,-0.0008192658105508066,-1.0,79.22774493859048,90.89105766767591,0.0,0.0,0.0
2004-06-02,65.19152069091797,-0.000819937557358319,1.0,94.80696855025411,91.34490449628139,0.0,0.0,0.0
2004-06-03,64.3592529296875,-0.0008206104066507125,-1.0,79.22720811476587,84.42064053453667,0.0,0.0,0.0
2004-06-04,64.91409301757811,-0.0005475178882896614,1.0,89.04536971699626,87.6931821273386,0.0,0.0,0.0
2004-06-07,66.02375030517578,0.0010956130581980528,1.0,99.99999999999999,89.42419261058723,0.0,0.0,0.0
2004-06-08,65.74633026123047,-0.0002736091444236477,-1.0,90.47618946845155,93.17385306181579,0.0,0.0,0.0
2004-06-09,65.46893310546875,0.0002736614469278642,-1.0,85.71451628849275,92.06356858564794,0.0,0.0,0.0
2004-06-10,66.02375030517578,-0.0005471957274293393,1.0,94.73701921296264,90.30924165663549,0.0,0.0,0.0
2004-06-11,65.46893310546875,-0.0005474953145262473,-1.0,84.21078096816171,88.22077215653889,0.0,0.0,0.0
2004-06-14,64.3592529296875,0.0010956356567004555,-1.0,63.15743598899745,80.70174539004046,0.0,0.0,0.0
2004-06-15,64.08186340332031,0.0002735790398875615,-1.0,46.66641208530415,64.67820968082096,0.0,0.0,0.0
2004-06-16,64.63668060302734,-0.0005470460423937507,-1.0,39.99980939747465,49.94121915725861,0.0,0.0,0.0
2004-06-17,64.3592529296875,0.0002736915494054859,-1.0,22.221349804634162,36.29585709580418,0.0,0.0,0.0
2004-06-18,63.52705001831055,0.000820770980317409,-1.0,9.090925155562775,23.770694785890385,0.0,0.0,0.0
2004-06-21,63.80444717407226,-0.0002733621967191402,1.0,18.181406498127643,16.497893819441384,0.0,0.0,0.0
2004-06-22,63.80444717407226,0.0,1.0,18.181406498127643,15.151246050605877,0.0,0.0,0.0
2004-06-23,63.24964904785156,-0.0005468776483235072,-1.0,8.333372360140697,14.898728452131854,0.0,0.0,0.0
2004-06-24,64.63668060302734,-0.001367977959633615,1.0,49.99956871804424,25.50478252543739,0.0,0.0,0.0
2004-06-25,64.63668060302734,0.0,1.0,49.99956871804424,36.110836598742914,0.0,0.0,0.0
2004-06-28,64.91409301757811,0.0002739764052823723,1.0,63.635731939836475,54.544956458641515,0.0,0.0,0.0
2004-06-29,64.3592529296875,-0.000547817791210603,-1.0,45.45335636355085,53.02955234047706,0.0,0.0,0.0
2004-06-30,65.19152069091797,-0.0008221846270158872,1.0,79.99992640734321,63.02967157024338,0.0,0.0,0.0
2004-07-01,65.19152069091797,0.0,1.0,80.0010235509485,68.48476877394738,0.0,0.0,0.0
2004-07-02,64.3592529296875,-0.0008228611708207545,-1.0,62.498338785474246,74.16642958125517,0.0,0.0,0.0
2004-07-05,64.3592529296875,0.0,-1.0,62.498338785474246,68.33256704063218,0.0,0.0,0.0
2004-07-06,64.3592529296875,0.0,1.0,62.498338785474246,62.4983387854741,0.0,0.0,0.0
2004-07-07,64.3592529296875,0.0,1.0,62.498338785474246,62.4983387854741,0.0,0.0,0.0
2004-07-08,63.80444717407226,-0.0005489868808522536,-1.0,37.49900749311365,54.16522835468724,0.0,0.0,0.0
2004-07-09,64.08186340332031,-0.0002746574351635278,1.0,49.999274750000474,49.99887367619598,0.0,0.0,0.0
2004-07-12,64.3592529296875,0.00027470644800065003,1.0,62.498338785474246,49.99887367619598,0.0,0.0,0.0
2004-07-13,64.08186340332031,-0.0002746310050927292,-1.0,33.333202840489776,48.61027212532135,0.0,0.0,0.0
2004-07-14,63.80444717407226,0.0002747328925951642,-1.0,16.666463226166606,37.49933495071006,0.0,0.0,0.0
2004-07-15,63.52705001831055,0.000274638551355455,-1.0,0.0008101083753534963,16.666825391677094,0.0,0.0,0.0
2004-07-16,63.80444717407226,-0.0002745631457307107,1.0,37.49965669310811,18.05564334254987,0.0,0.0,0.0
2004-07-19,64.08186340332031,0.0002746574351635278,1.0,49.99979410928188,29.16675363692163,0.0,0.0,0.0
2004-07-20,63.52705001831055,-0.0005491451597178232,-1.0,25.000378711874145,37.49994317142123,0.0,0.0,0.0
2004-07-21,64.3592529296875,-0.0008241533286272862,1.0,83.33240065105225,52.77752449073594,0.0,0.0,0.0
2004-07-22,64.08186340332031,-0.0002749330297833197,1.0,66.66700247214621,58.33326061169072,0.0,0.0,0.0
2004-07-23,64.3592529296875,0.00027500863874152515,1.0,83.33240065105225,77.77726792475009,0.0,0.0,0.0
2004-07-26,64.08186340332031,-0.0002749330297833197,-1.0,66.66700247214621,72.22213519844809,0.0,0.0,0.0
2004-07-27,63.80444717407226,0.0002750351124265471,-1.0,49.999999999999574,66.66646770773254,0.0,0.0,0.0
2004-07-28,63.80444717407226,0.0,-1.0,50.000468355618516,55.55582360925462,0.0,0.0,0.0
2004-07-29,63.80444717407226,0.0,1.0,50.000468355618516,50.000312237078724,0.0,0.0,0.0
2004-07-30,63.80444717407226,0.0,1.0,50.000468355618516,50.00046835561837,0.0,0.0,0.0
2004-08-02,63.52705001831055,-0.00027494058433708,-1.0,33.334455696264534,44.44513080250038,0.0,0.0,0.0
2004-08-03,65.46893310546875,-0.001925215494940069,1.0,81.81830842837188,55.051077493418155,0.0,0.0,0.0
2004-08-04,65.19152069091797,-0.0002755618411971472,1.0,72.72740755386803,62.62672389283466,0.0,0.0,0.0
2004-08-05,66.02375030517578,0.0008269058087786441,1.0,90.90914231450932,81.81828609891626,0.0,0.0,0.0
2004-08-06,65.74633026123047,-0.00027541763260463537,-1.0,81.81797893444332,81.81817626760672,0.0,0.0,0.0
2004-08-09,66.02375030517578,-0.0002754935083745247,1.0,90.90914231450932,87.87875452115382,0.0,0.0,0.0
2004-08-10,65.74633026123047,-0.00027556942596251854,-1.0,81.81797893444332,84.84836672779848,0.0,0.0,0.0
2004-08-11,65.46893310546875,0.0002756226436353426,-1.0,72.72756560910862,81.81822895268692,0.0,0.0,0.0
2004-08-12,65.74633026123047,-0.0002755466967264697,1.0,81.81797893444332,78.78784115933159,0.0,0.0,0.0
2004-08-13,65.19152069091797,-0.0005512604484493311,-1.0,63.636652247286406,72.72739893027928,0.0,0.0,0.0
2004-08-16,64.91409301757811,0.00027580500638380023,-1.0,54.54523884897616,66.66662334356846,0.0,0.0,0.0
2004-08-17,65.46893310546875,-0.0005514427525549204,1.0,72.72756560910862,63.6364855684569,0.0,0.0,0.0
2004-08-18,64.98568725585939,-0.0004805518890355076,-1.0,56.8912203912653,61.388008283116534,0.0,0.0,0.0
2004-08-19,65.5411376953125,-0.0005526195208223061,1.0,75.0936286924783,68.23747156428391,0.0,0.0,0.0
2004-08-20,65.5411376953125,0.0,-1.0,52.29551117299787,61.42678675224698,0.0,0.0,0.0
2004-08-23,65.81884002685547,-0.000276439754884783,1.0,69.72609169472999,65.70507718673521,0.0,0.0,0.0
2004-08-24,66.37429046630861,0.0005530779707525468,1.0,100.0,74.00720095590911,0.0,0.0,0.0
2004-08-25,66.65200805664061,0.0002763785296924226,1.0,87.50011540056093,85.74206903176348,0.0,0.0,0.0
2004-08-26,66.65200805664061,0.0,-1.0,87.50011540056093,91.6667436003738,0.0,0.0,0.0
2004-08-27,67.48513031005861,-0.0008288761350774276,1.0,100.0,91.6667436003738,0.0,0.0,0.0
2004-08-30,67.20743560791016,-0.0002765085855429561,-1.0,90.00005357828766,92.50005632628272,0.0,0.0,0.0
2004-08-31,67.20743560791016,0.0,-1.0,90.00005357828766,93.3333690521916,0.0,0.0,0.0
2004-09-01,68.04058074951172,-0.0008298159823293405,1.0,100.0,93.3333690521916,0.0,0.0,0.0
2004-09-02,67.76284027099611,-0.0002768604003222652,-1.0,91.66597742629725,93.88867700152814,0.0,0.0,0.0
2004-09-03,67.76284027099611,0.0,-1.0,91.66597742629725,94.44398495086466,0.0,0.0,0.0
2004-09-06,68.31828308105469,-0.0005538361098359479,1.0,100.0,94.44398495086466,0.0,0.0,0.0
2004-09-07,68.31828308105469,0.0,-1.0,92.3076488025279,94.65787540960821,0.0,0.0,0.0
2004-09-08,68.04058074951172,0.0002770524782713668,-1.0,83.3332992164777,91.88031600633504,0.0,0.0,0.0
2004-09-09,68.04058074951172,0.0,-1.0,83.33328586298045,86.32474462732853,0.0,0.0,0.0
2004-09-10,68.04058074951172,0.0,-1.0,83.33328586298045,83.33329031414605,0.0,0.0,0.0
2004-09-13,68.31828308105469,-0.00027697574145568726,1.0,88.88826910236462,85.18494694277501,0.0,0.0,0.0
2004-09-14,68.59600067138672,0.0002770677013530509,1.0,88.88878441918574,87.03677979484344,0.0,0.0,0.0
2004-09-15,68.31828308105469,-0.0002769909561056716,-1.0,74.99999945075574,84.25901765743521,0.0,0.0,0.0
2004-09-16,68.59600067138672,-0.00027706770135316194,1.0,83.33315383121123,82.40731256705074,0.0,0.0,0.0
2004-09-17,68.87371826171875,0.00027714448913962464,1.0,100.0,86.11105109398882,0.0,0.0,0.0
2004-09-20,68.59600067138672,-0.00027706770135316194,-1.0,66.66687773670591,83.33334385597222,0.0,0.0,0.0
2004-09-21,68.59600067138672,0.0,-1.0,66.66687773670591,77.7779184911371,0.0,0.0,0.0
2004-09-22,68.31828308105469,0.00027714448913962464,-1.0,50.00025728695539,61.1113375867889,0.0,0.0,0.0
2004-09-23,68.59600067138672,-0.00027706770135316194,1.0,66.66640313618812,61.11117938661631,0.0,0.0,0.0
2004-09-24,68.59600067138672,0.0,1.0,66.66640313618812,61.11102118644371,0.0,0.0,0.0
2004-09-27,68.59600067138672,0.0,1.0,66.66640313618812,66.66640313618795,0.0,0.0,0.0
2004-09-28,68.31828308105469,-0.00027714448913973566,-1.0,49.99954538533414,61.11078388590329,0.0,0.0,0.0
2004-09-29,68.31828308105469,0.0,-1.0,49.99954538533414,55.55516463561863,0.0,0.0,0.0
2004-09-30,68.87371826171875,-0.0005544426390013957,1.0,75.00011113162525,58.333067300764334,0.0,0.0,0.0
2004-10-01,68.87371826171875,0.0,1.0,75.00011113162525,66.66658921619471,0.0,0.0,0.0
2004-10-04,69.70690155029297,0.0008321558042065913,1.0,85.71454020238585,78.57158748854529,0.0,0.0,0.0
2004-10-05,69.42914581298828,-0.0002771825489503721,-1.0,71.42707438516041,77.38057523972367,0.0,0.0,0.0
2004-10-06,69.70690155029297,-0.00027725940041767316,1.0,85.71454020238585,80.95205159664387,0.0,0.0,0.0
2004-10-07,69.70690155029297,0.0,1.0,85.71454020238585,80.95205159664388,0.0,0.0,0.0
2004-10-08,69.70690155029297,0.0,1.0,85.71454020238585,85.7145402023857,0.0,0.0,0.0
2004-10-11,69.98460388183594,0.00027728296939955044,1.0,99.99925888285578,90.47611309587569,0.0,0.0,0.0
2004-10-12,69.70690155029297,-0.0002772061048675889,-1.0,85.71454020238585,90.47611309587569,0.0,0.0,0.0
2004-10-13,69.70690155029297,0.0,-1.0,85.71454020238585,90.47611309587569,0.0,0.0,0.0
2004-10-14,69.15144348144531,0.0005546192639118708,-1.0,57.14235570469046,76.19047870315391,0.0,0.0,0.0
2004-10-15,69.15144348144531,0.0,-1.0,57.14235570469046,66.66641720392211,0.0,0.0,0.0
2004-10-18,69.42914581298828,-0.00027712926816869654,1.0,71.42707438516041,61.90392859818029,0.0,0.0,0.0
2004-10-19,69.98460388183594,0.0005544654905071944,1.0,99.9991353649506,76.18952181826701,0.0,0.0,0.0
2004-10-20,69.70690155029297,-0.00027705247405374056,-1.0,83.33366144038575,84.91995706349879,0.0,0.0,0.0
2004-10-21,69.70690155029297,0.0,-1.0,75.00055117002697,86.11111599178764,0.0,0.0,0.0
2004-10-22,69.70690155029297,0.0,-1.0,75.00055117002697,77.77825459347976,0.0,0.0,0.0
2004-10-25,69.15144348144531,0.0005543118023494387,-1.0,24.99943994013296,58.33351409339548,0.0,0.0,0.0
2004-10-26,69.15144348144531,0.0,-1.0,24.99943994013296,41.66647701676414,0.0,0.0,0.0
2004-10-27,69.15144348144531,0.0,1.0,24.99943994013296,24.999439940132806,0.0,0.0,0.0
2004-10-28,69.98460388183594,0.0008309804334865056,1.0,80.00014853293776,43.33300947106775,0.0,0.0,0.0
2004-10-29,69.98460388183594,0.0,1.0,80.00014853293776,61.666579002002685,0.0,0.0,0.0
2004-11-01,70.26231384277344,0.0002767533552960888,1.0,99.9995159755396,86.66660434713823,0.0,0.0,0.0
2004-11-02,71.095458984375,0.0008300455542245011,1.0,100.0,93.33322150282565,0.0,0.0,0.0
2004-11-03,71.37317657470703,0.0002764549149052442,-1.0,89.99999989353438,96.66650528969119,0.0,0.0,0.0
2004-11-04,71.92862701416016,-0.0005527722026315018,-1.0,91.66670767648219,93.8889025233387,0.0,0.0,0.0
2004-11-05,72.48405456542969,-0.0005530551383157167,1.0,92.85716275405068,91.50795677468894,0.0,0.0,0.0
2004-11-08,73.31719207763672,0.0008300379658321422,1.0,100.0,94.84129014351082,0.0,0.0,0.0
2004-11-09,73.03948211669922,-0.00027644732649723114,-1.0,88.23530743715285,93.69749006373438,0.0,0.0,0.0
2004-11-10,73.59490203857422,-0.0005530475415088665,1.0,99.99971612643553,96.07834118786268,0.0,0.0,0.0
2004-11-11,73.59490203857422,0.0,1.0,94.44443644565938,94.22648666974914,0.0,0.0,0.0
2004-11-12,74.70576477050781,0.0011067299477149906,-1.0,95.2380865307452,96.56074636761325,0.0,0.0,0.0
2004-11-15,75.81661224365234,-0.00110549126540338,1.0,100.0,96.56084099213473,0.0,0.0,0.0
2004-11-16,74.4280776977539,-0.0013833687078027568,-1.0,78.26089148021765,91.16632600365415,0.0,0.0,0.0
2004-11-17,74.70576477050781,-0.0002770372235592067,-1.0,81.81773585669033,86.6928757789692,0.0,0.0,0.0
2004-11-18,73.87261962890625,0.0008314257334951503,-1.0,68.1814830710162,76.08670346930792,0.0,0.0,0.0
2004-11-19,73.59490203857422,0.00027691421544351336,-1.0,59.99966992872163,69.99962961880925,0.0,0.0,0.0
2004-11-22,73.59490203857422,0.0,-1.0,55.555197671066125,61.24545022360119,0.0,0.0,0.0
2004-11-23,74.4280776977539,-0.0008305354812224719,1.0,68.7500021852912,61.434956595026186,0.0,0.0,0.0
2004-11-24,73.94435119628906,-0.0004825944744162314,-1.0,48.14010114392,57.481767000092304,0.0,0.0,0.0
2004-11-25,72.8323974609375,0.0011098871429688906,-1.0,8.521304242532523,41.803802523914435,0.0,0.0,0.0
2004-11-26,73.11039733886719,-0.0002771755749578775,-1.0,17.043026235963417,24.56814387413851,0.0,0.0,0.0
2004-11-29,73.66635131835938,-0.0005544591918262842,1.0,34.08506700827005,19.88313249558853,0.0,0.0,0.0
2004-11-30,73.66635131835938,0.0,1.0,34.08506700827005,28.404386750834373,0.0,0.0,0.0
2004-12-01,74.22234344482422,0.000554804852883839,1.0,51.128277126039315,39.766137047526335,0.0,0.0,0.0
2004-12-02,74.77835083007812,0.0005545124329005002,1.0,68.17195498199362,51.128433038767525,0.0,0.0,0.0
2004-12-03,73.94435119628906,-0.0008312962719106975,-1.0,42.606789001700946,53.96900703657783,0.0,0.0,0.0
2004-12-06,74.50032806396484,-0.0005546357672598923,1.0,77.77675324610126,62.85183240993181,0.0,0.0,0.0
2004-12-07,74.50032806396484,0.0,1.0,77.77675324610126,66.05343183130101,0.0,0.0,0.0
2004-12-08,73.66635131835938,-0.0008324267610320124,-1.0,44.44336417554484,66.66562355591564,0.0,0.0,0.0
2004-12-09,73.66635131835938,0.0,-1.0,44.44336417554484,55.55449386573017,0.0,0.0,0.0
2004-12-10,73.11039733886719,0.0005553830288573813,-1.0,22.222324558567173,37.03635096988548,0.0,0.0,0.0
2004-12-13,72.27643585205078,0.0008326425939575444,-1.0,9.09079464781792,25.252161127309837,0.0,0.0,0.0
2004-12-14,73.11039733886719,-0.000831949877053928,1.0,36.36326399664588,22.558794401010186,0.0,0.0,0.0
2004-12-15,73.11039733886719,0.0,1.0,36.36326399664588,27.272440880369754,0.0,0.0,0.0
2004-12-16,72.8323974609375,-0.0002775602268672017,-1.0,27.272025048960025,33.332851014083786,0.0,0.0,0.0
2004-12-17,72.55442810058594,0.0002776068101613127,-1.0,18.181784096657854,27.272357714087775,0.0,0.0,0.0
2004-12-20,73.38838195800781,-0.000832635001998594,1.0,45.454003946639894,30.302604364085777,0.0,0.0,0.0
2004-12-21,73.38838195800781,0.0,1.0,45.454003946639894,36.363263996645735,0.0,0.0,0.0
2004-12-22,73.11039733886719,-0.0002777762869253797,-1.0,40.00006682323243,43.63602490550392,0.0,0.0,0.0
2004-12-23,73.66635131835938,-0.0005556916844701165,1.0,59.99938402068863,48.484484930186845,0.0,0.0,0.0
2004-12-24,73.11039733886719,-0.0005560006494075287,-1.0,40.00006682323243,46.666505889051024,0.0,0.0,0.0
2004-12-27,73.11039733886719,0.0,-1.0,44.444836144620375,48.148095662847005,0.0,0.0,0.0
2004-12-28,73.38838195800781,-0.0002781626133323556,1.0,71.42858495467988,51.95782930751076,0.0,0.0,0.0
2004-12-29,73.66635131835938,0.0002782247364929713,1.0,74.99982428982683,63.62441512970889,0.0,0.0,0.0
2004-12-30,73.66635131835938,0.0,1.0,74.99982428982683,73.80941117811105,0.0,0.0,0.0
2004-12-31,73.94435119628906,0.0002781778861391526,1.0,87.5004925588066,79.16671371281996,0.0,0.0,0.0
2005-01-03,73.66635131835938,-0.00027810052472299063,-1.0,74.99975783813895,79.16669156225733,0.0,0.0,0.0
2005-01-04,73.11039733886719,0.0005563099665994997,-1.0,50.000346808580474,70.83353240184188,0.0,0.0,0.0
2005-01-05,72.55442810058594,0.0005560159179622826,-1.0,25.000249641763062,50.0001180961607,0.0,0.0,0.0
2005-01-06,72.55442810058594,0.0,-1.0,14.286097966830587,29.76223147239125,0.0,0.0,0.0
2005-01-07,71.99845886230469,0.0005557069360602185,1.0,20.00018492011921,19.76217750957083,0.0,0.0,0.0
2005-01-10,71.16448974609375,-0.0008331126891804042,-1.0,0.0,11.428760962316474,0.0,0.0,0.0
2005-01-11,71.44248962402344,-0.0002779459521059513,-1.0,9.091398510957205,9.697194477025347,0.0,0.0,0.0
2005-01-12,71.44248962402344,0.0,1.0,23.077109876462355,10.722836129139727,0.0,0.0,0.0
2005-01-13,71.44248962402344,0.0,1.0,23.077109876462355,18.415206087960513,0.0,0.0,0.0
2005-01-14,70.88651275634766,-0.0005560235649674228,-1.0,7.692360629643953,17.94886012752276,0.0,0.0,0.0
2005-01-17,71.44248962402344,-0.0005563328991692318,1.0,23.077198625039504,17.94888971038181,0.0,0.0,0.0
2005-01-18,70.88651275634766,-0.0005566425777483452,-1.0,8.333361137402731,13.034306797361936,0.0,0.0,0.0
2005-01-19,71.7204818725586,-0.0008354327233119907,1.0,33.333748600558664,21.58143612100017,0.0,0.0,0.0
2005-01-20,70.88651275634766,-0.0008361312547232602,-1.0,9.090982474430458,16.919364070797158,0.0,0.0,0.0
2005-01-21,70.88651275634766,0.0,-1.0,10.00002171559078,17.47491759685984,0.0,0.0,0.0
2005-01-24,70.60853576660156,0.0002789308924542322,1.0,10.000044205475335,9.697016131832063,0.0,0.0,0.0
2005-01-25,71.44248962402344,0.0008365822954425894,1.0,44.444506327049226,21.481524082704983,0.0,0.0,0.0
2005-01-26,71.44248962402344,0.0,1.0,44.444506327049226,32.96301895319113,0.0,0.0,0.0
2005-01-27,71.7204818725586,0.0002786353172150591,1.0,83.33339122064055,57.4074679582462,0.0,0.0,0.0
2005-01-28,71.7204818725586,0.0,1.0,83.33339122064055,70.3704295894433,0.0,0.0,0.0
2005-01-31,71.7204818725586,0.0,1.0,83.33339122064055,83.33339122064042,0.0,0.0,0.0
2005-02-01,71.44248962402344,-0.0002785577012015539,-1.0,66.66642962615674,77.77773735581249,0.0,0.0,0.0
2005-02-02,71.7204818725586,-0.00027863531721494805,1.0,83.33339122064055,77.77773735581249,0.0,0.0,0.0
2005-02-03,71.16448974609375,-0.000557433602161761,-1.0,49.99901061307111,66.66627715328936,0.0,0.0,0.0
2005-02-04,71.7204818725586,-0.0005577445076917487,1.0,83.33339122064055,72.22193101811729,0.0,0.0,0.0
2005-02-07,72.55442810058594,0.0008370415229246309,1.0,88.8888592393685,74.07375369102661,0.0,0.0,0.0
2005-02-08,72.8323974609375,0.0002787677379496589,1.0,89.99991708893123,87.40738918297997,0.0,0.0,0.0
2005-02-14,73.66635131835938,0.0008361160395171652,1.0,92.30763330609187,90.39880321146374,0.0,0.0,0.0
2005-02-15,73.66635131835938,0.0,1.0,92.30763330609187,91.5383945670382,0.0,0.0,0.0
2005-02-16,73.94435119628906,0.0002784877967423327,1.0,92.85711580581784,92.49079413933373,0.0,0.0,0.0
2005-02-17,73.94435119628906,0.0,-1.0,91.66662955571677,92.27712622254204,0.0,0.0,0.0
2005-02-18,74.22234344482422,-0.0002784026222245606,1.0,100.0,94.84124845384474,0.0,0.0,0.0
2005-02-21,73.94435119628906,-0.0002784801518290747,-1.0,91.6664510310366,94.44436019558434,0.0,0.0,0.0
2005-02-22,73.94435119628906,0.0,-1.0,91.6664510310366,94.44430068735761,0.0,0.0,0.0
2005-02-23,73.38838195800781,0.0005571001594255609,-1.0,72.72722736334173,85.35337647513819,0.0,0.0,0.0
2005-02-24,73.94435119628906,-0.0005567899716435454,1.0,90.9089094533669,85.10086261591495,0.0,0.0,0.0
2005-02-25,73.94435119628906,0.0,1.0,90.9089094533669,84.84834875669172,0.0,0.0,0.0
2005-02-28,74.22234344482422,0.00027855772462648254,1.0,91.66662905611891,91.1614826542841,0.0,0.0,0.0
2005-03-01,72.55442810058594,-0.001670842697050423,-1.0,22.222244895501948,68.26592780166244,0.0,0.0,0.0
2005-03-02,71.44248962402344,0.0011157542860775749,-1.0,8.333357376867434,40.740743776162624,0.0,0.0,0.0
2005-03-03,71.7204818725586,-0.00027863533852234834,1.0,23.07702372404779,17.877541998805587,0.0,0.0,0.0
2005-03-04,71.16448974609375,-0.0005574336448008754,-1.0,7.692298013840398,13.034226371585072,0.0,0.0,0.0
2005-03-07,71.44248962402344,-0.00027887610191001944,1.0,15.384972079485646,15.384764605791146,0.0,0.0,0.0
2005-03-08,71.7204818725586,0.0002789462399084286,1.0,23.07743502832795,15.384901707217864,0.0,0.0,0.0
2005-03-09,71.44248962402344,-0.000278868450602765,-1.0,15.384972079485646,17.94912639576628,0.0,0.0,0.0
2005-03-10,71.16448974609375,0.0002789538954850457,-1.0,7.692298013840398,15.384901707217864,0.0,0.0,0.0
2005-03-11,71.44248962402344,-0.00027887610191001944,1.0,15.384972079485646,12.820747390937095,0.0,0.0,0.0
2005-03-14,71.16448974609375,-0.00027895389548493466,-1.0,7.692298013840398,10.256522702388681,0.0,0.0,0.0
2005-03-15,71.16448974609375,0.0,-1.0,7.692298013840398,10.25652270238868,0.0,0.0,0.0
2005-03-16,70.9408187866211,0.00022450116090166894,-1.0,7.356121105640447,7.58023904444028,0.0,0.0,0.0
2005-03-17,71.22345733642578,-0.0002836239478415381,1.0,14.712393315334438,9.92027081160496,0.0,0.0,0.0
2005-03-18,70.9408187866211,-0.00028370441320724193,1.0,12.999220676129237,11.689245032367907,0.0,0.0,0.0
2005-03-21,70.9408187866211,0.0,1.0,21.087648261248617,16.266420750903965,0.0,0.0,0.0
2005-03-22,70.9408187866211,0.0,1.0,21.087648261248617,18.39150573287536,0.0,0.0,0.0
2005-03-23,70.09291076660156,-0.0008513471123887673,-1.0,12.916312027920027,18.36386951680562,0.0,0.0,0.0
2005-03-24,70.09291076660156,0.0,-1.0,12.916312027920027,15.64009077236276,0.0,0.0,0.0
2005-03-29,69.24502563476561,0.0008520495212709367,-1.0,0.0,8.610874685279887,0.0,0.0,0.0
2005-03-30,69.52764129638672,-0.0002837619497463306,1.0,10.264661012075782,7.726991013331805,0.0,0.0,0.0
2005-03-31,70.09291076660156,0.0005677232994596437,1.0,37.49984952422612,15.921503512100502,0.0,0.0,0.0
2005-04-01,69.81026458740234,-0.0002837120735458276,1.0,24.999363373294933,24.254624636532146,0.0,0.0,0.0
2005-04-04,69.52764129638672,-0.0002837696079118768,-1.0,12.499889489442127,24.999700795654263,0.0,0.0,0.0
2005-04-06,69.24502563476561,0.00028384249344570733,-1.0,0.0007530279481534138,12.500001963561607,0.0,0.0,0.0
2005-04-07,69.52764129638672,-0.0002837619497463306,1.0,12.499889489442127,8.333510668944003,0.0,0.0,0.0
2005-04-08,69.81026458740234,0.00028385015595944196,1.0,24.999363373294933,12.500001963561607,0.0,0.0,0.0
2005-04-11,69.81026458740234,0.0,1.0,28.570749894024242,22.023334252253637,0.0,0.0,0.0
2005-04-12,70.09291076660156,0.0002837925889296322,1.0,42.857044230362625,32.14238583256047,0.0,0.0,0.0
2005-04-13,70.65815734863281,0.0005673781980959358,1.0,83.33177606884084,51.58652339774244,0.0,0.0,0.0
2005-04-14,70.37556457519531,-0.00028349761601775825,1.0,80.00035110908793,68.72972380276367,0.0,0.0,0.0
2005-04-15,70.09291076660156,-0.0002836392576577307,-1.0,59.99921486307042,74.44378068033294,0.0,0.0,0.0
2005-04-18,68.96237945556639,0.0011347946870217118,-1.0,0.0,46.666521990719325,0.0,0.0,0.0
2005-04-19,69.52764129638672,-0.0005667503691201281,1.0,33.332696735374746,31.110637199481598,0.0,0.0,0.0
