,region,subregion,district,estate,building,first_op_date,floor_level,bedroom,sitting_room,floor,flat,area,net_area,price,tx_date,last_tx_date,last_price,gain,lat,lon
148,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 8,2002-08-07,H,2,,15,H,706,537,6400000,2020-07-02,2011-04-06,3338000,91.73,22.352532,114.0615209
149,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,H,3,,15,A,1078,834,11000000,2020-06-30,2002-09-07,3402900,223.25,22.352816,114.0618075
150,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,H,2,,27,A,622,476,6208000,2020-06-30,2006-09-14,2270500,173.42000000000002,22.3538806,114.060371
151,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 5,2002-08-07,H,3,,19,F,1074,834,10600000,2020-06-30,2002-09-23,3542400,199.23000000000002,22.353337999999997,114.062645
152,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 27,2006-06-28,L,2,2,10,D,747,574,6300000,2020-06-29,2006-09-01,2400000,162.5,22.3534505,114.061128
153,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 23,2004-11-12,H,2,,30,F,870,532,7080000,2020-06-26,2007-11-23,2900000,144.14000000000001,22.3527971,114.060294
154,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 26,2006-06-28,L,2,,12,B,706,526,6360000,2020-06-23,2006-09-12,2251500,182.48,22.353423,114.060729
155,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 8,2002-08-07,L,2,,7,G,694,531,6280000,2020-06-22,2012-01-26,1650000,280.61,22.352532,114.0615209
156,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 29,2006-06-28,L,2,2,15,F,735,575,7180000,2020-06-19,2014-05-08,4500000,59.56,22.35426,114.0609386
157,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,L,3,,5,C,1092,848,8800000,2020-06-17,2012-08-17,5700000,54.39,22.3515029,114.0597524
158,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,L,2,,7,H,653,490,6220000,2020-06-16,2015-02-17,4750000,30.95,22.3518215,114.0598919
159,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,H,3,,31,D,858,685,8580000,2020-06-15,2012-03-08,5780000,48.44,22.354236,114.0605369
160,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,M,1,,12,E,488,360,5350000,2020-06-12,2016-09-05,4150000,28.92,22.350234,114.0599035
161,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,M,2,,21,B,676,499,6680000,2020-06-12,2013-07-12,4820000,38.59,22.354236,114.0605369
162,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 11,2002-08-07,M,3,,10,C,878,668,8620000,2020-06-12,2006-03-08,3500000,146.29,22.3515764,114.0610726
163,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 2,2002-08-07,M,3,,11,H,829,628,7650000,2020-06-11,2005-08-03,2780000,175.18,22.353865,114.062104
164,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 1,2004-11-12,H,2,,20,E,672,505,6180000,2020-06-11,2007-08-22,2000000,209.0,22.3540625,114.061717
165,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 23,2004-11-12,M,3,,23,A,797,607,8000000,2020-06-09,2007-10-08,2750000,190.91,22.3527971,114.060294
166,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,L,3,,13,C,1092,848,9800000,2020-06-09,2007-09-04,4865200,101.43,22.3515029,114.0597524
167,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 13,2002-08-07,M,2,,10,F,694,531,5500000,2020-06-09,2012-03-19,3380000,62.72,22.350983,114.060858
168,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 29,2006-06-28,M,2,2,21,H,622,476,6030000,2020-06-08,2012-09-17,3700000,62.97,22.35426,114.0609386
169,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,L,3,,11,E,890,678,8500000,2020-06-05,2014-07-28,6100000,39.34,22.3538806,114.060371
170,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,H,2,,26,E,653,490,6450000,2020-06-05,2005-09-22,2450000,163.27,22.3518215,114.0598919
171,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 28,2006-06-28,M,2,2,18,C,738,578,6000000,2020-06-04,2010-08-06,3260000,84.05,22.353803,114.0612985
172,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 23,2004-11-12,M,3,,23,B,912,707,8160000,2020-06-02,2005-01-27,3455400,136.15,22.3527971,114.060294
173,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,L,2,,11,B,710,552,6850000,2020-06-01,2016-03-02,4880000,40.37,22.3515029,114.0597524
174,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 8,2002-08-07,M,2,,13,E,706,537,6168000,2020-05-28,2016-10-20,4950000,24.61,22.352532,114.0615209
175,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,M,2,,18,G,676,499,6500000,2020-05-28,2006-09-21,2405800,170.18,22.354236,114.0605369
176,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,M,2,,10,C,742,583,6000000,2020-05-27,2015-07-15,6220000,-3.54,22.352816,114.0618075
177,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 21,2004-11-12,H,2,,28,H,653,490,6480000,2020-05-27,2014-01-27,4220000,53.550000000000004,22.352131999999997,114.060002
178,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 25,2004-11-12,L,2,,10,E,683,490,5900000,2020-05-26,2007-09-28,1928000,206.02,22.3531194,114.06043
179,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 3,2002-08-07,M,2,,11,E,720,549,5500000,2020-05-25,2002-08-29,1775000,209.86,22.3536435,114.062419
180,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 25,2004-11-12,L,2,,9,H,683,490,6000000,2020-05-25,2011-01-31,2900000,106.9,22.3531194,114.06043
181,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,L,2,,13,H,665,507,6180000,2020-05-22,2014-12-22,4850000,27.42,22.354236,114.0605369
182,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 11,2002-08-07,M,3,,9,D,1042,807,9700000,2020-05-22,2002-10-03,3006400,222.65,22.3515764,114.0610726
183,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,M,3,,16,E,997,762,9600000,2020-05-22,2012-10-03,6800000,41.18,22.354236,114.0605369
184,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,L,2,,8,F,678,532,5900000,2020-05-21,2016-09-07,4730000,24.740000000000002,22.3518215,114.0598919
185,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 18,2002-08-07,M,3,,10,A,797,614,6200000,2020-05-20,2007-05-15,2330000,166.09,22.351043999999998,114.060254
186,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 26,2006-06-28,M,2,,23,A,622,476,6180000,2020-05-20,2016-11-28,5050000,22.38,22.353423,114.060729
187,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,M,1,,12,H,488,361,5300000,2020-05-20,2014-09-25,3880000,36.6,22.350234,114.0599035
188,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,H,2,,29,A,626,499,6050000,2020-05-19,2006-09-15,2285900,164.67000000000002,22.3538806,114.060371
189,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 10,2002-08-07,M,2,,13,F,694,531,6000000,2020-05-14,2005-03-09,2130000,181.69,22.3518857,114.0611934
190,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,H,2,,30,G,670,532,6750000,2020-05-14,2007-12-24,2690000,150.93,22.3515029,114.0597524
191,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,M,2,,22,A,665,507,6130000,2020-05-13,2015-01-19,4780000,28.240000000000002,22.354236,114.0605369
192,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 2,2002-08-07,L,2,,6,F,694,531,5730000,2020-05-13,2019-02-08,5900000,-2.88,22.353865,114.062104
193,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,M,2,,20,G,706,526,6700000,2020-05-13,2008-01-30,2770000,141.88,22.3538806,114.060371
194,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 8,2002-08-07,M,2,,9,H,706,537,6200000,2020-05-12,2008-02-14,2200000,181.82,22.352532,114.0615209
195,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,L,1,,7,A,495,366,4650000,2020-05-12,2014-01-15,3280000,41.77,22.350234,114.0599035
196,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 1,2004-11-12,M,3,,11,B,981,759,9688000,2020-05-11,2009-01-22,3610000,168.37,22.3540625,114.061717
197,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 29,2006-06-28,M,3,2,20,D,997,762,9000000,2020-05-11,2010-08-26,5150000,74.76,22.35426,114.0609386
198,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 11,2002-08-07,L,3,,7,A,1042,807,9980000,2020-05-11,2016-10-20,8338000,19.69,22.3515764,114.0610726
199,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,L,2,,3,A,678,523,6160000,2020-05-08,2010-06-24,2860000,115.38,22.3504459,114.0603924
200,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 2,2002-08-07,L,3,,1,C,916,713,7768000,2020-05-08,2012-09-20,5360000,44.93,22.353865,114.062104
201,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 22,2004-11-12,L,3,,12,B,985,762,8300000,2020-05-06,2005-02-21,3896900,112.99000000000001,22.3524715,114.0601535
202,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,M,2,,21,E,653,490,5900000,2020-05-05,2014-07-07,4110000,43.550000000000004,22.3518215,114.0598919
203,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,M,2,,22,E,653,490,5680000,2020-05-04,2015-06-10,5050000,12.48,22.3515029,114.0597524
204,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 6,2002-08-07,H,2,,16,G,694,531,6428000,2020-04-29,2011-03-30,3250000,97.78,22.353023,114.0621146
205,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 18,2002-08-07,L,3,,2,D,792,611,7000000,2020-04-29,2010-06-15,2900000,141.38,22.351043999999998,114.060254
206,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 26,2006-06-28,L,2,,7,A,622,476,6000000,2020-04-28,2006-09-26,2156500,178.23,22.353423,114.060729
207,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 27,2006-06-28,L,2,2,11,D,747,574,6380000,2020-04-27,2012-08-17,4250000,50.120000000000005,22.3534505,114.061128
208,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,L,2,,2,H,678,523,5450000,2020-04-24,2002-10-04,1411300,286.17,22.3504459,114.0603924
209,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 27,2006-06-28,M,2,2,18,B,676,499,6050000,2020-04-24,2007-09-27,2238000,170.33,22.3534505,114.061128
210,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,H,2,,25,F,735,575,6980000,2020-04-21,2014-01-22,4570000,52.74,22.3538806,114.060371
211,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 2,2002-08-07,H,3,,20,H,829,628,7430000,2020-04-21,2014-06-13,5120000,45.12,22.353865,114.062104
212,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,L,3,,6,B,742,583,6950000,2020-04-20,2011-09-09,4450000,56.18,22.352816,114.0618075
213,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 25,2004-11-12,L,3,,6,B,1077,837,8250000,2020-04-20,2007-07-11,2900000,184.48,22.3531194,114.06043
214,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 22,2004-11-12,H,3,,26,C,981,758,8800000,2020-04-17,2016-09-02,7300000,20.55,22.3524715,114.0601535
215,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 6,2002-08-07,L,2,,2,F,694,531,5680000,2020-04-16,2017-01-13,5100000,11.370000000000001,22.353023,114.0621146
216,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,M,2,,17,G,706,526,6400000,2020-04-16,2008-03-10,2730000,134.43,22.3538806,114.060371
217,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 1,2004-11-12,M,2,,11,G,678,532,6388000,2020-04-14,2008-03-27,2550000,150.51,22.3540625,114.061717
218,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,H,3,,25,B,803,591,7150000,2020-04-09,2009-07-17,3260000,119.33,22.3538806,114.060371
219,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 27,2006-06-28,L,2,2,13,C,736,574,6220000,2020-04-08,2006-09-01,2318000,168.33,22.3534505,114.061128
220,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,H,2,,20,B,681,530,7080000,2020-04-07,2010-09-13,3950000,79.24,22.3504459,114.0603924
221,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 28,2006-06-28,H,2,2,27,C,738,578,6900000,2020-04-06,2011-11-08,4530000,52.32,22.353803,114.0612985
222,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,M,1,,11,H,488,361,5200000,2020-04-02,2012-03-19,2750000,89.09,22.350234,114.0599035
223,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,H,2,,22,C,681,530,6520000,2020-04-02,2002-08-31,1989400,227.74,22.3504459,114.0603924
224,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,L,2,,7,H,678,523,5900000,2020-04-01,2013-07-23,3950000,49.370000000000005,22.3504459,114.0603924
225,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 5,2002-08-07,H,2,,19,G,680,518,6000000,2020-03-31,2007-11-21,2038000,194.41,22.353337999999997,114.062645
226,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,H,3,,26,D,997,762,9180000,2020-03-31,2016-07-19,7280000,26.1,22.3538806,114.060371
227,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 11,2002-08-07,L,2,,2,G,694,531,5880000,2020-03-30,2002-09-19,1579100,272.36,22.3515764,114.0610726
228,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,M,1,,19,E,488,360,5280000,2020-03-27,2014-02-17,3650000,44.660000000000004,22.350234,114.0599035
229,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 1,2004-11-12,M,2,,18,G,678,532,6600000,2020-03-27,2009-06-17,2500000,164.0,22.3540625,114.061717
230,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,L,2,,6,F,735,575,6200000,2020-03-27,2017-02-15,5250000,18.1,22.3538806,114.060371
231,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 12,2002-08-07,M,3,,9,A,1042,807,9750000,2020-03-27,2014-09-30,7450000,30.87,22.3512462,114.0609784
232,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,H,2,,18,F,694,531,6480000,2020-03-25,2010-07-22,2680000,141.79,22.352816,114.0618075
233,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 13,2002-08-07,L,2,,7,E,706,537,5380000,2020-03-24,2002-09-20,1446100,272.04,22.350983,114.060858
234,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,M,1,,13,A,495,366,4800000,2020-03-23,2016-12-12,4300000,11.63,22.350234,114.0599035
235,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,M,2,,16,C,736,574,6380000,2020-03-17,2012-05-04,4380000,45.660000000000004,22.354236,114.0605369
236,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,H,0,,25,G,449,339,4850000,2020-03-17,2010-01-22,1870000,159.36,22.350234,114.0599035
237,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,M,2,,18,F,670,532,6280000,2020-03-16,2010-11-19,2980000,110.74000000000001,22.3515029,114.0597524
238,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,H,2,,27,G,670,532,6500000,2020-03-11,2004-07-10,2447700,165.56,22.3515029,114.0597524
239,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 26,2006-06-28,H,2,,31,F,737,589,7400000,2020-03-09,2011-06-10,4280000,72.9,22.353423,114.060729
240,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 21,2004-11-12,M,2,,23,G,678,532,5700000,2020-03-04,2013-02-07,4320000,31.94,22.352131999999997,114.060002
241,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 27,2006-06-28,M,2,2,20,E,747,574,6460000,2020-03-04,2006-09-02,2546000,153.73,22.3534505,114.061128
242,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 9,2002-08-07,H,2,,17,H,706,537,6000000,2020-02-26,2009-05-13,2280000,163.16,22.352237,114.0613061
243,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 25,2004-11-12,H,2,,31,F,676,532,6910000,2020-02-13,2016-07-26,5350000,29.16,22.3531194,114.06043
244,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 9,2002-08-07,M,2,,11,E,706,537,6000000,2020-02-12,2004-11-03,2080000,188.46,22.352237,114.0613061
245,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,M,2,,20,F,678,532,6300000,2020-02-10,2012-10-10,3870000,62.79,22.3518215,114.0598919
246,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 2,2002-08-07,M,3,,10,H,829,628,7700000,2020-02-07,2011-06-17,4450000,73.03,22.353865,114.062104
247,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 8,2002-08-07,H,2,,17,C,754,592,7750000,2020-02-05,2015-01-20,6000000,29.17,22.352532,114.0615209
248,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,H,2,,19,A,678,533,6900000,2020-02-05,2002-08-29,1938200,256.0,22.3504459,114.0603924
249,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,M,2,,17,B,676,499,6388000,2020-02-03,2006-09-19,2301800,177.52,22.354236,114.0605369
250,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,L,2,,8,H,678,523,5600000,2020-02-03,2012-04-20,3078000,81.94,22.3504459,114.0603924
251,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 3,2002-08-07,H,3,,23,A,993,774,9700000,2020-01-16,2012-10-25,7350000,31.970000000000002,22.3536435,114.062419
252,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 28,2006-06-28,L,2,2,10,F,735,575,6660000,2020-01-14,2006-09-01,2232500,198.32,22.353803,114.0612985
253,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 13,2002-08-07,H,3,,21,D,1370,1104,16000000,2020-01-10,2002-08-24,6208800,157.70000000000002,22.350983,114.060858
254,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 11,2002-08-07,H,2,,16,H,706,537,6200000,2020-01-02,2013-02-01,4176000,48.47,22.3515764,114.0610726
255,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,H,2,,27,E,653,490,6330000,2020-01-02,2010-10-08,3060000,106.86,22.3518215,114.0598919
256,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 25,2004-11-12,M,2,,23,E,683,490,6000000,2019-12-24,2004-07-10,2160400,177.73,22.3531194,114.06043
257,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,M,2,,11,E,706,537,6300000,2019-12-23,2009-01-16,2050000,207.32,22.352816,114.0618075
258,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 2,2002-08-07,M,3,,18,E,844,639,7550000,2019-12-20,2010-01-11,3480000,116.95,22.353865,114.062104
259,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 3,2002-08-07,H,3,,25,C,914,710,8850000,2019-12-19,2011-02-25,4980000,77.71000000000001,22.3536435,114.062419
260,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 22,2004-11-12,H,2,,29,H,653,490,7000000,2019-12-19,2005-07-22,2730000,156.41,22.3524715,114.0601535
261,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,M,3,,10,E,993,774,8380000,2019-12-17,2007-12-10,3050000,174.75,22.3504459,114.0603924
262,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 21,2004-11-12,L,2,,13,G,678,532,6350000,2019-12-17,2004-07-10,2293800,176.83,22.352131999999997,114.060002
263,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 3,2002-08-07,M,2,,12,E,720,549,6000000,2019-12-16,2002-09-06,1842700,225.61,22.3536435,114.062419
264,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 26,2006-06-28,L,2,,10,D,747,574,6420000,2019-12-12,2006-09-15,2476400,159.25,22.353423,114.060729
265,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 28,2006-06-28,L,2,2,8,D,726,555,6800000,2019-12-11,2015-02-11,5480000,24.09,22.353803,114.0612985
266,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 29,2006-06-28,L,3,2,6,D,950,724,7900000,2019-12-11,2006-09-08,3895000,102.82000000000001,22.35426,114.0609386
267,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,L,3,,12,B,985,762,8500000,2019-12-10,2009-06-03,3650000,132.88,22.3518215,114.0598919
268,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 10,2002-08-07,L,2,,6,F,694,531,6418000,2019-12-10,2016-07-21,4430000,44.88,22.3518857,114.0611934
269,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 22,2004-11-12,L,2,,15,G,678,532,5600000,2019-12-09,2011-01-31,2998000,86.79,22.3524715,114.0601535
270,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,H,3,,18,D,0,1155,11000000,2019-12-06,2017-10-10,13000000,-15.38,22.352816,114.0618075
271,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 15,2002-08-07,H,3,,22,C,1001,790,9400000,2019-12-05,2002-08-26,3045100,208.69,22.3506479,114.060655
272,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 31,2006-06-28,H,2,,29,F,737,589,7400000,2019-12-03,2010-12-21,3850000,92.21000000000001,22.3538806,114.060371
273,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 27,2006-06-28,L,2,2,15,F,736,574,6350000,2019-12-03,2006-08-31,2413000,163.16,22.3534505,114.061128
274,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 15,2002-08-07,H,3,,22,D,993,785,9380000,2019-12-03,2002-08-26,2980900,214.67000000000002,22.3506479,114.060655
275,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 17,2002-08-07,M,,,18,K,498,378,5350000,2019-12-02,2016-01-19,4000000,33.75,22.350234,114.0599035
276,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 9,2002-08-07,L,2,,5,H,706,537,6060000,2019-11-29,2008-02-19,1950000,210.77,22.352237,114.0613061
277,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,L,2,,9,G,670,532,6420000,2019-11-22,2016-08-02,4580000,40.17,22.3515029,114.0597524
278,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 21,2004-11-12,H,2,,32,F,678,532,6000000,2019-11-20,2011-02-10,3600000,66.67,22.352131999999997,114.060002
279,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 16,2002-08-07,L,2,,2,C,681,523,5950000,2019-11-19,2012-10-15,3880000,53.35,22.3504459,114.0603924
280,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,L,2,,7,E,706,537,6400000,2019-11-19,2012-10-11,3900000,64.1,22.352816,114.0618075
281,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 20,2004-11-12,L,3,,6,B,985,762,7750000,2019-11-18,2005-11-21,3349000,131.41,22.3518215,114.0598919
282,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 8,2002-08-07,M,2,,12,C,742,583,7500000,2019-11-18,2002-09-03,2172300,245.26,22.352532,114.0615209
283,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 3,2002-08-07,H,3,,18,C,916,713,8730000,2019-11-15,2008-05-30,3838000,127.46000000000001,22.3536435,114.062419
284,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 1,2004-11-12,M,3,,15,C,1085,843,9980000,2019-11-13,2012-04-17,6900000,44.64,22.3540625,114.061717
285,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 1,2004-11-12,M,2,,13,E,672,505,6188000,2019-11-12,2011-02-09,2800000,121.0,22.3540625,114.061717
286,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 30,2006-06-28,L,2,,13,G,676,499,6700000,2019-11-08,2014-07-07,4480000,49.550000000000004,22.354236,114.0605369
287,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 7,2002-08-07,H,3,,13,D,1078,834,10000000,2019-11-08,2009-05-21,4620000,116.45,22.352816,114.0618075
288,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 28,2006-06-28,M,3,2,18,B,916,674,8480000,2019-11-08,2009-07-17,4000000,112.0,22.353803,114.0612985
289,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 28,2006-06-28,M,2,2,23,D,726,555,6020000,2019-11-05,2009-05-11,2660000,126.32000000000001,22.353803,114.0612985
290,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,L,2,,13,F,670,532,6350000,2019-11-05,2005-05-14,2525000,151.49,22.3515029,114.0597524
291,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 5,2002-08-07,M,2,,16,G,680,518,6260000,2019-11-04,2016-11-07,5010000,24.95,22.353337999999997,114.062645
292,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 28,2006-06-28,H,2,2,27,G,706,526,6000000,2019-10-28,2016-07-26,4850000,23.71,22.353803,114.0612985
293,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 15,2002-08-07,L,2,,6,G,681,520,6000000,2019-10-24,2002-09-26,1595700,276.01,22.3506479,114.060655
294,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 1,2004-11-12,M,3,,12,D,1077,837,10000000,2019-10-22,2005-07-05,4498900,122.28,22.3540625,114.061717
295,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 19,2004-11-12,H,3,,29,C,1092,848,10000000,2019-10-21,2011-02-28,6200000,61.29,22.3515029,114.0597524
296,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 9,2002-08-07,L,2,,3,C,742,583,6200000,2019-10-16,2002-09-20,2158000,187.3,22.352237,114.0613061
297,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 13,2002-08-07,L,3,,7,D,1027,794,9100000,2019-10-15,2002-09-23,2840200,220.4,22.350983,114.060858
298,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 29,2006-06-28,L,2,2,11,F,735,575,7150000,2019-10-15,2006-09-02,2723900,162.49,22.35426,114.0609386
299,New Territories,Tsuen Wan,Ma Wan,Park Island,Block 13,2002-08-07,M,2,,9,C,742,583,7200000,2019-10-14,2014-07-29,5000000,44.0,22.350983,114.060858
