,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1459,FLAT B 10/F HIGH ONE GRAND  ,5,2/7/2020,5.86,296,-,19797,-,2095,31
1460,FLAT G 5/F BLOCK 1 MANOR CENTRE ,34,2/7/2020,4.4,278,341,15827,12903,2484,53
1461,FLAT E 20/F BLOCK 1 LAI BO GARDEN ,29,2/7/2020,6.11,410,577,14902,10589,731,0
1462,FLAT 13 38/F HOI TAK COURT  ,0,2/7/2020,3.16,-,-,-,-,-,-
1463,FLAT A 2/F CAMPION COURT  ,24,30/6/2020,4.98,333,516,14955,9651,2887,109
1464,FLAT B 9/F ON FAI BUILDING  ,40,30/6/2020,4.5,319,520,14107,8654,7287,364
1465,FLAT 3 1/F ON SHEUNG BUILDING  ,39,30/6/2020,3.9,293,430,13311,9070,6469,851
1466,FLAT E 4/F HUNG WAN BUILDING  ,45,30/6/2020,5.18,-,-,-,-,1477,52
1467,FLAT N 16/F THE CAMPTON  ,0,30/6/2020,7.32,382,-,19160,-,-,-
1468,FLAT N 22/F THE CAMPTON  ,0,30/6/2020,7.62,382,-,19953,-,-,-
1469,FLAT K 8/F THE CAMPTON  ,0,30/6/2020,7.08,369,-,19198,-,-,-
1470,FLAT B 9/F THE CAMPTON  ,0,30/6/2020,11.4,657,-,17350,-,-,-
1471,FLAT H 30/F THE CAMPTON  ,0,30/6/2020,9.85,514,-,19161,-,-,-
1472,FLAT R 7/F THE CAMPTON  ,0,30/6/2020,8.16,513,-,15912,-,-,-
1473,FLAT J 7/F PENTA HOUSE  ,57,30/6/2020,4,383,-,10444,-,4429,233
1474,FLAT H 8/F CHEUNG FAI BUILDING  ,36,30/6/2020,3.69,243,363,15185,10165,4349,309
1475,FLAT P 20/F THE CAMPTON  ,0,30/6/2020,8.32,462,-,18017,-,-,-
1476,NO. 131 5/F 131 PEI HO STREET  ,52,30/6/2020,3.4,558,-,6093,-,8678,286
1477,FLAT B 16/F FAIRVIEW GARDEN  ,21,29/6/2020,5.36,304,542,17632,9889,4781,329
1478,FLAT G 25/F TOWER 5 SEASIDE SONATA ,0,29/6/2020,8.9,505,-,17620,-,-,-
1479,FLAT A 12/F WING FAT COURT  ,30,29/6/2020,4.12,264,368,15606,11196,-,
1480,FLAT G 15/F THE CAMPTON  ,0,29/6/2020,9.44,512,-,18438,-,-,-
1481,FLAT P 10/F THE CAMPTON  ,0,29/6/2020,7.75,462,-,16784,-,-,-
1482,FLAT B 3/F RICHMOND COURT  ,30,26/6/2020,5.46,351,452,15556,12080,3906,229
1483,FLAT D 18/F BLOCK 2 LAI BO GARDEN ,29,26/6/2020,5.97,389,536,15342,11134,3195,127
1484,FLAT A 12/F HONG LEE BUILDING  ,41,26/6/2020,4.6,360,473,12778,9725,-,
1485,FLAT 5 2/F HAN CHING HOUSE (BLOCK A) YEE CHING COURT ,27,26/6/2020,4.65,531,737,8757,6309,-,
1486,FLAT 1 3/F LAI YEUNG HOUSE (BLOCK 5) LEI CHENG UK ESTATE ,31,26/6/2020,3.5,496,-,7056,-,-,
1487,FLAT E 33/F TOWER 1 HEYA AQUA ,4,26/6/2020,6.7,397,-,16877,-,1768,11
1488,FLAT C 16/F WEST WING THE VERTEX ,0,26/6/2020,7.03,319,-,22034,-,-,-
1489,FLAT J 29/F TOWER 5 SEASIDE SONATA ,0,26/6/2020,8.96,485,-,18476,-,-,-
1490,FLAT H 8/F CHEUNG ON BUILDING  ,55,26/6/2020,3.28,335,-,9791,-,1841,64
1491,FLAT C 31/F THE CAMPTON  ,0,26/6/2020,9.95,477,-,20849,-,-,-
1492,FLAT H 26/F THE CAMPTON  ,0,26/6/2020,9.47,514,-,18418,-,-,-
1493,FLAT G 9/F THE CAMPTON  ,0,26/6/2020,9,512,-,17574,-,-,-
1494,FLAT R 27/F THE CAMPTON  ,0,26/6/2020,9.6,513,-,18717,-,-,-
1495,FLAT L 9/F THE CAMPTON  ,0,26/6/2020,9.2,466,-,19734,-,-,-
1496,FLAT B 12/F THE CAMPTON  ,0,26/6/2020,11.85,657,-,18032,-,-,-
1497,FLAT C 22/F PEACEFUL MANSION  ,19,26/6/2020,6.78,381,516,17795,13140,2863,128
1498,FLAT H 11/F THE CAMPTON  ,0,26/6/2020,7.68,514,-,14942,-,-,-
1499,FLAT H 21/F THE CAMPTON  ,0,26/6/2020,8.59,514,-,16706,-,-,-
1500,FLAT H 9/F THE CAMPTON  ,0,26/6/2020,7.94,514,-,15449,-,-,-
1501,FLAT E 21/F THE CAMPTON  ,0,26/6/2020,6.57,369,-,17808,-,-,-
1502,FLAT G 25/F HARBOUR PARK  ,2,26/6/2020,4.57,214,-,21355,-,1157,2
1503,FLAT F 21/F ONE NEW YORK  ,13,26/6/2020,7.45,461,645,16161,11550,2090,47
1504,FLAT 7 21/F HOI TAK COURT  ,0,26/6/2020,2.96,-,-,-,-,-,-
1505,FLAT 2 11/F TSE WAN MANSION  ,55,24/6/2020,4.48,401,-,11172,-,1213,17
1506,FLAT G 33/F TOWER 5 SEASIDE SONATA ,0,24/6/2020,9.15,505,-,18123,-,-,-
1507,FLAT A 26/F THE PROMINENCE  ,12,24/6/2020,6.12,342,499,17895,12265,1988,25
1508,FLAT G 27/F TOWER 5 SEASIDE SONATA ,0,24/6/2020,8.94,505,-,17709,-,-,-
1509,FLAT B 7/F YIU FAI MANSION  ,31,24/6/2020,3.6,219,316,16438,11392,3122,144
1510,FLAT G 20/F TOWER 5 SEASIDE SONATA ,0,24/6/2020,8.93,505,-,17683,-,-,-
1511,FLAT D 5/F HIGH ONE GRAND  ,5,24/6/2020,7.98,512,-,15586,-,2037,27
1512,FLAT N 20/F THE CAMPTON  ,0,24/6/2020,7.45,382,-,19513,-,-,-
1513,FLAT K 5/F THE CAMPTON  ,0,24/6/2020,6.83,369,-,18515,-,-,-
1514,FLAT A 3/F THE CAMPTON  ,0,24/6/2020,13.2,717,-,18416,-,-,-
1515,FLAT B 6/F THE CAMPTON  ,0,24/6/2020,11.17,657,-,16997,-,-,-
1516,FLAT D 8/F TOWER 5 SEASIDE SONATA ,0,24/6/2020,8.4,503,-,16690,-,-,-
1517,FLAT P 27/F THE CAMPTON  ,0,24/6/2020,8.28,462,-,17926,-,-,-
1518,FLAT C 30/F TOWER 2 SEASIDE SONATA ,0,24/6/2020,8.56,490,-,17478,-,-,-
1519,FLAT Q 8/F THE CAMPTON  ,0,24/6/2020,6.77,386,-,17549,-,-,-
1520,FLAT J 15/F THE CAMPTON  ,0,24/6/2020,8.44,539,-,15662,-,-,-
1521,FLAT H 19/F THE CAMPTON  ,0,24/6/2020,8.72,514,-,16967,-,-,-
1522,FLAT P 15/F THE CAMPTON  ,0,24/6/2020,8.03,462,-,17370,-,-,-
1523,FLAT A 6/F THE CAMPTON  ,0,24/6/2020,11.44,761,-,15033,-,-,-
1524,FLAT H 10/F THE CAMPTON  ,0,24/6/2020,7.64,514,-,14858,-,-,-
1525,FLAT A 5/F THE CAMPTON  ,0,24/6/2020,11.34,761,-,14900,-,-,-
1526,FLAT P 29/F THE CAMPTON  ,0,24/6/2020,8.37,462,-,18106,-,-,-
1527,FLAT M 10/F THE CAMPTON  ,0,24/6/2020,5.2,287,-,18101,-,-,-
1528,FLAT P 12/F THE CAMPTON  ,0,24/6/2020,7.72,462,-,16712,-,-,-
1529,FLAT 2 40/F HOI TAK COURT  ,0,24/6/2020,4.02,-,-,-,-,-,-
1530,FLAT A 12/F FUNG YAT COURT  ,24,23/6/2020,3,199,320,15075,9375,2587,42
1531,FLAT B5 12/F BLOCK B MERLIN CENTRE ,35,23/6/2020,4.45,271,346,16421,12861,-,
1532,FLAT J 22/F TOWER 5 SEASIDE SONATA ,0,23/6/2020,8.96,485,-,18464,-,-,-
1533,FLAT D 17/F MADISON PARK  ,0,23/6/2020,8.93,443,-,20160,-,-,-
1534,FLAT G 5/F THE CAMPTON  ,0,23/6/2020,8.61,512,-,16807,-,-,-
1535,FLAT A 15/F THE CAMPTON  ,0,23/6/2020,12.87,761,-,16912,-,-,-
1536,FLAT A 10/F THE CAMPTON  ,0,23/6/2020,12.6,761,-,16556,-,-,-
1537,FLAT D 10/F THE CAMPTON  ,0,23/6/2020,9.13,465,-,19626,-,-,-
1538,FLAT H 27/F THE CAMPTON  ,0,23/6/2020,9.63,514,-,18728,-,-,-
1539,FLAT B 15/F THE CAMPTON  ,0,23/6/2020,11.63,657,-,17702,-,-,-
1540,FLAT H 32/F THE CAMPTON  ,0,23/6/2020,10.62,514,-,20669,-,-,-
1541,FLAT L 8/F THE CAMPTON  ,0,23/6/2020,9.04,466,-,19399,-,-,-
1542,FLAT Q 21/F THE CAMPTON  ,0,23/6/2020,7.78,386,-,20155,-,-,-
1543,FLAT D 6/F THE CAMPTON  ,0,23/6/2020,8.65,465,-,18604,-,-,-
1544,FLAT H 31/F THE CAMPTON  ,0,23/6/2020,10,514,-,19451,-,-,-
1545,FLAT F 11/F HARBOUR PARK  ,2,23/6/2020,5.34,276,-,19330,-,1593,36
1546,FLAT C 19/F THE CAMPTON  ,0,23/6/2020,8.71,477,-,18249,-,-,-
1547,FLAT M 9/F THE CAMPTON  ,0,23/6/2020,5.16,287,-,17990,-,-,-
1548,FLAT R 6/F THE CAMPTON  ,0,23/6/2020,8.14,513,-,15869,-,-,-
1549,FLAT P 5/F THE CAMPTON  ,0,23/6/2020,7.27,462,-,15738,-,-,-
1550,FLAT F 11/F THE CAMPTON  ,0,23/6/2020,8.71,553,-,15741,-,-,-
1551,FLAT R 11/F THE CAMPTON  ,0,23/6/2020,8.75,513,-,17060,-,-,-
1552,FLAT M 15/F THE CAMPTON  ,0,23/6/2020,5.44,287,-,18951,-,-,-
1553,FLAT J 22/F THE CAMPTON  ,0,23/6/2020,9.57,539,-,17759,-,-,-
1554,FLAT M 25/F THE CAMPTON  ,0,23/6/2020,5.53,287,-,19275,-,-,-
1555,FLAT S 9/F THE CAMPTON  ,0,23/6/2020,4.73,272,-,17371,-,-,-
1556,FLAT R 9/F THE CAMPTON  ,0,23/6/2020,8.28,513,-,16148,-,-,-
1557,FLAT S 8/F THE CAMPTON  ,0,23/6/2020,4.93,272,-,18125,-,-,-
1558,FLAT Q 10/F THE CAMPTON  ,0,23/6/2020,7.05,386,-,18267,-,-,-
1559,FLAT C 31/F TOWER 2 SEASIDE SONATA ,0,23/6/2020,8.59,490,-,17522,-,-,-
1560,FLAT A 12/F TOWER 5 SEASIDE SONATA ,0,23/6/2020,14.51,771,-,18821,-,-,-
1561,FLAT 5 2/F PO HONG HOUSE (BLOCK C) PO LAI COURT ,33,23/6/2020,5.5,427,548,12881,10036,-,
1562,FLAT B 7/F COURT REGENCE  ,11,23/6/2020,4.5,271,488,16605,9221,1162,19
1563,FLAT E 28/F ONE NEW YORK  ,13,23/6/2020,4.9,242,332,20248,14759,1152,17
1564,FLAT E 35/F TOWER 2 SEASIDE SONATA ,0,23/6/2020,8.75,499,-,17537,-,-,-
1565,FLAT C 27/F GIOVANE  ,4,22/6/2020,4.99,224,-,22277,-,1698,21
1566,FLAT D6 11/F BLOCK D MERLIN CENTRE ,35,22/6/2020,5.06,280,358,18071,14134,1767,35
1567,FLAT C 11/F WEST WING THE VERTEX ,0,22/6/2020,7,319,-,21940,-,-,-
1568,FLAT G 12/F THE CAMPTON  ,0,22/6/2020,9.36,512,-,18283,-,-,-
1569,FLAT C 32/F THE CAMPTON  ,0,22/6/2020,9.69,477,-,20304,-,-,-
1570,FLAT L 10/F THE CAMPTON  ,0,22/6/2020,8.86,466,-,19011,-,-,-
1571,FLAT H 29/F THE CAMPTON  ,0,22/6/2020,9.93,514,-,19317,-,-,-
1572,FLAT L 5/F THE CAMPTON  ,0,22/6/2020,8.33,466,-,17880,-,-,-
1573,FLAT G 11/F THE CAMPTON  ,0,22/6/2020,9.17,512,-,17906,-,-,-
1574,FLAT G 8/F THE CAMPTON  ,0,22/6/2020,8.92,512,-,17412,-,-,-
1575,FLAT Q 16/F THE CAMPTON  ,0,22/6/2020,7.49,386,-,19399,-,-,-
1576,FLAT B 5/F THE CAMPTON  ,0,22/6/2020,11.11,657,-,16912,-,-,-
1577,FLAT D 3/F THE CAMPTON  ,0,22/6/2020,8.21,465,-,17658,-,-,-
1578,FLAT A 19/F THE CAMPTON  ,0,22/6/2020,13.6,761,-,17870,-,-,-
1579,FLAT A 20/F THE CAMPTON  ,0,22/6/2020,13.38,761,-,17576,-,-,-
1580,FLAT K 9/F THE CAMPTON  ,0,22/6/2020,7.12,369,-,19301,-,-,-
1581,FLAT C 30/F THE CAMPTON  ,0,22/6/2020,9.97,477,-,20897,-,-,-
1582,FLAT N 10/F THE CAMPTON  ,0,22/6/2020,6.61,382,-,17306,-,-,-
1583,FLAT N 9/F THE CAMPTON  ,0,22/6/2020,6.54,382,-,17120,-,-,-
1584,FLAT J 12/F THE CAMPTON  ,0,22/6/2020,8.7,539,-,16141,-,-,-
1585,FLAT P 16/F THE CAMPTON  ,0,22/6/2020,8.25,462,-,17864,-,-,-
1586,FLAT P 8/F THE CAMPTON  ,0,22/6/2020,7.78,462,-,16829,-,-,-
1587,FLAT P 17/F THE CAMPTON  ,0,22/6/2020,7.92,462,-,17136,-,-,-
1588,FLAT B2 8/F BLOCK B MERLIN CENTRE ,35,22/6/2020,4.2,280,358,15000,11732,-,
1589,FLAT D 21/F THE PROMINENCE  ,12,22/6/2020,4.53,264,406,17159,11158,1960,24
1590,FLAT C 3/F WING FAT COURT  ,30,22/6/2020,4,265,373,15094,10724,378,0
1591,FLAT 10 38/F HOI TAK COURT  ,0,22/6/2020,3.07,-,-,-,-,-,-
1592,FLAT 5 33/F HOI TAK COURT  ,0,22/6/2020,3.21,-,-,-,-,-,-
1593,FLAT A 27/F TOWER 3 TRINITY TOWERS ,6,19/6/2020,7,375,-,18667,-,2264,64
1594,FLAT 14 14/F LAI YEUNG HOUSE (BLOCK 5) LEI CHENG UK ESTATE ,31,19/6/2020,2.83,377,-,7507,-,-,
1595,FLAT K 7/F THE CAMPTON  ,0,19/6/2020,6.83,369,-,18518,-,-,-
1596,FLAT L 7/F THE CAMPTON  ,0,19/6/2020,8.67,466,-,18614,-,-,-
1597,FLAT B 7/F THE CAMPTON  ,0,19/6/2020,11.49,657,-,17489,-,-,-
1598,FLAT C 18/F TOWER 5 SEASIDE SONATA ,0,19/6/2020,9.15,484,-,18907,-,-,-
1599,FLAT K 11/F THE CAMPTON  ,0,19/6/2020,7.12,369,-,19282,-,-,-
1600,FLAT F 23/F TOWER 5 SEASIDE SONATA ,0,19/6/2020,9.52,506,-,18804,-,-,-
1601,FLAT B 25/F TOWER 2 SEASIDE SONATA ,0,19/6/2020,9.04,488,-,18516,-,-,-
1602,FLAT L 6/F THE CAMPTON  ,0,19/6/2020,8.71,466,-,18689,-,-,-
1603,FLAT C 29/F THE CAMPTON  ,0,19/6/2020,9.43,477,-,19767,-,-,-
1604,FLAT R 29/F THE CAMPTON  ,0,19/6/2020,9.68,513,-,18864,-,-,-
1605,FLAT N 21/F THE CAMPTON  ,0,19/6/2020,7.54,382,-,19733,-,-,-
1606,FLAT Q 23/F THE CAMPTON  ,0,19/6/2020,7.75,386,-,20075,-,-,-
1607,FLAT Q 22/F THE CAMPTON  ,0,19/6/2020,8.04,386,-,20819,-,-,-
1608,FLAT K 7/F THE CAMPTON  ,0,19/6/2020,6.83,369,-,18518,-,-,-
1609,FLAT L 7/F THE CAMPTON  ,0,19/6/2020,8.67,466,-,18614,-,-,-
1610,FLAT B 7/F THE CAMPTON  ,0,19/6/2020,11.49,657,-,17489,-,-,-
1611,FLAT C 18/F TOWER 5 SEASIDE SONATA ,0,19/6/2020,9.15,484,-,18907,-,-,-
1612,FLAT K 11/F THE CAMPTON  ,0,19/6/2020,7.12,369,-,19282,-,-,-
1613,FLAT N 23/F THE CAMPTON  ,0,19/6/2020,7.89,372,-,21210,-,-,-
1614,FLAT C 27/F MADISON PARK  ,0,19/6/2020,7.46,301,-,24781,-,-,-
1615,FLAT B 27/F MADISON PARK  ,0,19/6/2020,7.47,302,-,24735,-,-,-
1616,FLAT K 11/F WEST WING THE VERTEX ,0,19/6/2020,7.83,327,-,23933,-,-,-
1617,FLAT R 8/F THE CAMPTON  ,0,19/6/2020,8.54,513,-,16655,-,-,-
1618,FLAT M 27/F THE CAMPTON  ,0,19/6/2020,5.83,287,-,20310,-,-,-
1619,FLAT R 19/F THE CAMPTON  ,0,19/6/2020,8.8,513,-,17156,-,-,-
1620,FLAT R 18/F THE CAMPTON  ,0,19/6/2020,9.08,513,-,17700,-,-,-
1621,FLAT R 20/F THE CAMPTON  ,0,19/6/2020,8.85,513,-,17259,-,-,-
1622,FLAT J 16/F THE CAMPTON  ,0,19/6/2020,8.57,539,-,15902,-,-,-
1623,FLAT P 18/F THE CAMPTON  ,0,19/6/2020,7.98,462,-,17277,-,-,-
1624,FLAT A 9/F THE CAMPTON  ,0,19/6/2020,12.48,761,-,16399,-,-,-
1625,FLAT R 12/F THE CAMPTON  ,0,19/6/2020,8.95,513,-,17454,-,-,-
1626,FLAT J 5/F THE CAMPTON  ,0,19/6/2020,7.7,539,-,14288,-,-,-
1627,FLAT J 27/F THE CAMPTON  ,0,19/6/2020,9.45,539,-,17529,-,-,-
1628,FLAT M 23/F THE CAMPTON  ,0,19/6/2020,5.77,287,-,20118,-,-,-
1629,FLAT Q 12/F THE CAMPTON  ,0,19/6/2020,7.27,386,-,18837,-,-,-
1630,FLAT R 22/F THE CAMPTON  ,0,19/6/2020,8.99,513,-,17517,-,-,-
1631,FLAT J 17/F THE CAMPTON  ,0,19/6/2020,8.93,539,-,16564,-,-,-
1632,FLAT M 18/F THE CAMPTON  ,0,19/6/2020,5.67,287,-,19739,-,-,-
1633,FLAT R 21/F THE CAMPTON  ,0,19/6/2020,8.92,513,-,17388,-,-,-
1634,FLAT J 8/F THE CAMPTON  ,0,19/6/2020,8.07,539,-,14968,-,-,-
1635,FLAT E 18/F TOWER 5 SEASIDE SONATA ,0,19/6/2020,8.77,507,-,17292,-,-,-
1636,FLAT P 30/F THE CAMPTON  ,0,19/6/2020,8.41,462,-,18197,-,-,-
1637,FLAT F 10/F THE CAMPTON  ,0,19/6/2020,9.07,553,-,16400,-,-,-
1638,FLAT P 26/F THE CAMPTON  ,0,19/6/2020,8.24,462,-,17835,-,-,-
1639,FLAT N 7/F THE CAMPTON  ,0,19/6/2020,6.18,382,-,16165,-,-,-
1640,FLAT Q 12/F THE CAMPTON  ,0,19/6/2020,7.27,386,-,18837,-,-,-
1641,FLAT R 22/F THE CAMPTON  ,0,19/6/2020,8.99,513,-,17517,-,-,-
1642,FLAT J 17/F THE CAMPTON  ,0,19/6/2020,8.93,539,-,16564,-,-,-
1643,FLAT M 18/F THE CAMPTON  ,0,19/6/2020,5.67,287,-,19739,-,-,-
1644,FLAT R 21/F THE CAMPTON  ,0,19/6/2020,8.92,513,-,17388,-,-,-
1645,FLAT J 8/F THE CAMPTON  ,0,19/6/2020,8.07,539,-,14968,-,-,-
1646,FLAT E 18/F TOWER 5 SEASIDE SONATA ,0,19/6/2020,8.77,507,-,17292,-,-,-
1647,FLAT P 30/F THE CAMPTON  ,0,19/6/2020,8.41,462,-,18197,-,-,-
1648,FLAT F 10/F THE CAMPTON  ,0,19/6/2020,9.07,553,-,16400,-,-,-
1649,FLAT P 26/F THE CAMPTON  ,0,19/6/2020,8.24,462,-,17835,-,-,-
1650,FLAT G 11/F SUNLIGHT BUILDING  ,28,19/6/2020,5.8,420,524,13810,11069,1101,12
1651,FLAT C 6/F THE PROMINENCE  ,12,18/6/2020,5.45,335,489,16269,11145,1411,40
1652,FLAT 7 5/F CHEONG YIN HOUSE (BLOCK 2) NAM CHEONG ESTATE ,31,18/6/2020,4.3,377,-,11406,-,-,
1653,FLAT A4 18/F BLOCK A HONG FAI BUILDING ,36,18/6/2020,4.2,271,409,15498,10269,2190,58
1654,FLAT E 12/F MEI KEI MANSION  ,36,18/6/2020,4.9,284,355,17254,13803,1314,32
1655,FLAT B 10/F THE CAMPTON  ,0,18/6/2020,11.73,657,-,17851,-,-,-
1656,FLAT C 27/F THE CAMPTON  ,0,18/6/2020,9.18,477,-,19252,-,-,-
1657,FLAT C 23/F THE CAMPTON  ,0,18/6/2020,9.35,477,-,19595,-,-,-
1658,FLAT N 17/F THE CAMPTON  ,0,18/6/2020,7.15,382,-,18712,-,-,-
1659,FLAT J 29/F THE CAMPTON  ,0,18/6/2020,9.99,539,-,18542,-,-,-
1660,FLAT A 12/F THE CAMPTON  ,0,18/6/2020,12.49,761,-,16409,-,-,-
1661,FLAT R 28/F THE CAMPTON  ,0,18/6/2020,9.57,513,-,18661,-,-,-
1662,FLAT D 7/F TOWER 1 SEASIDE SONATA ,0,18/6/2020,11.8,695,-,16980,-,-,-
1663,FLAT G 36/F TOWER 3 SEASIDE SONATA ,0,18/6/2020,9.49,505,-,18786,-,-,-
1664,FLAT E 28/F THE CAMPTON  ,0,18/6/2020,6.96,369,-,18873,-,-,-
1665,FLAT C 10/F THE CAMPTON  ,0,18/6/2020,8.26,477,-,17325,-,-,-
1666,FLAT S 3/F THE CAMPTON  ,0,18/6/2020,4.92,251,-,19602,-,-,-
1667,NO. 257 2/F LAN FONG BUILDING  ,55,18/6/2020,5.06,529,-,9565,-,-,
1668,FLAT A 7/F THE CAMPTON  ,0,18/6/2020,12.01,761,-,15784,-,-,-
1669,FLAT C 17/F THE CAMPTON  ,0,18/6/2020,8.93,477,-,18713,-,-,-
1670,FLAT C 12/F THE CAMPTON  ,0,18/6/2020,8.89,477,-,18631,-,-,-
1671,FLAT R 26/F THE CAMPTON  ,0,18/6/2020,9.17,513,-,17865,-,-,-
1672,FLAT J 21/F THE CAMPTON  ,0,18/6/2020,9.19,539,-,17050,-,-,-
1673,FLAT S 10/F THE CAMPTON  ,0,18/6/2020,4.87,272,-,17919,-,-,-
1674,FLAT E 17/F THE CAMPTON  ,0,18/6/2020,6.74,369,-,18271,-,-,-
1675,FLAT D 6/F WEST WING THE VERTEX ,0,18/6/2020,5.8,244,-,23775,-,-,-
1676,NO. 174 5/F 174 NAM CHEONG STREET  ,53,18/6/2020,4,570,-,7018,-,-,
1677,FLAT C 18/F THE SORENTINO  ,17,18/6/2020,6.98,446,556,15650,12554,5664,306
1678,FLAT 7 30/F HOI TAK COURT  ,0,18/6/2020,3.03,-,-,-,-,-,-
1679,FLAT 15 16/F HOI TAK COURT  ,0,18/6/2020,2.99,-,-,-,-,-,-
1680,FLAT B 19/F CHARMING GARDEN  ,21,17/6/2020,6.66,412,606,16160,10987,2023,43
1681,FLAT Q 18/F THE CAMPTON  ,0,17/6/2020,7.34,386,-,19021,-,-,-
1682,FLAT C 26/F THE CAMPTON  ,0,17/6/2020,9.42,477,-,19751,-,-,-
1683,FLAT B 16/F THE CAMPTON  ,0,17/6/2020,12.11,657,-,18426,-,-,-
1684,FLAT D 5/F THE CAMPTON  ,0,17/6/2020,8.58,465,-,18447,-,-,-
1685,FLAT A 16/F THE CAMPTON  ,0,17/6/2020,12.96,761,-,17026,-,-,-
1686,FLAT J 32/F THE CAMPTON  ,0,17/6/2020,10.46,539,-,19412,-,-,-
1687,FLAT B 14/F LUN MAY BUILDING  ,36,17/6/2020,2.78,142,247,19577,11255,2780,84
1688,FLAT C 25/F THE CAMPTON  ,0,17/6/2020,9.44,477,-,19786,-,-,-
1689,FLAT N 18/F THE CAMPTON  ,0,17/6/2020,7.29,382,-,19086,-,-,-
1690,FLAT B 11/F THE CAMPTON  ,0,17/6/2020,11.51,657,-,17525,-,-,-
1691,FLAT A 18/F THE CAMPTON  ,0,17/6/2020,13.19,761,-,17338,-,-,-
1692,FLAT C 28/F THE CAMPTON  ,0,17/6/2020,9.79,477,-,20520,-,-,-
1693,FLAT D 11/F THE CAMPTON  ,0,17/6/2020,8.9,465,-,19129,-,-,-
1694,FLAT Q 19/F THE CAMPTON  ,0,17/6/2020,7.78,386,-,20148,-,-,-
1695,FLAT A 11/F THE CAMPTON  ,0,17/6/2020,12.4,761,-,16288,-,-,-
1696,FLAT D 7/F THE CAMPTON  ,0,17/6/2020,8.42,465,-,18114,-,-,-
1697,FLAT H 30/F THE ADDITION  ,0,17/6/2020,5.62,226,-,24867,-,-,-
1698,FLAT K 9/F WEST WING THE VERTEX ,0,17/6/2020,7.6,327,-,23226,-,-,-
1699,FLAT E 36/F TOWER 3 SEASIDE SONATA ,0,17/6/2020,9.49,507,-,18722,-,-,-
1700,FLAT F 19/F TOWER 5 SEASIDE SONATA ,0,17/6/2020,9.15,506,-,18073,-,-,-
1701,FLAT E 37/F TOWER 2 SEASIDE SONATA ,0,17/6/2020,8.91,499,-,17856,-,-,-
1702,FLAT K 8/F WEST WING THE VERTEX ,0,17/6/2020,7.6,327,-,23226,-,-,-
1703,FLAT E 32/F TOWER 3 SEASIDE SONATA ,0,17/6/2020,9.13,507,-,18002,-,-,-
1704,FLAT H 16/F TOWER 5 SEASIDE SONATA ,0,17/6/2020,9.13,505,-,18079,-,-,-
1705,FLAT B 13/F WEST PARK  ,19,17/6/2020,9.04,493,-,18346,-,-,-
1706,FLAT D 28/F TOWER 2 SEASIDE SONATA ,0,17/6/2020,13.14,723,-,18176,-,-,-
1707,FLAT B 27/F HARBOUR PARK  ,2,17/6/2020,4.13,205,-,20137,-,1401,22
1708,FLAT C 18/F THE CAMPTON  ,0,17/6/2020,8.69,477,-,18212,-,-,-
1709,FLAT R 23/F THE CAMPTON  ,0,17/6/2020,9.25,513,-,18021,-,-,-
1710,FLAT N 6/F THE CAMPTON  ,0,17/6/2020,6,382,-,15699,-,-,-
1711,FLAT F 12/F THE CAMPTON  ,0,17/6/2020,9.12,553,-,16492,-,-,-
1712,FLAT J 11/F THE CAMPTON  ,0,17/6/2020,8.21,539,-,15230,-,-,-
1713,FLAT H 8/F THE CAMPTON  ,0,17/6/2020,7.82,514,-,15210,-,-,-
1714,FLAT S 5/F THE CAMPTON  ,0,17/6/2020,4.75,272,-,17471,-,-,-
1715,FLAT E 32/F THE CAMPTON  ,0,17/6/2020,7.04,369,-,19084,-,-,-
1716,FLAT E 22/F THE CAMPTON  ,0,17/6/2020,6.61,369,-,17902,-,-,-
1717,FLAT R 10/F THE CAMPTON  ,0,17/6/2020,8.31,513,-,16195,-,-,-
1718,FLAT P 32/F THE CAMPTON  ,0,17/6/2020,8.69,462,-,18801,-,-,-
1719,FLAT C 11/F THE CAMPTON  ,0,17/6/2020,8.58,477,-,17996,-,-,-
1720,FLAT Q 15/F THE CAMPTON  ,0,17/6/2020,7.05,386,-,18256,-,-,-
1721,FLAT H 16/F THE CAMPTON  ,0,17/6/2020,8.6,514,-,16733,-,-,-
1722,FLAT P 25/F THE CAMPTON  ,0,17/6/2020,8.62,462,-,18649,-,-,-
1723,FLAT J 23/F THE CAMPTON  ,0,17/6/2020,9.29,539,-,17241,-,-,-
1724,FLAT E 25/F THE CAMPTON  ,0,17/6/2020,7,369,-,18957,-,-,-
1725,FLAT P 31/F THE CAMPTON  ,0,17/6/2020,9.01,462,-,19504,-,-,-
1726,FLAT R 16/F THE CAMPTON  ,0,17/6/2020,8.64,513,-,16850,-,-,-
1727,FLAT P 21/F THE CAMPTON  ,0,17/6/2020,8.37,462,-,18108,-,-,-
1728,FLAT J 20/F THE CAMPTON  ,0,17/6/2020,9.14,539,-,16954,-,-,-
1729,FLAT P 6/F THE CAMPTON  ,0,17/6/2020,7.66,462,-,16584,-,-,-
1730,FLAT M 7/F THE CAMPTON  ,0,17/6/2020,4.87,287,-,16976,-,-,-
1731,FLAT Q 5/F THE CAMPTON  ,0,17/6/2020,6.59,386,-,17083,-,-,-
