,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
2303,FLAT A (NO. 82) 1/F TONG SING MANSION  ,57,10/12/2018,5,637,-,7849,-,-,
2304,FLAT 6 32/F OI WAH HOUSE (BLOCK K) STAGE 3 TSZ OI COURT,20,10/12/2018,6.28,650,851,9662,7380,-,
2305,FLAT B 4/F MAN FAT HOUSE  ,30,7/12/2018,4.03,320,380,12594,10605,1370,21
2306,FLAT 1 18/F LUNG YUE HOUSE (BLOCK 3) LOWER WONG TAI SIN (1) ESTATE ,30,7/12/2018,2.38,443,-,5372,-,-,
2307,FLAT B 2/F 83 HAU WONG ROAD  ,39,6/12/2018,2.8,251,-,11155,-,-,
2308,FLAT 14 35/F ON YAN HOUSE (BLOCK A) TSZ ON COURT ,26,5/12/2018,3.6,433,593,8314,6071,-,
2309,FLAT J 1/F TOWER 3 GRAND VIEW GARDEN ,21,5/12/2018,3.84,467,549,8218,6991,-,
2310,FLAT C 38/F BILLIONNAIRE ROYALE  ,10,5/12/2018,16.48,930,1214,17720,13575,2961,18
2311,FLAT A 18/F WEALTH COURT  ,21,5/12/2018,3.8,327,517,11621,7350,489,-5
2312,FLAT 19 22/F LUNG FUNG HOUSE (BLOCK 2) LOWER WONG TAI SIN (1) ESTATE ,30,4/12/2018,2.9,407,-,7125,-,-,
2313,FLAT K 9/F BLOCK 10 RHYTHM GARDEN ,20,3/12/2018,5.37,452,531,11876,10109,-,
2314,FLAT H 2/F TOWER 5 GRAND VIEW GARDEN ,21,3/12/2018,5.36,574,672,9338,7976,-,
2315,FLAT A 1/F TOWER 1 GRAND VIEW GARDEN ,21,3/12/2018,5.15,584,685,8818,7518,-,
2316,FLAT K 28/F BLOCK 3 TSUI CHUK GARDEN ,31,3/12/2018,5.4,432,481,12500,11227,-,
2317,FLAT 4 12/F CHEUNG YUEN HOUSE (BLOCK 12) CHUK YUEN NORTH ESTATE ,33,3/12/2018,5.2,489,-,10634,-,-,
2318,FLAT B 1/F 34 SOUTH WALL ROAD  ,40,3/12/2018,2,163,-,12270,-,3397,127
2319,FLAT E 15/F BLOCK 5 PHASE 2 KINGSFORD TERRACE,17,30/11/2018,4.9,431,504,11369,9722,-,
2320,FLAT 18 16/F TSZ FUNG HOUSE (BLOCK 3) FUNG TAK ESTATE ,28,30/11/2018,3,445,-,6742,-,-,
2321,FLAT C 21/F WAH KAY HOUSE  ,44,30/11/2018,4,315,344,12698,11628,-,
2322,FLAT J 16/F BLOCK 2 RHYTHM GARDEN ,20,30/11/2018,6.8,588,689,11565,9869,-,
2323,FLAT E 20/F BLOCK 12 RHYTHM GARDEN ,20,30/11/2018,5.25,431,505,12181,10396,-,
2324,FLAT E 16/F TOWER 5 GRAND VIEW GARDEN ,21,30/11/2018,4.35,424,497,10259,8753,-,
2325,FLAT O 2/F TONG SENG MANSION  ,56,30/11/2018,4,421,-,9501,-,2924,170
2326,FLAT A 16/F THE OPULENCE  ,7,29/11/2018,8.88,618,880,14369,10091,2154,-4
2327,FLAT 7 13/F CHUN WAI HOUSE (BLOCK B) TIN MA COURT ,34,28/11/2018,5.45,415,567,13133,9612,-,
2328,FLAT 14 11/F HONG KEUNG COURT  ,21,28/11/2018,4.28,433,583,9885,7341,-,
2329,FLAT E 36/F BLOCK 1 SAN PO KONG PLAZA ,24,28/11/2018,6.5,401,538,16209,12082,43402,56
2330,FLAT 3 23/F OI HONG HOSUE (BLOCK L) STAGE 3 TSZ OI COURT,20,27/11/2018,4.68,506,663,9249,7059,-,
2331,FLAT A 5/F BILLIONNAIRE AVANT  ,6,27/11/2018,10,638,898,15674,11136,1267,-1
2332,FLAT 5 7/F YAT TUNG HOUSE TUNG TAU (II) ESTATE ,32,27/11/2018,2.8,494,-,5668,-,-,
2333,FLAT J 21/F BLOCK 4 PHASE 1 KINGSFORD TERRACE,17,26/11/2018,5.4,484,568,11153,9504,-,
2334,FLAT 13 4/F CHOI TUNG HOUSE TUNG TAU (II) ESTATE ,27,26/11/2018,1.6,241,-,6639,-,-,
2335,FLAT G 18/F CHE WAH BUILDING  ,42,26/11/2018,5,415,-,12048,-,-,
2336,FLAT E 16/F BLOCK 5 RHYTHM GARDEN ,20,26/11/2018,5.12,431,505,11879,10139,-,
2337,FLAT E 28/F BLOCK 10 RHYTHM GARDEN ,20,26/11/2018,4.95,431,505,11485,9802,-,
2338,NO. 1A 2/F 1A NGA TSIN LONG ROAD  ,62,26/11/2018,12.3,667,-,18441,-,2642,248
2339,FLAT C 11/F BLOCK 2 HSIN KUANG CENTRE ,34,26/11/2018,5.9,382,502,15445,11753,7400,237
2340,FLAT A 21/F BLOCK 5 TSUI CHUK GARDEN ,31,26/11/2018,2,431,480,4640,4167,-,
2341,FLAT 7 13/F TOWER C GALAXIA ,22,23/11/2018,9,517,656,17408,13720,7577,137
2342,NO. 31 4/F 31-33 FUNG TAK ROAD  ,51,23/11/2018,3.98,473,-,8414,-,-,
2343,FLAT 5 4/F LUNG CHAK HOUSE (BLOCK 9) LOWER WONG TAI SIN (1) ESTATE ,29,22/11/2018,3.81,494,-,7709,-,-,
2344,FLAT 11 11/F SUET FUNG HOUSE (BLOCK 5) FUNG TAK ESTATE ,29,22/11/2018,2.78,376,-,7394,-,-,
2345,FLAT 8 6/F LUNG YUE HOUSE (BLOCK 3) LOWER WONG TAI SIN (1) ESTATE ,30,22/11/2018,2.38,385,-,6182,-,-,
2346,FLAT 21 2/F LUNG FUNG HOUSE (BLOCK 2) LOWER WONG TAI SIN (1) ESTATE ,30,22/11/2018,2.48,441,-,5624,-,-,
2347,FLAT C 5/F KA FU MANSION  ,28,22/11/2018,2.9,278,345,10432,8406,7932,169
2348,FLAT D 25/F BLOCK 1 HSIN KUANG CENTRE ,34,22/11/2018,6.3,412,564,15291,11170,4789,260
2349,FLAT 10 7/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,22/11/2018,5.2,415,567,12530,9171,-,
2350,FLAT E (NO.72) 3/F WING SHING HOUSE  ,51,21/11/2018,3,375,-,8000,-,2844,107
2351,FLAT B 2/F 47-49 TAK KU LING ROAD  ,45,21/11/2018,4,356,-,11236,-,2792,56
2352,FLAT 9 19/F LUNG WING HOUSE (BLOCK 6) LOWER WONG TAI SIN (1) ESTATE ,30,20/11/2018,2.48,377,-,6578,-,-,
2353,FLAT 20 2/F LUNG FUNG HOUSE (BLOCK 2) LOWER WONG TAI SIN (1) ESTATE ,30,20/11/2018,2.33,383,-,6084,-,-,
2354,FLAT A 4/F BLOCK 4 PHASE 1 KINGSFORD TERRACE,17,19/11/2018,6,590,693,10166,8655,-,
2355,FLAT K 6/F BLOCK 1 RHYTHM GARDEN ,20,16/11/2018,4.5,449,529,10022,8507,-,
2356,FLAT K 33/F BLOCK 2 PHASE 1 KINGSFORD TERRACE,17,16/11/2018,4.95,422,495,11730,10000,-,
2357,FLAT A 30/F TOWER 1 LIONS RISE ,8,16/11/2018,15.5,794,1033,19521,15005,2244,44
2358,FLAT 9 37/F TOWER D GALAXIA ,22,16/11/2018,11.2,593,761,18887,14717,738,32
2359,FLAT H 17/F BLOCK 1 RHYTHM GARDEN ,20,15/11/2018,5.8,484,569,11983,10193,-,
2360,FLAT 12 26/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,15/11/2018,5.8,383,520,15144,11154,-,
2361,FLAT B 3/F 19-21 NGA TSIN LONG ROAD  ,44,15/11/2018,6.65,391,-,17000,-,-,
2362,FLAT C 28/F PRINCE RITZ  ,12,15/11/2018,9.5,546,738,17399,12873,2654,73
2363,FLAT A 27/F BLOCK 2 THE VISTA ,21,14/11/2018,7.15,455,667,15714,10720,-,
2364,FLAT D 25/F TOWER 2 ARIA KOWLOON PEAK ,10,12/11/2018,7.65,497,642,15392,11916,3136,55
2365,FLAT B (NO.78) 3/F WING SHING HOUSE  ,51,12/11/2018,5.15,412,-,12500,-,-,
2366,FLAT 19 8/F HING TUNG HOUSE TUNG TAU (II) ESTATE ,27,9/11/2018,1.98,145,-,13655,-,-,
2367,FLAT B 30/F TOWER 2 ARIA KOWLOON PEAK ,10,9/11/2018,19.8,1160,1470,17069,13469,3128,33
2368,FLAT C 1/F SHING YIP MANSION  ,31,9/11/2018,3,293,-,10239,-,5240,426
2369,FLAT K 26/F TOWER 2 GRAND VIEW GARDEN ,21,8/11/2018,4.5,424,497,10613,9054,-,
2370,FLAT 9 25/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,8/11/2018,5,383,520,13055,9615,-,
2371,FLAT A 8/F TOWER 5A LIONS RISE ,8,8/11/2018,12,551,716,21779,16760,2268,44
2372,FLAT N 3/F KAM KWOK BUILDING  ,46,8/11/2018,3.3,367,-,8992,-,-,
2373,FLAT B 2/F SAN NING BUILDING  ,49,8/11/2018,2.83,314,-,9000,-,-,
2374,FLAT E 16/F MANNING THEATRE BUILDING  ,47,6/11/2018,5.16,457,600,11291,8600,-,
2375,FLAT C 2/F YUK WAH HOUSE (MANSION)  ,50,6/11/2018,2.45,-,-,-,-,8547,315
2376,FLAT C 13/F SAU MING COURT (BLOCK 1) YUE XIU PLAZA ,25,6/11/2018,6,448,599,13393,10017,8213,133
2377,FLAT B 5/F MING FUNG MANSION  ,42,5/11/2018,4.08,355,-,11493,-,2968,171
2378,FLAT 6 9/F FU YAT HOUSE (BLOCK E) FU KEUNG COURT ,25,5/11/2018,5.66,577,737,9809,7680,-,
2379,NO. 21 (FLAT B) 2/F 21 HONG KEUNG STREET  ,57,5/11/2018,3.38,459,-,7364,-,2710,74
2380,NO.58 (REAR) 4/F 34-58 YIN HING STREET YIN HING BUILDING ,56,2/11/2018,3,393,-,7634,-,-,
2381,FLAT B 2/F WING WING HOUSE  ,41,1/11/2018,2.56,197,-,12995,-,4200,402
2382,FLAT 8 9/F FU HONG HOUSE (BLOCK C) FU KEUNG COURT ,27,1/11/2018,6,401,514,14963,11673,-,
2383,FLAT B 30/F TOWER 1 GRAND VIEW GARDEN ,21,31/10/2018,6.08,572,668,10629,9102,-,
2384,FLAT 8 7/F OI WING HOUSE (BLOCK J) STAGE 3 TSZ OI COURT,20,31/10/2018,4.65,506,663,9190,7014,-,
2385,FLAT D 20/F LE BILLIONNAIRE  ,14,30/10/2018,12,793,1051,15132,11418,2783,47
2386,FLAT C 8/F PROFIT MANSION  ,24,30/10/2018,5.98,404,601,14802,9950,2796,149
2387,FLAT C 10/F BILLIONNAIRE AVANT  ,6,30/10/2018,7.2,465,652,15484,11043,2173,2
2388,FLAT C 15/F TOWER 3 ARIA KOWLOON PEAK ,10,30/10/2018,11,743,956,14805,11506,362,16
2389,FLAT 3 23/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,30/10/2018,7.29,426,579,17113,12591,-,
2390,FLAT C 5/F ON TAT BUILDING  ,50,29/10/2018,3.09,310,-,9968,-,3378,286
2391,NO. 40A 4/F 40A NGA TSIN LONG ROAD  ,56,29/10/2018,5.5,499,-,11022,-,-,
2392,FLAT A 3/F SUN YUET HOUSE  ,45,26/10/2018,5,450,-,11111,-,-,
2393,FLAT 7 32/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,25/10/2018,6.75,426,579,15845,11658,-,
2394,FLAT 10 15/F LUNG CHEUNG HOUSE (BLOCK E) LUNG POON COURT ,33,24/10/2018,6,426,579,14085,10363,-,
2395,FLAT C 7/F AVA 55  ,1,24/10/2018,6.69,257,-,26031,-,-,-
2396,FLAT A 13/F BLOCK 1 THE VISTA ,21,24/10/2018,5.48,302,439,18146,12483,535,25
2397,FLAT C 2/F SING ON BUILDING  ,42,22/10/2018,3,344,-,8721,-,-,
2398,FLAT C 4/F KWOK PING HOUSE  ,44,19/10/2018,4.33,334,400,12964,10825,1369,39
2399,FLAT K 9/F BLOCK 5 PHASE 2 KINGSFORD TERRACE,17,19/10/2018,5.08,431,504,11787,10079,-,
2400,FLAT E 12/F BLOCK 1 KAI TAK GARDEN ,22,19/10/2018,7.65,756,919,10119,8324,-,
2401,FLAT 3 7/F YAT TUNG HOUSE TUNG TAU (II) ESTATE ,32,19/10/2018,2,439,-,4556,-,-,
2402,NO. 84A 5/F 84A NGA TSIN WAI ROAD  ,53,19/10/2018,4,614,-,6515,-,-,
2403,FLAT 14 5/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,19/10/2018,5.85,426,579,13732,10104,-,
2404,FLAT A 1/F 24-26 HAU WONG ROAD  ,47,19/10/2018,5,424,-,11792,-,-,
2405,FLAT C 4/F NGA TSIN WAI BUILDING  ,56,18/10/2018,4.73,456,-,10373,-,-,
2406,FLAT 10 2/F PANG CHING COURT  ,29,18/10/2018,5,443,583,11287,8576,-,
2407,FLAT 8 1/F KA WUI HOUSE (BLOCK A) KA KEUNG COURT ,22,18/10/2018,3.95,407,-,9705,-,-,
2408,FLAT A 3/F HIGH PLACE  ,6,16/10/2018,4.59,188,295,24415,15559,1208,-7
2409,FLAT A 5/F ON HONG MANSION  ,33,16/10/2018,4.18,271,443,15424,9436,7864,165
2410,FLAT 9 30/F TAK WA HOUSE (BLOCK B) TAK KEUNG COURT ,19,16/10/2018,8.1,656,826,12348,9806,-,
2411,FLAT 16 26/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,12/10/2018,6.15,383,520,16057,11827,-,
2412,FLAT B 2/F 19-21 NGA TSIN LONG ROAD  ,44,12/10/2018,6.65,391,-,17000,-,-,
2413,FLAT A 5/F TONG SENG MANSION  ,56,12/10/2018,4.48,560,-,8000,-,3182,177
2414,FLAT A 29/F BILLIONNAIRE ROYALE  ,10,12/10/2018,17.2,1014,1332,16963,12913,2902,33
2415,FLAT A 3/F JENFAIR BUILDING  ,41,12/10/2018,3.5,301,-,11628,-,-,
2416,FLAT 1 20/F LUNG YAT HOUSE (BLOCK 4) LOWER WONG TAI SIN (1) ESTATE ,31,11/10/2018,3.4,443,-,7675,-,-,
2417,FLAT H 5/F MANNING THEATRE BUILDING  ,47,11/10/2018,4.78,466,600,10258,7967,1898,78
2418,FLAT C 5/F 19-21 NGA TSIN LONG ROAD  ,44,10/10/2018,3.5,355,-,9859,-,1474,50
2419,FLAT E 7/F TOWER 3 ARIA KOWLOON PEAK ,10,10/10/2018,10.48,749,968,13992,10826,1659,42
2420,FLAT 13 2/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,10/10/2018,3.6,338,461,10651,7809,-,
2421,FLAT D 18/F THE AVERY  ,6,10/10/2018,5.18,224,313,23125,16550,2001,23
2422,NO. 37 (FLAT C) 7/F LUNG SHING MANSION  ,52,10/10/2018,4.2,406,-,10345,-,-,
2423,FLAT C3 5/F SAN PO KONG MANSION  ,53,9/10/2018,2.8,330,-,8485,-,1157,47
2424,FLAT 1 35/F OI WAI HOUSE (BLOCK A) STAGE 1&2 TSZ OI COURT,23,9/10/2018,5.28,554,713,9531,7405,-,
2425,FLAT B 14/F BLOCK 2 (BLOCK B) TROPICANA GARDENS ,35,9/10/2018,5.6,333,529,16817,10586,4125,334
2426,FLAT D 60/F BILLIONNAIRE ROYALE  ,10,9/10/2018,40,1619,2062,24707,19399,-,-
2427,FLAT 11 14/F LUNG CHEUNG HOUSE (BLOCK E) LUNG POON COURT ,33,8/10/2018,5.5,426,579,12911,9499,-,
2428,NO. 50-52 26/F ZEBRANO  ,9,8/10/2018,8.42,462,682,18225,12346,2828,55
2429,FLAT A 26/F TOWER 3 ARIA KOWLOON PEAK ,10,8/10/2018,22.8,1225,1548,18612,14729,3063,44
2430,NO. 33 (FLAT 1) 3/F CHENG FUNG MANSION  ,49,5/10/2018,3.53,329,-,10729,-,-,
2431,FLAT H 17/F BLOCK 2 PHASE 1 KINGSFORD TERRACE,17,5/10/2018,7.5,592,694,12669,10807,-,
2432,NO. 44 (FLAT C) 1/F 44 NAM KOK ROAD  ,67,5/10/2018,2.78,233,-,11931,-,-,
2433,NO. 17 3/F 17 NGA TSIN LONG ROAD  ,55,5/10/2018,11.68,687,-,17000,-,622,130
2434,FLAT 6 6/F SUET FUNG HOUSE (BLOCK 5) FUNG TAK ESTATE ,29,4/10/2018,3.9,544,-,7169,-,-,
2435,FLAT B4 3/F BLOCK B HONG KEUNG MANSION ,49,4/10/2018,4.2,384,530,10938,7925,1130,21
2436,FLAT 13 (NO. 12A) 2/F CAMBRIDGE BUILDING  ,56,4/10/2018,2.78,288,-,9653,-,6212,827
2437,FLAT G 21/F BLOCK 13 TSUI CHUK GARDEN ,29,4/10/2018,6.1,478,538,12762,11338,-,
2438,NO. 46A(YANOI) 3/F CHOI HUNG BUILDING  ,56,4/10/2018,2,384,-,5208,-,-,
2439,FLAT G 18/F BLOCK 2 RHYTHM GARDEN ,20,3/10/2018,7.1,589,691,12054,10275,-,
2440,FLAT C 3/F GRAND VIEW COURT  ,47,3/10/2018,11.05,733,-,15075,-,2111,49
2441,FLAT 20A 10/F TOI FUNG HOUSE (BLOCK 4) FUNG TAK ESTATE ,28,3/10/2018,2.48,140,-,17714,-,-,
2442,FLAT 7 22/F TOWER A GALAXIA ,22,3/10/2018,9.45,517,656,18279,14405,7507,143
2443,FLAT A 19/F TSUI FUNG BUILDING  ,49,3/10/2018,3.9,-,-,-,-,469,8
2444,NO. 63 4/F 63 SA PO ROAD  ,49,2/10/2018,5.2,591,-,8799,-,-,
2445,FLAT C 9/F TOWER 3A LIONS RISE ,8,2/10/2018,10.5,570,740,18421,14189,2657,47
2446,FLAT B 13/F DRAGON GLORY MANSION  ,27,2/10/2018,3.95,220,355,17955,11127,5537,675
2447,FLAT E20 4/F LUEN HOP BUILDING  ,55,2/10/2018,2,212,-,9434,-,1237,6
2448,FLAT A 4/F MANSION HOUSE  ,33,2/10/2018,2.6,235,380,11064,6842,4116,160
2449,NO. 54 2/F 54 NAM KOK ROAD  ,68,2/10/2018,6.4,797,-,8030,-,-,
2450,FLAT B 4/F MANSION HOUSE  ,33,2/10/2018,2.6,215,-,12093,-,4131,171
2451,FLAT 3 16/F OI CHUNG HOUSE (BLOCK F) STAGE 1&2 TSZ OI COURT,23,28/9/2018,5.8,401,503,14464,11531,-,
2452,FLAT E 27/F TOWER 6 ARIA KOWLOON PEAK ,10,28/9/2018,11.8,713,918,16550,12854,3098,78
2453,FLAT C 4/F 122 NGA TSIN WAI ROAD  ,34,28/9/2018,4.05,299,-,13545,-,3894,339
2454,NO. 15 5/F 15 NGA TSIN LONG ROAD  ,55,28/9/2018,11.68,687,-,17000,-,6301,0
2455,NO. 15 2/F 15 NGA TSIN LONG ROAD  ,55,28/9/2018,11.68,687,-,17000,-,1631,134
2456,FLAT 6 12/F PO SING COURT  ,53,28/9/2018,3.4,245,-,13878,-,-,
2457,FLAT E 1/F FUNG PO MANSION  ,44,27/9/2018,4.18,245,320,17061,13063,-,
2458,FLAT B3 10/F BLOCK B HONG KEUNG MANSION ,49,27/9/2018,5.25,506,-,10375,-,-,
2459,FLAT D 18/F BLOCK 12 RHYTHM GARDEN ,20,26/9/2018,6.9,584,686,11815,10058,-,
2460,FLAT D 5/F SHUN KING BUILDING  ,39,26/9/2018,2.98,211,333,14123,8949,-,
2461,FLAT 3 16/F ON HONG HOUSE (BLOCK B) TSZ ON COURT ,23,24/9/2018,4.8,529,752,9074,6383,-,
2462,FLAT C 11/F BLOCK 4 TSUI CHUK GARDEN ,31,24/9/2018,7,591,659,11844,10622,-,
2463,FLAT A 4/F SELECTIVE BUILDING  ,41,24/9/2018,2.95,245,-,12041,-,1448,19
2464,FLAT A 5/F PEARL HOUSE  ,39,24/9/2018,4.45,284,356,15669,12500,-,
2465,FLAT E 36/F TOWER 6 ARIA KOWLOON PEAK ,10,21/9/2018,11.9,713,918,16690,12963,3052,60
2466,FLAT 10 25/F KWAI TUNG HOUSE TUNG TAU (II) ESTATE ,29,21/9/2018,2.1,407,-,5160,-,-,
2467,FLAT E 7/F BLOCK 12 RHYTHM GARDEN ,20,21/9/2018,5.18,431,505,12019,10257,-,
2468,FLAT A 4/F BLOCK 3 TSUI CHUK GARDEN ,31,21/9/2018,4.96,431,480,11508,10333,-,
2469,FLAT A 32/F TOWER 3 ARIA KOWLOON PEAK ,10,20/9/2018,23,1225,1548,18776,14858,3101,44
2470,FLAT 14 23/F CHOI TUNG HOUSE TUNG TAU (II) ESTATE ,27,19/9/2018,1.8,439,-,4100,-,-,
2471,FLAT H 15/F EVERGREEN TOWERS  ,45,19/9/2018,7.08,-,691,-,10246,-,
2472,FLAT A 4/F KWOK HWA BUILDING  ,35,19/9/2018,4.7,344,399,13663,11779,1111,57
2473,FLAT B 9/F PO TSUI MANSION  ,33,18/9/2018,4.95,339,478,14602,10356,2761,165
2474,FLAT A 6/F BLOCK 9 RHYTHM GARDEN ,20,18/9/2018,6.38,588,689,10850,9260,-,
2475,FLAT D 24/F BLOCK 8 RHYTHM GARDEN ,20,18/9/2018,6.69,588,689,11374,9707,-,
2476,NO. 35 2/F 35 FUNG TAK ROAD  ,50,17/9/2018,4.05,454,-,8921,-,-,
2477,NO. 14 4/F 14 NGAN FUNG STREET  ,48,17/9/2018,3.26,365,-,8932,-,2061,39
2478,FLAT A 12/F THE OPULENCE  ,7,17/9/2018,12,618,880,19417,13636,2082,35
2479,FLAT F 5/F LUNG CHEUNG COURT  ,37,14/9/2018,2.6,194,-,13402,-,-,
2480,FLAT B 31/F BLOCK 1 BEL AIR HEIGHTS ,21,14/9/2018,7.35,449,570,16370,12895,-,
2481,FLAT G 5/F FU YAU BUILDING  ,42,14/9/2018,4.18,245,296,17061,14122,2168,109
2482,FLAT A 5/F TAK TSZ HOUSE  ,44,13/9/2018,3,259,-,11583,-,-,
2483,FLAT 8 1/F FU HONG HOUSE (BLOCK C) FU KEUNG COURT ,27,13/9/2018,5.55,401,514,13835,10794,-,
2484,FLAT 6 9/F PANG CHING COURT  ,29,13/9/2018,5.23,443,583,11806,8971,-,
2485,FLAT B2 19/F SAN PO KONG MANSION  ,53,13/9/2018,5,487,-,10267,-,-,
2486,NO. 39 4/F FUNG FONG BUILDING  ,47,12/9/2018,4.1,410,-,10000,-,2590,720
2487,FLAT K 17/F BLOCK 1 PHASE 2 KINGSFORD TERRACE,17,12/9/2018,5,422,495,11848,10101,-,
2488,FLAT K 27/F BLOCK 9 TSUI CHUK GARDEN ,31,12/9/2018,5.93,484,540,12252,10981,-,
2489,FLAT 6 19/F KA WUI HOUSE (BLOCK A) KA KEUNG COURT ,22,12/9/2018,6.52,582,717,11203,9093,-,
2490,FLAT B 19/F HIGH PLACE  ,6,12/9/2018,5.8,251,424,23108,13679,2054,-8
2491,FLAT B 16/F TOWER 5 GRAND VIEW GARDEN ,21,12/9/2018,5.86,574,672,10209,8720,-,
2492,FLAT E 7/F FUNG CHEUNG HOUSE  ,48,12/9/2018,4.75,449,650,10579,7308,2267,95
2493,FLAT E 19/F KELLIE MANSION  ,39,11/9/2018,4.48,255,319,17569,14044,-,
2494,FLAT 3 18/F WINFAIR BUILDING  ,35,11/9/2018,4.32,267,345,16180,12522,1298,44
2495,FLAT E 28/F BLOCK 8 RHYTHM GARDEN ,20,10/9/2018,5.06,431,505,11740,10020,-,
2496,FLAT 16 36/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,10/9/2018,5.39,351,479,15356,11253,-,
2497,FLAT N 18/F HONG KING BUILDING  ,48,10/9/2018,4,325,-,12308,-,-,
2498,FLAT E 21/F SAU MING COURT (BLOCK 1) YUE XIU PLAZA ,25,7/9/2018,7.98,566,749,14099,10654,3205,145
2499,FLAT 7 7/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,7/9/2018,6.3,426,579,14789,10881,-,
2500,FLAT 11 18/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,7/9/2018,5.5,415,567,13253,9700,-,
2501,NO. 36A (FLAT F) 3/F FUNG YEE HOUSE  ,51,7/9/2018,2,304,-,6579,-,-,
2502,FLAT 12 20/F LUNG WING HOUSE (BLOCK 6) LOWER WONG TAI SIN (1) ESTATE ,30,6/9/2018,1.8,145,-,12414,-,-,
2503,FLAT 16 28/F LUNG BIK HOUSE (BLOCK F) LUNG POON COURT ,33,6/9/2018,6,353,480,16997,12500,-,
2504,FLAT B 48/F BILLIONNAIRE ROYALE  ,10,6/9/2018,18.5,1014,1332,18245,13889,2848,41
2505,FLAT G 1/F BLOCK 5 RHYTHM GARDEN ,20,5/9/2018,5.8,589,691,9847,8394,-,
2506,FLAT F 11/F WAH KAY HOUSE  ,44,5/9/2018,4.7,365,442,12877,10633,-,
2507,NO. 68 (REAR) 1/F TUNG FUNG HOUSE  ,52,5/9/2018,3.83,282,-,13582,-,2818,162
2508,FLAT B 5/F 354 PRINCE EDWARD ROAD WEST  ,40,5/9/2018,5,264,-,18939,-,-,
2509,NO. 9 4/F 7-9 TSZ WAH LANE  ,45,4/9/2018,3.1,286,-,10839,-,1911,107
2510,FLAT 12 33/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,4/9/2018,4.96,338,462,14675,10736,-,
2511,FLAT D 8/F BLOCK 4 PHASE 1 KINGSFORD TERRACE,17,4/9/2018,6.99,484,568,14442,12306,-,
2512,FLAT 8 20/F TOWER A GALAXIA ,22,4/9/2018,9.9,517,656,19149,15091,1315,65
2513,FLAT B 10/F TOWER 3B LIONS RISE ,8,4/9/2018,14.8,715,934,20699,15846,2654,49
2514,NO. 45 (FLAT E) 3/F WING WAH BUILDING  ,51,3/9/2018,2.98,441,-,6757,-,-,
2515,NO. 15 2/F GOLDEN PHOENIX BUILDING  ,55,3/9/2018,4.3,463,550,9287,7818,424,9
2516,FLAT 13 4/F PANG CHING COURT  ,29,3/9/2018,6.38,489,642,13047,9938,-,
2517,FLAT 8 4/F LUNG CHEUNG HOUSE (BLOCK E) LUNG POON COURT ,33,3/9/2018,5.94,383,520,15504,11419,-,
2518,FLAT E 3/F TOWER 6 GRAND VIEW GARDEN ,21,31/8/2018,3.95,412,483,9587,8178,-,
2519,FLAT B 33/F TOWER 5 ARIA KOWLOON PEAK ,10,31/8/2018,19,1040,1322,18269,14372,3226,28
2520,NO. 29A (FLAT A) 4/F 29A-29B NGA TSIN WAI ROAD  ,59,31/8/2018,4.8,531,-,9040,-,1772,55
2521,FLAT B 19/F TOWER 6A LIONS RISE ,8,31/8/2018,10.7,567,736,18871,14538,2495,53
2522,FLAT K 3/F BLOCK 14 TSUI CHUK GARDEN ,29,31/8/2018,7.05,592,659,11909,10698,-,
2523,FLAT K 11/F BLOCK 2 TSUI CHUK GARDEN ,31,30/8/2018,5.3,484,540,10950,9815,-,
2524,FLAT 13 12/F ON TUNG HOUSE TUNG TAU (II) ESTATE ,32,30/8/2018,4.9,436,-,11239,-,-,
2525,FLAT 15 13/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,30/8/2018,5.6,415,567,13494,9877,-,
2526,FLAT 9 8/F CHUN HONG HOUSE (BLOCK E) TIN MA COURT ,34,30/8/2018,5.08,363,495,13994,10263,-,
2527,NO. 35 4/F 35 FUNG TAK ROAD  ,50,30/8/2018,4.1,454,-,9031,-,-,
2528,FLAT 10 9/F PO SING COURT  ,53,30/8/2018,3.98,245,300,16245,13267,5277,897
2529,FLAT 3 10/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,30/8/2018,5.65,415,567,13614,9965,-,
2530,FLAT 8 48/F TOWER E GALAXIA ,22,30/8/2018,9.25,517,656,17892,14101,3455,194
2531,FLAT 7 45/F TOWER E GALAXIA ,22,30/8/2018,9,517,656,17408,13720,4193,233
2532,FLAT C 58/F BILLIONNAIRE ROYALE  ,10,30/8/2018,50,2124,2691,23540,18580,-,-
