Ticker,Start date,End date,Portfolio return,Number of trades
0698,2017-01-01,2019-06-01,-0.040658356652832364,21
0854,2017-01-01,2019-06-01,-0.05322506607782187,20
0101,2017-01-01,2019-06-01,0.17040120105353465,18
0115,2017-01-01,2019-06-01,-0.003761640869202693,20
0673,2017-01-01,2019-06-01,-0.0133017692664601,25
0883,2017-01-01,2019-06-01,-0.03785941497994791,22
1223,2017-01-01,2019-06-01,0.017347407527954637,16
1237,2017-01-01,2019-06-01,-0.042017658030457476,21
0129,2017-01-01,2019-06-01,-0.013089748774473487,20
0897,2017-01-01,2019-06-01,-0.008700759696223822,22
0128,2017-01-01,2019-06-01,0.009499094486876638,19
1236,2017-01-01,2019-06-01,0.0,0
0896,2017-01-01,2019-06-01,0.0015427112998437694,22
0882,2017-01-01,2019-06-01,-0.02206340148524784,20
1222,2017-01-01,2019-06-01,0.004052187951289398,17
0114,2017-01-01,2019-06-01,-0.07315181637685622,27
0672,2017-01-01,2019-06-01,0.005068370103079544,20
0666,2017-01-01,2019-06-01,0.00026000074496909995,21
0100,2017-01-01,2019-06-01,-0.2464953400476737,17
0855,2017-01-01,2019-06-01,0.1932349266362272,20
0699,2017-01-01,2019-06-01,-0.02500620385532412,24
0841,2017-01-01,2019-06-01,0.009999005463335308,22
0869,2017-01-01,2019-06-01,-0.03783768456789861,17
0458,2017-01-01,2019-06-01,-0.020004005570439534,16
1008,2017-01-01,2019-06-01,-0.03313576873049657,25
0316,2017-01-01,2019-06-01,2.4115893444805336,16
0464,2017-01-01,2019-06-01,0.0585081544773262,20
2298,2017-01-01,2019-06-01,-0.08489719616218398,23
3838,2017-01-01,2019-06-01,0.008878742039238927,18
0538,2017-01-01,2019-06-01,-0.15750488706154836,25
1140,2017-01-01,2019-06-01,0.07878357422687808,18
1632,2017-01-01,2019-06-01,0.3271760711619264,13
2313,2017-01-01,2019-06-01,1.6957708282657433,22
0262,2017-01-01,2019-06-01,-0.003226239754010304,18
0276,2017-01-01,2019-06-01,-0.015102284224423071,24
1168,2017-01-01,2019-06-01,-0.023005263309170042,19
2307,2017-01-01,2019-06-01,-0.011465904353118126,27
6161,2017-01-01,2019-06-01,-0.018597189434034225,20
0510,2017-01-01,2019-06-01,-0.029208525851805053,18
0289,2017-01-01,2019-06-01,0.20568891033414868,19
1829,2017-01-01,2019-06-01,-0.12110524479976933,21
6808,2017-01-01,2019-06-01,0.000622697767348221,20
1430,2017-01-01,2019-06-01,0.012508258084531558,19
0048,2017-01-01,2019-06-01,-0.03651331937163192,14
0060,2017-01-01,2019-06-01,-0.039015214502586416,20
2111,2017-01-01,2019-06-01,-0.13955846258400145,16
0706,2017-01-01,2019-06-01,-0.006906577523992094,20
0712,2017-01-01,2019-06-01,-0.0820672646143607,23
2688,2017-01-01,2019-06-01,0.6608442748990435,20
0921,2017-01-01,2019-06-01,0.16105477798148693,22
1395,2017-01-01,2019-06-01,-0.035654375806126,25
0909,2017-01-01,2019-06-01,0.0,0
2878,2017-01-01,2019-06-01,-0.004500202687942939,19
2840,2017-01-01,2019-06-01,8.550525834476453,22
2698,2017-01-01,2019-06-01,0.005646362953435056,14
0931,2017-01-01,2019-06-01,0.01699713003489456,20
0925,2017-01-01,2019-06-01,-0.01840338029618246,21
0919,2017-01-01,2019-06-01,-0.022542571255423256,29
2868,2017-01-01,2019-06-01,0.11009441787875669,17
2883,2017-01-01,2019-06-01,0.21015146774111038,16
1420,2017-01-01,2019-06-01,-0.03351122113136177,26
0058,2017-01-01,2019-06-01,-0.027407502596587325,18
0070,2017-01-01,2019-06-01,-0.021791045319801076,26
0716,2017-01-01,2019-06-01,0.03543865802892202,19
0702,2017-01-01,2019-06-01,-0.10400805587352328,26
0064,2017-01-01,2019-06-01,3.1287958369355474e-05,18
1193,2017-01-01,2019-06-01,0.6994293408590708,17
0299,2017-01-01,2019-06-01,-0.08206729148049324,17
1187,2017-01-01,2019-06-01,0.0,0
3948,2017-01-01,2019-06-01,0.11264015074736486,17
1811,2017-01-01,2019-06-01,0.037364660664681096,15
0528,2017-01-01,2019-06-01,0.026611403090060524,19
1636,2017-01-01,2019-06-01,0.03198975660430196,22
1150,2017-01-01,2019-06-01,-0.022004837964228575,22
0272,2017-01-01,2019-06-01,0.030977032177965557,19
1178,2017-01-01,2019-06-01,-0.3713741669776989,22
0266,2017-01-01,2019-06-01,0.10869562975586249,15
2317,2017-01-01,2019-06-01,-0.01459864082552993,21
0500,2017-01-01,2019-06-01,0.08991905855504874,17
2288,2017-01-01,2019-06-01,-0.031194156649893477,23
3828,2017-01-01,2019-06-01,-0.019804268403649967,23
3800,2017-01-01,2019-06-01,0.005499677372482565,16
3633,2017-01-01,2019-06-01,0.6031890772943668,19
1030,2017-01-01,2019-06-01,0.12236413199047237,18
0460,2017-01-01,2019-06-01,-0.05159875461557348,21
2277,2017-01-01,2019-06-01,-0.057032525715585855,17
0306,2017-01-01,2019-06-01,0.04106908485368352,23
0312,2017-01-01,2019-06-01,0.1110383987041726,17
0474,2017-01-01,2019-06-01,-0.026078214801404372,33
0845,2017-01-01,2019-06-01,-0.018503411446445555,19
0851,2017-01-01,2019-06-01,0.006699545337279073,18
0689,2017-01-01,2019-06-01,0.05756684497620111,17
1226,2017-01-01,2019-06-01,-0.01890357307935315,21
0138,2017-01-01,2019-06-01,-0.04083611134508299,28
0886,2017-01-01,2019-06-01,-0.029008414586619784,25
0104,2017-01-01,2019-06-01,0.0014283631862855523,18
0662,2017-01-01,2019-06-01,0.107948521250642,17
0676,2017-01-01,2019-06-01,-0.022809169586924118,17
1568,2017-01-01,2019-06-01,-0.07548570991666123,23
0110,2017-01-01,2019-06-01,0.0005999991060400003,16
1569,2017-01-01,2019-06-01,0.023994289996120872,18
0677,2017-01-01,2019-06-01,-0.01863086070859879,33
0111,2017-01-01,2019-06-01,-0.03801445097708318,21
0105,2017-01-01,2019-06-01,0.02724324741888956,19
0663,2017-01-01,2019-06-01,-0.018603463666185,27
0893,2017-01-01,2019-06-01,0.018496576881810844,19
1555,2017-01-01,2019-06-01,-0.04922421072623446,23
0139,2017-01-01,2019-06-01,-0.00290008662684209,16
1227,2017-01-01,2019-06-01,0.003953431706478728,17
0887,2017-01-01,2019-06-01,0.0062612800187403835,20
0878,2017-01-01,2019-06-01,0.23720237378366008,15
0688,2017-01-01,2019-06-01,-0.07051687723314412,21
0313,2017-01-01,2019-06-01,-0.01190141766063571,34
0475,2017-01-01,2019-06-01,0.012998327619703412,19
0307,2017-01-01,2019-06-01,0.0,0
1031,2017-01-01,2019-06-01,0.0597211875227477,18
0449,2017-01-01,2019-06-01,-0.013101719776851855,28
1970,2017-01-01,2019-06-01,-1.6060481567606315,22
0267,2017-01-01,2019-06-01,0.02948158594907774,25
2302,2017-01-01,2019-06-01,-0.19638479858401495,28
0515,2017-01-01,2019-06-01,-0.03127317431822375,21
0273,2017-01-01,2019-06-01,0.004728586883265179,16
1637,2017-01-01,2019-06-01,-0.022474776225555174,15
0529,2017-01-01,2019-06-01,-0.03988604556008315,16
1186,2017-01-01,2019-06-01,0.13204805499449976,17
0298,2017-01-01,2019-06-01,7.067019713513897e-05,18
1838,2017-01-01,2019-06-01,-0.0360129422397889,20
1192,2017-01-01,2019-06-01,0.0022999484094784442,17
0703,2017-01-01,2019-06-01,0.0053256417104872895,21
0065,2017-01-01,2019-06-01,-0.03331108854994605,24
2666,2017-01-01,2019-06-01,-0.042676104586524585,22
0071,2017-01-01,2019-06-01,0.07122313557260067,21
0717,2017-01-01,2019-06-01,-0.023143896143094252,19
2100,2017-01-01,2019-06-01,0.0005415499684884392,23
1421,2017-01-01,2019-06-01,-0.012201490954450757,23
2128,2017-01-01,2019-06-01,-0.15106136250990976,22
0059,2017-01-01,2019-06-01,0.07115481278142534,20
2882,2017-01-01,2019-06-01,-0.08487197192136223,14
0918,2017-01-01,2019-06-01,-0.04702210026786055,20
1386,2017-01-01,2019-06-01,-0.11513239987292309,30
0098,2017-01-01,2019-06-01,0.25553134910880576,16
0926,2017-01-01,2019-06-01,-0.011291407814379918,24
0932,2017-01-01,2019-06-01,0.03633677361256314,14
0729,2017-01-01,2019-06-01,-0.3775602012347439,19
2880,2017-01-01,2019-06-01,-0.03348582744937604,20
0067,2017-01-01,2019-06-01,0.0,1
0701,2017-01-01,2019-06-01,-0.006509480393123882,20
0715,2017-01-01,2019-06-01,-0.027007284096768135,20
0073,2017-01-01,2019-06-01,0.0,0
6833,2017-01-01,2019-06-01,-0.020404163558238483,23
1184,2017-01-01,2019-06-01,0.01341297700436214,27
1190,2017-01-01,2019-06-01,-0.019803923305121637,19
3963,2017-01-01,2019-06-01,-0.13768932580732077,21
1812,2017-01-01,2019-06-01,0.1758133039275482,17
2328,2017-01-01,2019-06-01,0.17688540031157757,19
3988,2017-01-01,2019-06-01,-0.011769344606444413,21
0259,2017-01-01,2019-06-01,-0.12720035871834565,19
2314,2017-01-01,2019-06-01,0.1855754541440732,15
0503,2017-01-01,2019-06-01,-0.03291235416403361,18
0265,2017-01-01,2019-06-01,0.00029999970796642893,22
0271,2017-01-01,2019-06-01,0.10643421479178818,15
0517,2017-01-01,2019-06-01,-0.04431231548555842,24
2300,2017-01-01,2019-06-01,-0.11564373402544545,25
0488,2017-01-01,2019-06-01,0.39923239922801085,21
1972,2017-01-01,2019-06-01,0.02119320802772412,22
1966,2017-01-01,2019-06-01,0.13417241977381406,16
1033,2017-01-01,2019-06-01,-0.0540291361346452,22
0339,2017-01-01,2019-06-01,-0.10010009711389845,32
1027,2017-01-01,2019-06-01,0.02449399162757817,20
1999,2017-01-01,2019-06-01,-0.12080843604604798,24
0311,2017-01-01,2019-06-01,-0.09182594165931436,14
3618,2017-01-01,2019-06-01,-0.06595395297518838,24
0305,2017-01-01,2019-06-01,-0.03250089058143111,26
0852,2017-01-01,2019-06-01,-0.03184932950156651,22
3383,2017-01-01,2019-06-01,0.5960993337968449,16
1580,2017-01-01,2019-06-01,0.07294675672966114,18
0846,2017-01-01,2019-06-01,0.0,0
1231,2017-01-01,2019-06-01,0.008999193410152814,16
1557,2017-01-01,2019-06-01,-0.04902403465789729,15
0891,2017-01-01,2019-06-01,-0.007000489318946518,20
0885,2017-01-01,2019-06-01,-0.03150991495061616,27
1225,2017-01-01,2019-06-01,0.00020000000531076326,5
0113,2017-01-01,2019-06-01,0.09341379572444056,18
0675,2017-01-01,2019-06-01,-0.007563814385856386,19
3368,2017-01-01,2019-06-01,-0.009240145868846817,19
0661,2017-01-01,2019-06-01,-0.00034881206826828983,26
0107,2017-01-01,2019-06-01,-0.03040999788959241,20
0660,2017-01-01,2019-06-01,-0.007700592158754326,24
0106,2017-01-01,2019-06-01,0.022141500243471286,20
1218,2017-01-01,2019-06-01,-0.01128164236958009,21
0112,2017-01-01,2019-06-01,0.24539640001136073,18
0674,2017-01-01,2019-06-01,0.0021999471189927027,17
3355,2017-01-01,2019-06-01,0.053970863835385574,7
0884,2017-01-01,2019-06-01,0.13243093003344106,17
1224,2017-01-01,2019-06-01,-0.041522940700090584,19
1556,2017-01-01,2019-06-01,-0.010784343489678692,27
0648,2017-01-01,2019-06-01,0.004499796197927914,6
1581,2017-01-01,2019-06-01,-0.018503423371786475,22
2088,2017-01-01,2019-06-01,-0.05142643901005618,29
3382,2017-01-01,2019-06-01,-0.026305244092804398,17
0853,2017-01-01,2019-06-01,0.4540255689602024,18
0462,2017-01-01,2019-06-01,0.0,0
0476,2017-01-01,2019-06-01,-0.004000155446280128,20
0310,2017-01-01,2019-06-01,-0.00880077665602871,26
0338,2017-01-01,2019-06-01,-0.060605636903582456,22
1998,2017-01-01,2019-06-01,0.0,0
3816,2017-01-01,2019-06-01,-0.04451981656591573,25
0489,2017-01-01,2019-06-01,-0.09715249530018745,20
0270,2017-01-01,2019-06-01,-0.20046380517495543,29
1608,2017-01-01,2019-06-01,0.011038181551682676,24
0264,2017-01-01,2019-06-01,0.009998996524426462,19
0258,2017-01-01,2019-06-01,0.034962513886723855,18
3989,2017-01-01,2019-06-01,-0.005600311555010875,17
1813,2017-01-01,2019-06-01,0.4828036715834606,18
1191,2017-01-01,2019-06-01,-0.021904795337800865,27
1185,2017-01-01,2019-06-01,-0.020204081928026373,19
0072,2017-01-01,2019-06-01,-0.09301372115556632,22
1378,2017-01-01,2019-06-01,0.031478887724814865,14
0066,2017-01-01,2019-06-01,0.3127282017088345,19
0700,2017-01-01,2019-06-01,6.2660292691818205,20
0728,2017-01-01,2019-06-01,0.03191277277959296,19
0933,2017-01-01,2019-06-01,-0.028007839333189035,12
1393,2017-01-01,2019-06-01,-0.01570247326465631,17
0099,2017-01-01,2019-06-01,0.07120125610020474,15
1387,2017-01-01,2019-06-01,0.05796632425088711,24
0927,2017-01-01,2019-06-01,-0.023661625910111037,23
0080,2017-01-01,2019-06-01,-0.07966852647951606,17
0094,2017-01-01,2019-06-01,-0.014547526869060483,20
0902,2017-01-01,2019-06-01,0.12218024916724032,20
0916,2017-01-01,2019-06-01,-0.007918794137611061,20
0725,2017-01-01,2019-06-01,-0.018822874462062808,16
0043,2017-01-01,2019-06-01,-0.01864770827975798,23
2898,2017-01-01,2019-06-01,-0.007000492299596033,5
0057,2017-01-01,2019-06-01,0.03182279138077343,20
0731,2017-01-01,2019-06-01,0.00714980202492896,19
0719,2017-01-01,2019-06-01,0.06773696481092054,18
2668,2017-01-01,2019-06-01,-0.03961568312373595,22
1361,2017-01-01,2019-06-01,-0.05377105613910394,20
1375,2017-01-01,2019-06-01,-0.1846753908459968,23
0282,2017-01-01,2019-06-01,-0.01640268602249568,27
1836,2017-01-01,2019-06-01,-0.10003273143608347,22
0296,2017-01-01,2019-06-01,-0.007840139375607628,21
1188,2017-01-01,2019-06-01,-0.004900240356168471,11
0241,2017-01-01,2019-06-01,0.1846584437534191,19
0527,2017-01-01,2019-06-01,-0.04602115565843306,28
1639,2017-01-01,2019-06-01,-0.030283726331634998,23
2330,2017-01-01,2019-06-01,-0.0073005343219342145,23
2324,2017-01-01,2019-06-01,-0.02200484094577255,20
0533,2017-01-01,2019-06-01,-0.026115130826805465,26
0255,2017-01-01,2019-06-01,0.09897701740608188,14
1611,2017-01-01,2019-06-01,-0.04649781958755383,15
2318,2017-01-01,2019-06-01,0.5995525546554674,22
1177,2017-01-01,2019-06-01,0.09441974656370639,23
0269,2017-01-01,2019-06-01,-0.02150462012494023,25
3833,2017-01-01,2019-06-01,-0.05302809009796143,22
0335,2017-01-01,2019-06-01,-0.10555690466696804,33
0321,2017-01-01,2019-06-01,0.05328563336636803,18
3628,2017-01-01,2019-06-01,-0.05402917193608717,24
0309,2017-01-01,2019-06-01,0.04787706858802302,19
3600,2017-01-01,2019-06-01,-0.1568663903744289,24
2278,2017-01-01,2019-06-01,0.008999086141101408,14
7300,2017-01-01,2019-06-01,-0.11581409626377427,19
1003,2017-01-01,2019-06-01,-0.017002874273406517,20
0692,2017-01-01,2019-06-01,0.0,0
0686,2017-01-01,2019-06-01,-0.009000828315211333,19
0876,2017-01-01,2019-06-01,-0.02150462683334707,21
0862,2017-01-01,2019-06-01,-0.0026342519633709384,25
0651,2017-01-01,2019-06-01,-0.16025648440324988,17
0889,2017-01-01,2019-06-01,-0.026063402777548664,22
1229,2017-01-01,2019-06-01,-0.015802506465422687,24
0137,2017-01-01,2019-06-01,-0.020003999607590157,22
0123,2017-01-01,2019-06-01,0.05164810014342246,15
0645,2017-01-01,2019-06-01,-0.16268751930120348,26
1573,2017-01-01,2019-06-01,0.4806783161403205,17
1215,2017-01-01,2019-06-01,-0.010101021672591835,26
1201,2017-01-01,2019-06-01,-0.05102605811651369,21
0679,2017-01-01,2019-06-01,0.07862665599679673,14
1200,2017-01-01,2019-06-01,0.024829062565456094,21
1566,2017-01-01,2019-06-01,-0.002942934811670703,18
0678,2017-01-01,2019-06-01,-0.08116612294092966,25
1572,2017-01-01,2019-06-01,0.02979884021289267,17
0122,2017-01-01,2019-06-01,-0.006912244287270308,19
0888,2017-01-01,2019-06-01,-0.03701370150924274,22
0650,2017-01-01,2019-06-01,-0.26268833954565013,34
0136,2017-01-01,2019-06-01,-0.011801386673993651,23
1228,2017-01-01,2019-06-01,0.0,0
0877,2017-01-01,2019-06-01,0.07655510824761048,20
0687,2017-01-01,2019-06-01,-0.015525050841425636,18
0693,2017-01-01,2019-06-01,-0.06489605390100002,20
1002,2017-01-01,2019-06-01,-0.022262253952604005,21
0308,2017-01-01,2019-06-01,-0.0007584510153447329,18
0320,2017-01-01,2019-06-01,0.014910757156555484,20
0334,2017-01-01,2019-06-01,-0.05500585674100733,20
0485,2017-01-01,2019-06-01,-0.012801639217865094,24
0491,2017-01-01,2019-06-01,0.006599565137949358,17
3007,2017-01-01,2019-06-01,2.742656781943341,18
2319,2017-01-01,2019-06-01,-0.25641686564895994,21
1610,2017-01-01,2019-06-01,-0.012715382702037665,20
0268,2017-01-01,2019-06-01,0.17093391251105047,19
1176,2017-01-01,2019-06-01,0.07294675077788942,21
0532,2017-01-01,2019-06-01,-0.011390964188596494,24
0254,2017-01-01,2019-06-01,0.0,0
0240,2017-01-01,2019-06-01,0.016744866990443728,22
2331,2017-01-01,2019-06-01,0.10457735370894361,21
1638,2017-01-01,2019-06-01,0.2945360849922434,14
0526,2017-01-01,2019-06-01,0.041982357162296965,19
1189,2017-01-01,2019-06-01,-0.013439293088287866,20
0297,2017-01-01,2019-06-01,0.007470532424948617,14
1823,2017-01-01,2019-06-01,-0.061100808549755456,27
0718,2017-01-01,2019-06-01,-0.0057505814892042425,18
2669,2017-01-01,2019-06-01,0.04162817869566899,15
0056,2017-01-01,2019-06-01,-0.004392852627219514,26
2899,2017-01-01,2019-06-01,-0.050884161853967415,21
0730,2017-01-01,2019-06-01,-0.01784048166665892,22
0724,2017-01-01,2019-06-01,-0.05002500803143107,27
2133,2017-01-01,2019-06-01,-0.00020760415380469724,19
0042,2017-01-01,2019-06-01,-0.0710504257609002,19
2866,2017-01-01,2019-06-01,-0.03852772370867097,17
0095,2017-01-01,2019-06-01,0.008609423833563263,16
0081,2017-01-01,2019-06-01,0.12183224583052017,17
0929,2017-01-01,2019-06-01,-0.0691053898255629,23
1389,2017-01-01,2019-06-01,-0.026507039330153984,22
0097,2017-01-01,2019-06-01,-0.016668409428366754,28
0083,2017-01-01,2019-06-01,0.1330054808167689,19
0915,2017-01-01,2019-06-01,0.0311573046313684,14
0901,2017-01-01,2019-06-01,-0.009700945748649693,22
0732,2017-01-01,2019-06-01,-0.12112346827885967,23
0040,2017-01-01,2019-06-01,-0.033566795018246505,26
0726,2017-01-01,2019-06-01,-0.006900481176102059,23
0068,2017-01-01,2019-06-01,-0.0802723525808555,17
1362,2017-01-01,2019-06-01,-0.0800640345249573,22
0295,2017-01-01,2019-06-01,-0.00019999558988672642,17
7288,2017-01-01,2019-06-01,-0.08091511482940338,20
0281,2017-01-01,2019-06-01,-0.002795553870388977,20
0256,2017-01-01,2019-06-01,-0.036725139454518406,20
2327,2017-01-01,2019-06-01,-0.0017833640319661198,22
0530,2017-01-01,2019-06-01,-0.0010000090464066108,19
0524,2017-01-01,2019-06-01,-0.033511227095821765,21
2333,2017-01-01,2019-06-01,-0.0027445831149091973,20
3993,2017-01-01,2019-06-01,0.129724121360081,18
0242,2017-01-01,2019-06-01,0.07351721293693789,15
1174,2017-01-01,2019-06-01,0.0,0
1612,2017-01-01,2019-06-01,-0.05222504450142914,24
0518,2017-01-01,2019-06-01,-0.05017511616268251,25
6169,2017-01-01,2019-06-01,-0.0030825611443913545,22
1160,2017-01-01,2019-06-01,0.07094962362298289,5
3830,2017-01-01,2019-06-01,-0.013519862286447437,10
0487,2017-01-01,2019-06-01,-0.012701607548300147,29
0493,2017-01-01,2019-06-01,-0.0432285715306604,27
3818,2017-01-01,2019-06-01,-0.031032998702022925,20
0322,2017-01-01,2019-06-01,-0.2512009751622902,22
0444,2017-01-01,2019-06-01,-0.014402079986028677,26
0450,2017-01-01,2019-06-01,0.04341528600896843,15
0336,2017-01-01,2019-06-01,-0.008222349980261778,23
1000,2017-01-01,2019-06-01,-0.27274187271605616,25
1766,2017-01-01,2019-06-01,0.0054038465337089515,19
0685,2017-01-01,2019-06-01,-0.03028040434190032,19
0691,2017-01-01,2019-06-01,-0.07806090850584735,1
3398,2017-01-01,2019-06-01,-0.018818238456379907,26
2086,2017-01-01,2019-06-01,-0.15724684698419913,21
0861,2017-01-01,2019-06-01,-0.12746343087861692,20
0875,2017-01-01,2019-06-01,-0.8511838532231789,16
0646,2017-01-01,2019-06-01,-0.019903965455750242,31
1558,2017-01-01,2019-06-01,0.532070175416762,18
0120,2017-01-01,2019-06-01,0.09241452073678777,23
1202,2017-01-01,2019-06-01,-0.14721645881360493,32
0108,2017-01-01,2019-06-01,-0.033920304239783636,21
1570,2017-01-01,2019-06-01,0.017996743423135488,19
0109,2017-01-01,2019-06-01,-0.01690286550263201,26
1217,2017-01-01,2019-06-01,-0.0011000124667097314,21
3366,2017-01-01,2019-06-01,0.17318596934821873,16
1571,2017-01-01,2019-06-01,0.05672868362936859,12
1565,2017-01-01,2019-06-01,-0.20348964976965028,24
1203,2017-01-01,2019-06-01,-0.014191179440596328,24
2722,2017-01-01,2019-06-01,-0.026321104291432553,24
0135,2017-01-01,2019-06-01,0.1751966824615933,21
0653,2017-01-01,2019-06-01,-0.0023000501115910312,17
1559,2017-01-01,2019-06-01,-0.09509032865286146,22
0647,2017-01-01,2019-06-01,-0.029008404149754446,35
0874,2017-01-01,2019-06-01,1.4940435806788899,16
0860,2017-01-01,2019-06-01,-0.030009033713830558,23
3399,2017-01-01,2019-06-01,0.06022245684975908,18
0690,2017-01-01,2019-06-01,-0.00770059364909995,21
0848,2017-01-01,2019-06-01,-0.037794152192472966,24
0684,2017-01-01,2019-06-01,-0.06525445772327781,22
1001,2017-01-01,2019-06-01,-0.034169329065725465,26
0479,2017-01-01,2019-06-01,-0.012401538333222854,30
0451,2017-01-01,2019-06-01,-0.0010000060661147668,20
0337,2017-01-01,2019-06-01,0.014934192667463275,16
0323,2017-01-01,2019-06-01,-0.0655999248647222,22
0445,2017-01-01,2019-06-01,-0.007500567311277582,18
1798,2017-01-01,2019-06-01,0.08429155124219859,16
0486,2017-01-01,2019-06-01,-0.07150273000241315,20
0519,2017-01-01,2019-06-01,-0.022004849890404472,19
2468,2017-01-01,2019-06-01,0.0,0
1161,2017-01-01,2019-06-01,0.04619867535954934,16
1175,2017-01-01,2019-06-01,0.01679717635804642,18
0525,2017-01-01,2019-06-01,0.015886834204463508,16
0243,2017-01-01,2019-06-01,-0.022605097552783376,19
0257,2017-01-01,2019-06-01,0.15647626463829445,16
1149,2017-01-01,2019-06-01,0.0,0
0531,2017-01-01,2019-06-01,-0.019969108006622886,26
2326,2017-01-01,2019-06-01,-0.011301280014778722,16
1808,2017-01-01,2019-06-01,0.011998545751916443,16
3789,2017-01-01,2019-06-01,-0.01480219091501852,20
0280,2017-01-01,2019-06-01,-0.034511885612460456,28
0294,2017-01-01,2019-06-01,-0.12125480897255661,30
1363,2017-01-01,2019-06-01,-0.015419503065302155,18
2118,2017-01-01,2019-06-01,-0.010389453623946434,19
0069,2017-01-01,2019-06-01,0.18119118218652205,22
0041,2017-01-01,2019-06-01,-0.5555621543523621,20
0727,2017-01-01,2019-06-01,-0.08507226608810753,24
0733,2017-01-01,2019-06-01,0.07544738460439425,20
0055,2017-01-01,2019-06-01,-0.0325105736875714,25
0900,2017-01-01,2019-06-01,0.08792278231096909,21
0914,2017-01-01,2019-06-01,-1.5719542826006954,26
0082,2017-01-01,2019-06-01,0.018396610589881703,12
0928,2017-01-01,2019-06-01,-0.013727582200706958,27
0096,2017-01-01,2019-06-01,0.07825062868455003,13
1388,2017-01-01,2019-06-01,-0.05181800440854993,20
0910,2017-01-01,2019-06-01,-0.008000668189098321,30
0904,2017-01-01,2019-06-01,-0.1257579397618943,19
0092,2017-01-01,2019-06-01,-0.1499412877498532,18
0938,2017-01-01,2019-06-01,-0.01950381445167683,24
1398,2017-01-01,2019-06-01,-0.05950267646222984,20
0086,2017-01-01,2019-06-01,-0.011345433771169613,22
1373,2017-01-01,2019-06-01,0.06323601539391058,13
1415,2017-01-01,2019-06-01,-0.039830473599449516,16
0079,2017-01-01,2019-06-01,-0.05302810799832421,25
1367,2017-01-01,2019-06-01,0.12584134370703495,17
0051,2017-01-01,2019-06-01,-0.007501878810197423,20
0737,2017-01-01,2019-06-01,0.03299551519673164,17
2120,2017-01-01,2019-06-01,-1.6445177908702626,29
0045,2017-01-01,2019-06-01,0.46882874441575917,20
1818,2017-01-01,2019-06-01,0.13280821417252708,19
3799,2017-01-01,2019-06-01,0.010761128042821429,20
0290,2017-01-01,2019-06-01,-0.023305428954690167,24
0509,2017-01-01,2019-06-01,-0.012801634746372107,26
1617,2017-01-01,2019-06-01,0.29765072410190146,18
1171,2017-01-01,2019-06-01,0.07053160628648109,20
2322,2017-01-01,2019-06-01,-0.06904764263483483,24
0535,2017-01-01,2019-06-01,0.003825416848628638,23
0253,2017-01-01,2019-06-01,0.0079994239371529,14
3996,2017-01-01,2019-06-01,-0.0449071876275028,26
1159,2017-01-01,2019-06-01,0.2284767012922124,17
0247,2017-01-01,2019-06-01,0.20752874208391142,13
0521,2017-01-01,2019-06-01,0.015497600970810712,11
2336,2017-01-01,2019-06-01,-0.02550651560849095,25
0482,2017-01-01,2019-06-01,-0.011412599274383326,25
2281,2017-01-01,2019-06-01,-0.12623126309683422,25
0496,2017-01-01,2019-06-01,0.12096776860030165,21
1005,2017-01-01,2019-06-01,-0.03904638821040235,18
1011,2017-01-01,2019-06-01,-0.053485977506668024,21
1777,2017-01-01,2019-06-01,0.011565879261222515,18
0469,2017-01-01,2019-06-01,-0.004654856626151898,23
0327,2017-01-01,2019-06-01,-0.11211711022612654,21
0333,2017-01-01,2019-06-01,-0.08312703132942055,29
0455,2017-01-01,2019-06-01,-0.023334509463161283,30
1993,2017-01-01,2019-06-01,-0.031879070301964796,23
3389,2017-01-01,2019-06-01,-0.014425650730724545,18
0858,2017-01-01,2019-06-01,-0.005200272011632154,18
0680,2017-01-01,2019-06-01,-0.00624694358008005,25
0694,2017-01-01,2019-06-01,-0.27112537693096445,17
1207,2017-01-01,2019-06-01,-0.016102591617075283,27
0119,2017-01-01,2019-06-01,0.019548766173030217,18
2068,2017-01-01,2019-06-01,-0.145113146157185,22
1561,2017-01-01,2019-06-01,-0.12712434866595462,24
1575,2017-01-01,2019-06-01,-0.06763820806822576,23
1213,2017-01-01,2019-06-01,-0.04666470106234476,17
0125,2017-01-01,2019-06-01,-0.13778576600273287,29
0643,2017-01-01,2019-06-01,0.018996381510141477,17
0657,2017-01-01,2019-06-01,-0.01690285506829266,22
1549,2017-01-01,2019-06-01,-0.007900628238832546,17
0131,2017-01-01,2019-06-01,-0.1724222412910992,27
1548,2017-01-01,2019-06-01,0.2313695677239712,17
0656,2017-01-01,2019-06-01,0.17040367216351895,20
2727,2017-01-01,2019-06-01,0.03237348262817117,16
0130,2017-01-01,2019-06-01,-0.0948766997100205,29
0124,2017-01-01,2019-06-01,-0.027007266205714843,25
1212,2017-01-01,2019-06-01,0.18879171025697644,17
0118,2017-01-01,2019-06-01,-0.021982622485015275,27
3377,2017-01-01,2019-06-01,0.10040053796717824,20
0695,2017-01-01,2019-06-01,-0.07240337533165231,24
0681,2017-01-01,2019-06-01,-0.0037001384429791264,20
0859,2017-01-01,2019-06-01,0.027252921938802667,15
0865,2017-01-01,2019-06-01,-0.019403768629442878,26
0332,2017-01-01,2019-06-01,-0.03301088596045389,26
1986,2017-01-01,2019-06-01,0.07097331856767643,20
0440,2017-01-01,2019-06-01,0.054977311426809554,21
1038,2017-01-01,2019-06-01,0.49008964896047935,21
