,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1414,FLAT A 11/F KINGSTON MANSION  ,19,28/3/2019,7.83,538,779,14554,10051,3628,225
1415,FLAT 6 18/F TSE ON HOUSE (BLOCK D) YUE ON COURT ,32,28/3/2019,6,469,575,12793,10435,-,
1416,FLAT E 21/F BLOCK 1 POKFULAM GARDENS ,41,28/3/2019,23.65,1173,1345,20162,17584,5386,267
1417,FLAT E 5/F ON FAI BUILDING  ,43,28/3/2019,4.18,293,361,14266,11579,497,10
1418,FLAT A 13/F BLOCK 25 BAGUIO VILLA ,41,28/3/2019,16.38,976,1135,16783,14432,3022,68
1419,FLAT B 16/F TOWER 10 LARVOTTO ,10,27/3/2019,23.38,1056,1317,22140,17752,3154,41
1420,FLAT 8 13/F TUNG SING HOUSE LEI TUNG ESTATE ,32,27/3/2019,2.8,381,-,7349,-,-,
1421,FLAT F 31/F BLOCK 2 SHAM WAN TOWERS ,16,27/3/2019,8.69,483,643,17981,13507,1251,22
1422,FLAT F 24/F PELENE MANSION  ,41,27/3/2019,4.2,287,403,14634,10422,1610,27
1423,FLAT F 16/F FU YAR YUEN (BLOCK H-12) CHI FU FA YUEN ,40,27/3/2019,8.6,588,694,14626,12392,-,
1424,FLAT G 11/F BLOCK 5 POKFULAM GARDENS ,41,26/3/2019,7.39,456,526,16206,14049,-,
1425,FLAT 13 35/F TUNG CHEONG HOUSE LEI TUNG ESTATE ,33,26/3/2019,4.1,490,-,8367,-,-,
1426,FLAT F 7/F SOUTH VIEW GARDEN  ,25,26/3/2019,5.3,354,547,14972,9689,-,
1427,FLAT 3 18/F HOI LUNG COURT (BLOCK N) ABERDEEN CENTRE ,41,26/3/2019,6.7,432,526,15509,12738,3606,177
1428,FLAT 18 8/F TUNG SING HOUSE LEI TUNG ESTATE ,32,26/3/2019,2.9,381,-,7612,-,-,
1429,FLAT C 10/F BLOCK 3 SHAM WAN TOWERS ,16,25/3/2019,10.2,511,670,19961,15224,1797,48
1430,FLAT B 3/F BLOCK 16 BAGUIO VILLA ,41,25/3/2019,26.5,1386,1580,19120,16772,2863,67
1431,FLAT A 5/F TOWER 6 MARINELLA ,8,25/3/2019,59,1807,2323,32651,25398,2699,37
1432,FLAT 6 9/F MEI KWONG COURT (BLOCK P) ABERDEEN CENTRE ,39,25/3/2019,8.28,590,718,14034,11532,4172,229
1433,NO. 148 4/F 146-148 ABERDEEN MAIN ROAD  ,43,25/3/2019,6.88,503,800,13678,8600,-,
1434,FLAT A 9/F TOWER 6 MARINELLA ,8,22/3/2019,62.5,1807,2323,34588,26905,2709,40
1435,FLAT 1 12/F BLOCK A AP LEI CHAU CENTRE ,37,22/3/2019,5.1,325,445,15692,11461,4690,386
1436,FLAT 2 19/F TSE ON HOUSE (BLOCK D) YUE ON COURT ,32,22/3/2019,6,469,575,12793,10435,-,
1437,FLAT C 1/F BLOCK 24 BAGUIO VILLA  (with flat roof),41,22/3/2019,24.3,1363,1520,17828,15987,2559,90
1438,FLAT 13 26/F WAH SIN HOUSE (BLOCK 4) WAH KWAI ESTATE ,29,21/3/2019,2.2,376,-,5851,-,-,
1439,FLAT 8 33/F TUNG SING HOUSE LEI TUNG ESTATE ,32,21/3/2019,3.1,381,-,8136,-,-,
1440,FLAT C 12/F BLOCK 2 SHAM WAN TOWERS ,16,21/3/2019,10.38,581,782,17866,13274,3951,104
1441,FLAT 6 7/F ABERDEEN HOUSE  ,58,21/3/2019,3.25,404,550,8045,5909,-,
1442,FLAT E 22/F FU MING YUEN (BLOCK H-17) CHI FU FA YUEN ,39,21/3/2019,6.6,439,518,15034,12741,1747,39
1443,FLAT D 8/F BLOCK 2 WATERFRONT SOUTH ,21,20/3/2019,6.85,479,688,14301,9956,1761,25
1444,FLAT G 43/F TOWER 3 MARINA HABITAT ,22,20/3/2019,7.38,427,561,17283,13155,-,
1445,FLAT H 15/F FU YAT YUEN (BLOCK H-6) CHI FU FA YUEN ,42,20/3/2019,6.2,439,518,14123,11969,2569,84
1446,FLAT B 2/F PAT LEUNG BUILDING  ,34,19/3/2019,5.2,371,525,14016,9905,1422,29
1447,FLAT A 22/F BLOCK 2 SHAM WAN TOWERS ,16,19/3/2019,8.72,483,643,18054,13561,5651,203
1448,FLAT 8 6/F BLOCK B AP LEI CHAU CENTRE ,37,19/3/2019,4.78,322,445,14845,10742,-,
1449,FLAT A 22/F COMFORT CENTRE  ,28,19/3/2019,5.88,386,519,15233,11329,8011,119
1450,FLAT A 21/F BLOCK 1 BROADVIEW COURT ,19,18/3/2019,6.98,591,707,11810,9873,-,
1451,FLAT 32 35/F TUNG HING HOUSE LEI TUNG ESTATE ,33,18/3/2019,1.8,294,-,6122,-,-,
1452,FLAT B 20/F FU CHUN YUEN (BLOCK H-14) CHI FU FA YUEN ,39,15/3/2019,8.3,588,694,14116,11960,3859,118
1453,FLAT E 6/F PORT CENTRE  ,31,14/3/2019,5.98,392,502,15255,11912,4368,262
1454,FLAT 2 21/F HAR ON HOUSE (BLOCK E) YUE ON COURT ,32,14/3/2019,4,469,575,8529,6957,-,
1455,FLAT E 18/F FU CHEONG YUEN (BLOCK H-16) CHI FU FA YUEN ,39,12/3/2019,6.38,439,518,14533,12317,3409,138
1456,FLAT F 8/F FU YAT YUEN (BLOCK H-6) CHI FU FA YUEN ,42,12/3/2019,8.5,588,694,14456,12248,-,
1457,FLAT A 3/F COBLE COURT  ,33,12/3/2019,5.2,395,-,13165,-,-,
1458,FLAT F 7/F BLOCK 3 SHAM WAN TOWERS ,16,11/3/2019,8.68,508,662,17087,13112,2941,85
1459,FLAT C 26/F H．BONAIRE  ,4,11/3/2019,9.75,450,-,21667,-,1262,4
1460,FLAT 7 27/F YAT FAI HOUSE (BLOCK B) YUE FAI COURT ,40,11/3/2019,5.5,384,460,14323,11957,-,
1461,FLAT D 30/F TOWER 9 LARVOTTO ,10,8/3/2019,9.28,463,592,20043,15676,1463,14
1462,FLAT C 25/F FU WING YUEN (BLOCK H-19) CHI FU FA YUEN ,39,8/3/2019,7.8,588,694,13265,11239,-,
1463,FLAT D 17/F BLOCK 26 BAGUIO VILLA ,41,7/3/2019,16,976,1135,16393,14097,5300,205
1464,FLAT D 26/F TOWER 9 LARVOTTO ,10,7/3/2019,9.14,463,592,19741,15439,3106,20
1465,FLAT C 37/F TOWER 8 LARVOTTO ,10,6/3/2019,14,596,771,23490,18158,3064,31
1466,FLAT D 10/F BLOCK 26 BAGUIO VILLA ,41,6/3/2019,17.8,976,1135,18238,15683,2555,73
1467,FLAT A 28/F BLOCK 4 POKFULAM GARDENS  (with roof),41,5/3/2019,12.9,698,815,18481,15828,2244,52
1468,FLAT F 16/F BLOCK 3 SHAM WAN TOWERS ,16,1/3/2019,8.6,508,662,16929,12991,3572,162
1469,FLAT F 8/F BLOCK 3 SHAM WAN TOWERS ,16,28/2/2019,8.6,508,662,16929,12991,1560,30
1470,FLAT D 14/F BLOCK 23 BAGUIO VILLA ,41,28/2/2019,26.5,1363,1520,19442,17434,6938,324
1471,FLAT G 19/F BLOCK 3 SHAM WAN TOWERS ,16,28/2/2019,10.21,579,769,17625,13270,5340,155
1472,FLAT 5 14/F BLOCK A KA WO BUILDING ,42,27/2/2019,4.72,371,464,12717,10168,-,
1473,FLAT 7 19/F PIK ON HOUSE (BLOCK C) YUE ON COURT ,32,27/2/2019,6.28,469,575,13390,10922,-,
1474,FLAT E 5/F TOWER 2 JING HUI GARDEN ,31,27/2/2019,5.8,478,628,12134,9236,2940,104
1475,HOUSE 8 NO. 9 HOUSE 8 MARINELLA ,8,27/2/2019,218,3524,5163,61862,42224,-,-
1476,FLAT B 31/F BLOCK 2 OCEAN COURT ,21,26/2/2019,5.3,431,524,12297,10115,-,
1477,FLAT D 10/F BLOCK 25 BAGUIO VILLA ,41,26/2/2019,18.09,976,1135,18535,15938,3317,96
1478,FLAT D 16/F KAM FAT BUILDING  ,34,26/2/2019,6.48,399,522,16241,12414,8018,363
1479,FLAT C 1/F BILLION COURT   (with flat roof),30,25/2/2019,5.75,406,507,14163,11341,-,
1480,FLAT 3 23/F KA PING HOUSE (BLOCK B) KA LUNG COURT ,29,22/2/2019,4.68,401,515,11671,9087,-,
1481,FLAT 8 23/F PIK ON HOUSE (BLOCK C) YUE ON COURT ,32,22/2/2019,5.8,504,618,11508,9385,-,
1482,"NO. 48 5/F 46-48 MAIN STREET, AP LEI CHAU   (with roof)",44,21/2/2019,3.22,262,-,12290,-,2413,86
1483,FLAT A 9/F TOWER 9 LARVOTTO ,10,21/2/2019,18.8,1051,1312,17888,14329,3120,15
1484,FLAT B 17/F FU YAR YUEN (BLOCK H-12) CHI FU FA YUEN ,40,21/2/2019,8.38,588,694,14252,12075,-,
1485,FLAT B 19/F FU LAI YUEN (BLOCK H-1) CHI FU FA YUEN ,42,20/2/2019,8.1,588,694,13776,11671,-,
1486,FLAT B 11/F TOWER 7 LARVOTTO ,10,20/2/2019,33,1377,1730,23965,19075,3114,39
1487,FLAT J 9/F BLOCK 1 BROADVIEW COURT ,19,20/2/2019,5.08,470,563,10809,9023,-,
1488,FLAT A 18/F BLOCK 1 GRANDVIEW GARDEN ,35,20/2/2019,5.93,363,500,16333,11858,5588,477
1489,FLAT F 26/F BLOCK 1 SOUTH WAVE COURT ,25,19/2/2019,5.55,483,587,11491,9455,-,
1490,FLAT B 4/F TSUNG MAN COURT  ,44,19/2/2019,3.6,328,486,10976,7407,3649,278
1491,"NO. 22 2/F 22-24 MAIN STREET, AP LEI CHAU  ",56,18/2/2019,3.68,393,-,9364,-,-,
1492,FLAT 18 18/F WAH HAU HOUSE (BLOCK 2) WAH KWAI ESTATE ,30,15/2/2019,2.7,443,573,6095,4712,-,
1493,FLAT 16 20/F TUNG ON HOUSE LEI TUNG ESTATE ,32,15/2/2019,3.4,381,-,8924,-,-,
1494,FLAT 3 16/F CHOI ON HOUSE (BLOCK B) YUE ON COURT ,32,15/2/2019,6,469,575,12793,10435,-,
1495,FLAT D 9/F BLOCK 26 BAGUIO VILLA ,41,15/2/2019,15.8,976,1135,16189,13921,-,
1496,FLAT 7 32/F HAR ON HOUSE (BLOCK E) YUE ON COURT ,32,15/2/2019,6.1,469,575,13006,10609,-,
1497,FLAT C 17/F BLOCK 25 BAGUIO VILLA ,41,14/2/2019,16.71,976,1135,17122,14724,-,
1498,FLAT B 7/F FU MING YUEN (BLOCK H-17) CHI FU FA YUEN ,39,14/2/2019,7.85,588,694,13350,11311,4546,189
1499,FLAT B 40/F TOWER 2 MARINA HABITAT ,22,14/2/2019,6.98,427,561,16347,12442,-,
1500,FLAT E 3/F NING FUNG MANSION   (with flat roof),39,13/2/2019,4.98,291,371,17113,13423,2071,149
1501,FLAT F 3/F FU YAT YUEN (BLOCK H-6) CHI FU FA YUEN ,42,13/2/2019,8.1,588,694,13776,11671,7001,207
1502,FLAT A 11/F FU SING YUEN (BLOCK H-13) CHI FU FA YUEN ,40,13/2/2019,5.83,439,518,13280,11255,-,
1503,FLAT 15 5/F WAH HAU HOUSE (BLOCK 2) WAH KWAI ESTATE ,30,12/2/2019,4.4,598,773,7355,5690,-,
1504,FLAT B 5/F FU CHUN YUEN (BLOCK H-14) CHI FU FA YUEN ,39,12/2/2019,7.65,588,694,13010,11023,2931,79
1505,FLAT B 19/F BLOCK 5 POKFULAM GARDENS ,41,12/2/2019,7.6,466,535,16309,14206,1670,36
1506,FLAT D 26/F FU WAH YUEN (BLOCK H-10) CHI FU FA YUEN ,40,12/2/2019,5.75,439,518,13098,11100,-,
1507,FLAT H 13/F FU LAI YUEN (BLOCK H-1) CHI FU FA YUEN ,42,11/2/2019,5.8,439,518,13212,11197,912,14
1508,FLAT D 8/F ON FAI BUILDING  ,43,11/2/2019,6,461,527,13015,11385,3442,216
1509,FLAT 15 30/F TUNG YAT HOUSE LEI TUNG ESTATE ,32,8/2/2019,3.05,381,-,8005,-,-,
1510,FLAT 1 9/F KWUN CHIU COURT (BLOCK T) ABERDEEN CENTRE ,39,8/2/2019,10,721,915,13870,10929,-,
1511,NO. 7 (FLAT B) 5/F 5-9 TIN WAN STREET  ,61,4/2/2019,3.94,485,700,8113,5621,-,
1512,FLAT B 11/F FU YAT YUEN (BLOCK H-6) CHI FU FA YUEN ,42,4/2/2019,7.25,588,694,12330,10447,3514,138
1513,NO. 66 1/F 66 SHEK PAI WAN ROAD  ,59,4/2/2019,4.5,662,-,6798,-,-,
1514,FLAT C 3/F NAM TACK MANSION  ,49,4/2/2019,3.25,388,-,8376,-,880,25
1515,FLAT B 22/F FU HENG YUEN (BLOCK H-11) CHI FU FA YUEN ,40,1/2/2019,8.9,588,694,15134,12823,4680,199
1516,FLAT E 8/F PORT CENTRE  ,31,1/2/2019,5.7,392,502,14541,11355,-,
1517,FLAT H 18/F FU WING YUEN (BLOCK H-19) CHI FU FA YUEN ,39,1/2/2019,6,439,518,13667,11583,-,
1518,FLAT 3 27/F SHAN ON HOUSE (BLOCK F) YUE ON COURT ,32,30/1/2019,6.05,469,575,12900,10522,-,
1519,FLAT D 12/F BLOCK 2 POKFULAM GARDENS ,41,30/1/2019,12.38,705,833,17560,14862,6026,350
1520,FLAT 5 14/F TUNG PING HOUSE LEI TUNG ESTATE ,33,29/1/2019,3.9,490,-,7959,-,-,
1521,FLAT A 8/F BLOCK 1 SHAM WAN TOWERS ,16,29/1/2019,8.5,484,645,17562,13178,3120,75
1522,FLAT A 22/F BLOCK 3 OCEAN COURT ,21,25/1/2019,6.45,592,720,10895,8958,-,
1523,FLAT B 15/F YEE TIAM BUILDING  ,41,25/1/2019,4.2,297,427,14141,9836,7129,305
1524,FLAT D 13/F JUMBO COURT  ,41,25/1/2019,5.99,413,494,14504,12126,1234,13
1525,FLAT B 11/F JADEWATER  ,12,25/1/2019,9.85,684,964,14401,10218,1439,27
1526,FLAT D 25/F TOWER 9 LARVOTTO ,10,24/1/2019,9,463,592,19438,15203,3086,18
1527,FLAT C 26/F BLOCK 1 WATERFRONT SOUTH ,21,24/1/2019,6.69,479,688,13967,9724,2847,68
1528,FLAT B 11/F MAY COURT  ,24,24/1/2019,4.7,278,485,16906,9691,2055,49
1529,FLAT 3 16/F HOI SHAN COURT (BLOCK C) ABERDEEN CENTRE ,41,23/1/2019,5.85,432,526,13542,11122,2860,76
1530,FLAT E 8/F SOUTH VIEW GARDEN  ,25,21/1/2019,4.23,254,376,16654,11250,3664,303
1531,FLAT 21 22/F WAH YIN HOUSE (BLOCK 5) WAH KWAI ESTATE ,29,18/1/2019,2.68,443,573,6050,4677,-,
1532,FLAT B 8/F PAT LEUNG BUILDING  ,34,18/1/2019,5.3,371,525,14286,10095,2496,96
1533,FLAT K 25/F BLOCK 1 SOUTH WAVE COURT ,25,17/1/2019,4.52,431,524,10487,8626,-,
1534,FLAT F 22/F BLOCK 3 OCEAN COURT ,21,17/1/2019,8,592,720,13514,11111,-,
1535,FLAT 6 29/F CHOI ON HOUSE (BLOCK B) YUE ON COURT ,32,17/1/2019,6,469,575,12793,10435,-,
1536,FLAT 13 30/F TUNG SING HOUSE LEI TUNG ESTATE ,32,15/1/2019,3.75,490,-,7653,-,-,
1537,FLAT D 23/F PELENE MANSION  ,41,15/1/2019,3.9,279,383,13978,10183,-,
1538,FLAT A 15/F BLOCK 21 BAGUIO VILLA ,41,15/1/2019,12,906,1020,13245,11765,-,
1539,FLAT 2 11/F KWUN KING COURT (BLOCK U) ABERDEEN CENTRE ,39,14/1/2019,11.5,721,915,15950,12568,4059,259
1540,FLAT 7 12/F KA CHUN HOUSE (BLOCK C) KA LUNG COURT ,29,14/1/2019,6.2,554,712,11191,8708,-,
1541,FLAT D 35/F BLOCK 3 SHAM WAN TOWERS ,16,14/1/2019,7.5,499,646,15030,11610,2464,40
1542,FLAT B 19/F FULL JADE MANSION  ,28,11/1/2019,3.9,236,342,16525,11404,2131,57
1543,FLAT C 10/F MAN KING BUILDING  ,46,11/1/2019,6,572,735,10490,8163,3513,203
1544,FLAT A 39/F TOWER 7 LARVOTTO  (with roof),10,11/1/2019,77.88,1995,2631,39038,29601,2843,8
1545,FLAT F 20/F BLOCK 2 SOUTH WAVE COURT ,25,10/1/2019,5.2,483,587,10766,8859,-,
1546,FLAT F 9/F BLOCK 3 OCEAN COURT ,21,10/1/2019,6.3,592,720,10642,8750,-,
1547,FLAT F 2/F FU HENG YUEN (BLOCK H-11) CHI FU FA YUEN ,40,9/1/2019,8.35,588,694,14201,12032,8232,227
1548,FLAT 6 32/F KA PING HOUSE (BLOCK B) KA LUNG COURT ,29,9/1/2019,4.65,401,515,11596,9029,-,
1549,FLAT 18 20/F TUNG YAT HOUSE LEI TUNG ESTATE ,32,8/1/2019,3.2,381,-,8399,-,-,
1550,FLAT B 19/F BLOCK 1 GRANDVIEW GARDEN ,35,8/1/2019,5.9,354,476,16667,12395,2506,97
1551,FLAT 1 23/F HOI TIN COURT (BLOCK M) ABERDEEN CENTRE ,41,7/1/2019,6,438,529,13699,11342,-,
1552,FLAT E 7/F KIN FAI BUILDING  ,41,4/1/2019,3.95,274,350,14416,11286,6869,394
1553,FLAT 15 11/F TUNG PING HOUSE LEI TUNG ESTATE ,33,3/1/2019,3.05,381,-,8005,-,-,
1554,FLAT 14 24/F TUNG YIP HOUSE LEI TUNG ESTATE ,33,2/1/2019,2.65,381,-,6955,-,-,
1555,FLAT G 18/F FU YAT YUEN (BLOCK H-6) CHI FU FA YUEN ,42,2/1/2019,8,588,694,13605,11527,2465,70
1556,FLAT 6 2/F KA PING HOUSE (BLOCK B) KA LUNG COURT ,29,2/1/2019,4.82,401,515,12020,9359,-,
1557,FLAT 4 13/F KONG SHING COURT (BLOCK F) ABERDEEN CENTRE ,38,28/12/2018,5,485,578,10309,8651,7866,81
1558,FLAT 6 6/F WU ON HOUSE (BLOCK G) YUE ON COURT ,32,28/12/2018,5.8,469,575,12367,10087,-,
1559,FLAT D 17/F BLOCK 2 BROADVIEW COURT ,19,27/12/2018,6.88,576,689,11944,9985,-,
1560,FLAT 7 14/F KING FAI HOUSE (BLOCK E) YUE FAI COURT ,40,24/12/2018,5.16,384,460,13438,11217,-,
1561,BLOCK 30 4/F BLOCK 30 BAGUIO VILLA ,45,24/12/2018,41.5,2119,2332,19585,17796,-,
1562,FLAT 5 11/F HOI SHAN COURT (BLOCK C) ABERDEEN CENTRE ,41,21/12/2018,7.6,572,666,13287,11411,-,
1563,FLAT B 21/F KONG KAI BUILDING  ,30,21/12/2018,5,355,525,14085,9524,4278,234
1564,FLAT A 10/F FU YIP YUEN (BLOCK H-9) CHI FU FA YUEN ,41,20/12/2018,4.4,439,518,10023,8494,1523,0
1565,FLAT 15 28/F TUNG ON HOUSE LEI TUNG ESTATE ,32,17/12/2018,2.8,381,-,7349,-,-,
1566,FLAT C 19/F SIU KWAN MANSION  ,27,17/12/2018,5.9,306,430,19281,13721,2911,144
1567,FLAT 2 24/F MEI FAI HOUSE (BLOCK C) YUE FAI COURT ,40,14/12/2018,4.84,384,460,12599,10517,-,
1568,FLAT A 19/F H．BONAIRE  ,4,14/12/2018,16.38,675,-,24267,-,1154,31
1569,FLAT A 4/F BLOCK 2 BROADVIEW COURT ,19,14/12/2018,6,591,707,10152,8487,-,
1570,FLAT H 1/F KAM FUNG BUILDING  ,34,13/12/2018,6.8,547,-,12431,-,1667,21
1571,BLOCK 41 4/F BLOCK 41 BAGUIO VILLA ,45,13/12/2018,36,2079,2330,17316,15451,-,
1572,FLAT D 2/F BLOCK 3 POKFULAM GARDENS ,41,12/12/2018,8.95,702,820,12749,10915,-,
1573,FLAT 5 14/F KONG CHEONG COURT (BLOCK G) ABERDEEN CENTRE ,38,12/12/2018,7.38,559,668,13202,11048,3018,127
1574,FLAT A 31/F TOWER 2 MARINA SOUTH ,4,12/12/2018,88,1802,-,48835,-,-,-
1575,FLAT D 17/F NING FUNG MANSION  ,39,12/12/2018,4.1,277,352,14801,11648,-,
1576,FLAT 11 33/F WAH LAI HOUSE (BLOCK 1) WAH KWAI ESTATE ,30,11/12/2018,2.82,376,485,7500,5814,-,
1577,BLOCK 41 11/F BLOCK 41 BAGUIO VILLA ,45,11/12/2018,34.3,2079,2330,16498,14721,-,
1578,FLAT D 27/F BLOCK 2 SHAM WAN TOWERS ,16,10/12/2018,8.3,474,633,17511,13112,3089,98
1579,FLAT B 16/F TOWER 6 MARINELLA ,8,6/12/2018,53.99,1650,2155,32721,25053,2592,34
1580,FLAT G 31/F WORLD FAIR COURT  ,42,5/12/2018,5,479,600,10438,8333,-,
1581,FLAT 3 23/F KING FAI HOUSE (BLOCK E) YUE FAI COURT ,40,4/12/2018,5.5,384,460,14323,11957,-,
1582,FLAT B 14/F FU YIP YUEN (BLOCK H-9) CHI FU FA YUEN ,41,3/12/2018,8.38,588,694,14252,12075,4657,191
1583,FLAT 21 24/F TUNG CHEONG HOUSE LEI TUNG ESTATE ,33,30/11/2018,1.01,490,-,2058,-,-,
1584,FLAT B 36/F BLOCK 3 SHAM WAN TOWERS ,16,29/11/2018,10.45,511,662,20450,15785,3171,97
1585,FLAT 19 31/F WAH YIN HOUSE (BLOCK 5) WAH KWAI ESTATE ,29,29/11/2018,2.8,407,525,6880,5333,-,
1586,BLOCK 43 2/F BLOCK 43 BAGUIO VILLA ,45,28/11/2018,32.1,2079,2330,15440,13777,-,
1587,FLAT F 7/F FU WING YUEN (BLOCK H-19) CHI FU FA YUEN ,39,28/11/2018,7.7,588,694,13095,11095,2348,58
1588,FLAT C 6/F FU WING YUEN (BLOCK H-19) CHI FU FA YUEN ,39,27/11/2018,7.25,588,694,12330,10447,7581,640
1589,FLAT A 20/F TOWER 3 LARVOTTO ,10,26/11/2018,38.8,1581,1998,24541,19419,3047,12
1590,FLAT A 28/F BLOCK 3 SHAM WAN TOWERS ,16,23/11/2018,6.8,508,655,13386,10382,2614,4
1591,FLAT B 16/F FULL JADE MANSION  ,28,22/11/2018,4.35,236,342,18432,12719,8392,303
1592,FLAT 7 24/F TIN FAI HOUSE (BLOCK F) YUE FAI COURT ,39,22/11/2018,5.2,384,460,13542,11304,-,
1593,FLAT E 19/F COBLE COURT  ,33,21/11/2018,6,384,463,15625,12959,7058,320
1594,FLAT B 26/F JADEWATER  ,12,19/11/2018,10.2,684,964,14912,10581,3473,67
1595,"NO. 58 (FRONT) 5/F 58-60 MAIN STREET, AP LEI CHAU  ",44,16/11/2018,2.82,377,-,7480,-,-,
1596,FLAT F 3/F BLOCK 1 BROADVIEW COURT ,19,15/11/2018,3.85,422,505,9123,7624,-,
1597,FLAT G 5/F TOWER 1 MARINA HABITAT ,22,15/11/2018,6.75,427,559,15808,12075,-,
1598,FLAT B 6/F YEE HING BUILDING  ,35,15/11/2018,5.25,319,-,16458,-,1597,49
1599,FLAT E 8/F FU YIP YUEN (BLOCK H-9) CHI FU FA YUEN ,41,15/11/2018,6.18,439,518,14077,11931,8341,222
1600,FLAT 4 26/F KONG WING COURT (BLOCK I) ABERDEEN CENTRE ,39,14/11/2018,6.5,485,578,13402,11246,2959,115
1601,FLAT 15 32/F WAH YIN HOUSE (BLOCK 5) WAH KWAI ESTATE ,29,14/11/2018,3.1,443,573,6998,5410,-,
1602,FLAT A 31/F POKFULAM TERRACE  ,17,13/11/2018,12,676,916,17751,13100,5052,165
1603,FLAT B 10/F HUNG FOOK COURT  ,28,13/11/2018,5.15,300,464,17167,11099,1694,58
1604,FLAT 6 33/F WAH YIN HOUSE (BLOCK 5) WAH KWAI ESTATE ,29,13/11/2018,2.68,385,498,6961,5382,-,
1605,FLAT G 12/F FU KAR YUEN (BLOCK H-15) CHI FU FA YUEN ,39,12/11/2018,8.65,588,694,14711,12464,-,
1606,FLAT B 15/F TOWER 1 JING HUI GARDEN ,31,9/11/2018,5.5,406,529,13547,10397,3378,186
1607,FLAT 3 5/F KONG WING COURT (BLOCK I) ABERDEEN CENTRE ,39,8/11/2018,5.93,448,547,13234,10839,-,
1608,FLAT E 33/F WORLD FAIR COURT  ,42,7/11/2018,5.98,437,450,13684,13289,3859,71
1609,FLAT D 15/F FU YI YUEN (BLOCK H-7) CHI FU FA YUEN ,42,7/11/2018,7,439,518,15945,13514,4564,273
1610,FLAT 6 6/F HOI CHUN COURT (BLOCK A) ABERDEEN CENTRE ,41,6/11/2018,6.5,432,526,15046,12357,1940,49
1611,FLAT 3 20/F WAH LAI HOUSE (BLOCK 1) WAH KWAI ESTATE ,30,5/11/2018,3.76,598,773,6288,4864,-,
1612,FLAT 14 12/F WAH HAU HOUSE (BLOCK 2) WAH KWAI ESTATE ,30,5/11/2018,2.92,376,485,7766,6021,-,
1613,FLAT 2 7/F YAT FAI HOUSE (BLOCK B) YUE FAI COURT ,40,5/11/2018,4.65,384,460,12109,10109,-,
1614,FLAT 1 20/F PIK ON HOUSE (BLOCK C) YUE ON COURT ,32,2/11/2018,3.5,493,604,7099,5795,-,
1615,FLAT 4 2/F KONG CHEONG COURT (BLOCK G) ABERDEEN CENTRE ,38,2/11/2018,7.5,559,668,13417,11228,7823,144
1616,FLAT B 30/F TOWER 3 LARVOTTO ,10,1/11/2018,37,1560,1968,23718,18801,3020,6
1617,FLAT 2 4/F PIK ON HOUSE (BLOCK C) YUE ON COURT ,32,31/10/2018,6,469,575,12789,10431,-,
1618,NO. 1 1/F 1-3 YUE KO STREET  ,59,30/10/2018,4.4,471,-,9342,-,-,
1619,FLAT G 22/F TOWER 2 JING HUI GARDEN ,31,30/10/2018,5.99,406,529,14754,11323,1737,50
1620,FLAT J 20/F BLOCK 3 SOUTH WAVE COURT ,25,29/10/2018,6,483,588,12422,10204,-,
1621,FLAT 6 4/F HOI TIN COURT (BLOCK M) ABERDEEN CENTRE ,41,26/10/2018,5.95,432,526,13773,11312,-,
1622,FLAT A 7/F SEAVIEW COURT  ,28,26/10/2018,5.2,308,468,16883,11111,2289,73
1623,FLAT 9 20/F HUNG LAI HOUSE (BLOCK A) HUNG FUK COURT ,23,25/10/2018,6,645,801,9302,7491,-,
1624,FLAT A 25/F PORT CENTRE  ,31,24/10/2018,6.28,392,502,16020,12510,3252,214
1625,FLAT 1 28/F KONG TAI COURT (BLOCK H) ABERDEEN CENTRE ,39,24/10/2018,6.93,451,554,15366,12509,2258,93
1626,FLAT F 13/F COBLE COURT  ,33,24/10/2018,4.9,269,324,18216,15123,1939,67
1627,FLAT 2 5/F BLOCK B AP LEI CHAU CENTRE ,37,23/10/2018,6,391,523,15345,11472,3493,314
1628,FLAT D 6/F BLOCK 2 WATERFRONT SOUTH ,21,22/10/2018,6.5,479,688,13570,9448,574,30
1629,FLAT 1 2/F KONG FU COURT (BLOCK E) ABERDEEN CENTRE ,38,19/10/2018,5.7,451,554,12639,10289,3538,264
1630,FLAT A 33/F TOWER 2 MARINA SOUTH ,4,18/10/2018,91.6,1802,-,50832,-,-,-
1631,FLAT D 30/F BLOCK 1 WATERFRONT SOUTH ,21,16/10/2018,7.56,479,688,15783,10988,3735,129
1632,FLAT 6 5/F BLOCK A KA WO BUILDING ,42,16/10/2018,4.5,339,414,13274,10870,3567,290
1633,FLAT C 15/F ABERDEEN HARBOUR MANSION  ,48,15/10/2018,5.25,370,-,14189,-,-,
1634,FLAT B 19/F COBLE COURT  ,33,15/10/2018,6.15,356,429,17275,14336,-,
1635,FLAT A 2/F 194-196 ABERDEEN MAIN ROAD  ,48,12/10/2018,3.8,353,-,10765,-,-,
1636,FLAT C 22/F FU HENG YUEN (BLOCK H-11) CHI FU FA YUEN ,40,11/10/2018,9.28,588,694,15782,13372,-,
1637,FLAT F 25/F SOUTH COAST  ,4,11/10/2018,4.73,214,-,22103,-,976,19
