,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
2980,NO. 216 4/F 216 DES VOEUX ROAD WEST  ,61,29/8/2018,8.78,595,-,14748,-,-,
2981,FLAT E 9/F TOWER 3 HARBOUR VIEW GARDEN ,26,29/8/2018,8.3,421,558,19715,14875,2044,68
2982,NO. 4A (FLAT D) 3/F SUNG HING BUILDING  ,51,29/8/2018,6.69,370,-,18092,-,-,
2983,FLAT A 6/F INTELLIGENT COURT  ,22,29/8/2018,6.6,365,550,18082,12000,3138,150
2984,NO. 4A (FLAT D) 1/F SUNG HING BUILDING  ,51,29/8/2018,6.96,370,-,18808,-,-,
2985,FLAT A 26/F FUNG KING COURT  ,20,29/8/2018,6,333,555,18018,10811,3725,183
2986,NO. 2 (FLAT A) 1/F SUNG HING BUILDING  ,51,29/8/2018,6.42,370,-,17349,-,-,
2987,NO. 1A 2/F 1-1A SUNG HING LANE  ,49,29/8/2018,6.15,352,-,17460,-,-,
2988,FLAT B 4/F CHESTER COURT  ,33,29/8/2018,6.66,368,450,18095,14798,7798,190
2989,FLAT C 17/F TOWER 3 NOVUM WEST ,1,29/8/2018,5.93,195,-,30419,-,-,-
2990,FLAT A 15/F TOWER 1 NOVUM WEST ,1,29/8/2018,9.5,331,-,28713,-,-,-
2991,FLAT F 1/F TONG NAM MANSION  ,37,28/8/2018,8.15,449,570,18151,14298,3826,191
2992,FLAT C4 6/F BLOCK C PHASE 2 KWAN YICK BUILDING,43,28/8/2018,6.35,420,-,15119,-,-,
2993,FLAT C 23/F GRAND SCHOLAR  ,14,28/8/2018,14.35,639,935,22457,15348,2151,53
2994,FLAT B 12/F TOWER 3 THE MERTON ,16,27/8/2018,13.31,619,802,21502,16596,3808,131
2995,FLAT C 39/F THE HUDSON  ,4,27/8/2018,18.5,659,-,28073,-,1425,23
2996,FLAT B 9/F FOOK MOON BUILDING  ,39,27/8/2018,4.8,244,320,19672,15000,2698,109
2997,NO. 216 7/F 216 DES VOEUX ROAD WEST  ,61,27/8/2018,8.01,595,-,13457,-,1779,74
2998,FLAT A 37/F TOWER 2 NOVUM WEST ,1,27/8/2018,11.11,331,-,33559,-,-,-
2999,NO. 218 4/F 218 DES VOEUX ROAD WEST  ,61,27/8/2018,8.61,595,-,14467,-,-,
3000,FLAT A 19/F TOWER 1 NOVUM WEST ,1,27/8/2018,9.68,331,-,29249,-,-,-
3001,FLAT H 33/F ARTISAN HOUSE  ,2,27/8/2018,13.04,339,-,38466,-,-,-
3002,FLAT A 18/F TUCK GA BUILDING  ,36,27/8/2018,6.65,419,584,15871,11387,2752,103
3003,NO. 408D (FRONT) 1/F DES VOEUX ROAD WEST BUILDING  ,58,24/8/2018,6.9,566,-,12191,-,3502,452
3004,FLAT H 4/F SANG CHEONG BUILDING  ,53,24/8/2018,3.8,252,-,15079,-,-,
3005,FLAT B 4/F KAM PO MANSION  ,42,24/8/2018,3.38,209,-,16172,-,-,
3006,FLAT J 5/F BLOCK 2 SMITHFIELD COURT ,35,24/8/2018,6.5,330,420,19697,15476,2246,100
3007,FLAT A 4/F LAI WAH HOUSE  ,46,24/8/2018,4.43,265,-,16702,-,-,
3008,FLAT D 1/F LAI WAH HOUSE  ,46,24/8/2018,5.54,284,-,19500,-,3617,208
3009,FLAT C 2/F LAI WAH HOUSE  ,46,24/8/2018,5,284,-,17592,-,-,
3010,FLAT D 4/F LAI WAH HOUSE  ,46,24/8/2018,4.57,284,-,16095,-,4714,691
3011,FLAT 5 3/F LUEN GAY APARTMENTS  ,48,24/8/2018,5,327,480,15291,10417,2032,62
3012,NO. 216 2/F 216 DES VOEUX ROAD WEST  ,61,24/8/2018,9.13,595,-,15338,-,-,
3013,NO. 218 3/F 218 DES VOEUX ROAD WEST  ,61,24/8/2018,8.78,595,-,14748,-,-,
3014,FLAT B 37/F TOWER 2 NOVUM WEST ,1,24/8/2018,11.25,331,-,33994,-,-,-
3015,FLAT B 10/F SHUN ON BUILDING  ,30,24/8/2018,4.69,353,500,13286,9380,2686,56
3016,FLAT 5 3/F BLOCK B HILLVIEW GARDEN ,57,23/8/2018,20,1438,-,13908,-,-,
3017,FLAT C 6/F TAI PAK COURT (TOWER 2) YING GA GARDEN ,29,23/8/2018,7.68,377,496,20371,15484,7937,221
3018,FLAT 9 7/F SINCERE WESTERN HOUSE  ,55,23/8/2018,9.01,652,-,13819,-,-,
3019,NO. 21 (FRONT) 5/F 21 HIGH STREET  ,62,23/8/2018,6.12,371,-,16500,-,-,
3020,FLAT B 18/F KING'S HILL  ,3,23/8/2018,8.5,314,-,27070,-,758,1
3021,FLAT C 31/F BOHEMIAN HOUSE  ,3,23/8/2018,8.9,341,-,26100,-,712,0
3022,FLAT B 2/F SHUN FAI BUILDING  ,27,23/8/2018,5,302,451,16556,11086,2331,87
3023,FLAT B 2/F THE NOVA  ,4,22/8/2018,13.1,499,-,26253,-,1302,35
3024,NO. 71 5/F 71-73 FIRST STREET  ,52,22/8/2018,5.55,336,-,16518,-,1663,34
3025,FLAT C 24/F SHUN ON BUILDING  ,30,22/8/2018,7.7,356,515,21629,14951,1259,29
3026,FLAT F 37/F TOWER 5 NOVUM WEST ,1,22/8/2018,10.92,358,-,30501,-,-,-
3027,FLAT B 29/F BLOCK 1 CAYMAN RISE ,20,22/8/2018,9.8,464,588,21121,16667,2105,53
3028,NO. 294 4/F MERIT COURT  ,28,21/8/2018,7.3,447,762,16331,9580,7750,220
3029,FLAT B 15/F KA MING BUILDING  ,46,21/8/2018,5.9,326,500,18098,11800,1519,57
3030,FLAT B 32/F TOWER 3 HARBOUR VIEW GARDEN ,26,21/8/2018,8.78,422,561,20806,15651,7809,121
3031,FLAT 5B 22/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,21/8/2018,4.4,269,380,16357,11579,7760,250
3032,NO. 1 1/F 1-1A SUNG HING LANE  ,49,21/8/2018,7.02,352,-,19955,-,-,
3033,NO. 21 (REAR) 5/F 21 HIGH STREET  ,62,21/8/2018,5.58,349,-,16000,-,-,
3034,FLAT 2 13/F BLOCK A MEI SUN LAU ,40,21/8/2018,6.2,366,465,16940,13333,1135,49
3035,FLAT C 2/F SCHOLAR COURT  ,22,21/8/2018,7.2,352,506,20455,14229,7727,146
3036,FLAT 1 4/F BLOCK B HOI TAO BUILDING ,54,21/8/2018,5.14,374,-,13743,-,-,
3037,NO. 335 2/F 335 DES VOEUX ROAD WEST  ,64,21/8/2018,12.8,550,-,23273,-,-,
3038,FLAT F (NO. 107) (FRONT) 7/F WING FONG MANSION  ,56,21/8/2018,6,337,-,17804,-,-,
3039,FLAT B10 3/F BLOCK B PHASE 3 KWAN YICK BUILDING,42,20/8/2018,5.65,374,-,15107,-,2060,79
3040,FLAT B 5/F HING PONT HOUSE  ,42,20/8/2018,5.39,310,362,17371,14876,651,59
3041,FLAT A 4/F YEN FOOK BUILDING (MANSION)  ,38,20/8/2018,5,272,379,18382,13193,1870,69
3042,FLAT K 30/F ARTISAN HOUSE  ,2,20/8/2018,8.15,227,-,35907,-,-,-
3043,FLAT C 3/F SHUN HING BUILDING  ,31,20/8/2018,5.38,297,428,18114,12570,5467,555
3044,FLAT B 33/F ARTISAN HOUSE  ,2,20/8/2018,16.3,461,-,35356,-,-,-
3045,FLAT G 17/F TOWER 2 THE MERTON ,16,20/8/2018,11.6,488,666,23770,17417,751,54
3046,FLAT C 15/F TOWER 3 NOVUM WEST ,1,17/8/2018,5.91,195,-,30287,-,-,-
3047,FLAT C 12/F TOWER 3 NOVUM WEST ,1,17/8/2018,5.86,195,-,30065,-,-,-
3048,FLAT C 16/F TOWER 3 NOVUM WEST ,1,17/8/2018,5.89,195,-,30195,-,-,-
3049,FLAT B 23/F KING MING MANSION  ,35,17/8/2018,7.1,339,488,20944,14549,1464,34
3050,FLAT 8 22/F BLOCK A SMITHFIELD TERRACE ,34,17/8/2018,6.2,282,377,21986,16446,1098,28
3051,FLAT D 14/F KOON WAH BUILDING  ,44,17/8/2018,4.98,328,480,15183,10375,2299,63
3052,FLAT E 2/F HANG HING COURT  ,36,17/8/2018,5.15,298,-,17282,-,-,
3053,FLAT 1 14/F BLOCK B HOI TAO BUILDING ,54,17/8/2018,4.65,287,-,16202,-,-,
3054,FLAT A5 19/F BLOCK A PHASE 3 KWAN YICK BUILDING,42,16/8/2018,6.3,374,-,16845,-,-,
3055,FLAT 5 11/F LUEN WAI APARTMENT  ,49,16/8/2018,5.75,328,380,17530,15132,2943,171
3056,FLAT A 12/F TOWER 2 NOVUM WEST ,1,16/8/2018,9.6,331,-,28991,-,-,-
3057,FLAT A 2/F LEADER HOUSE  ,36,16/8/2018,5.5,319,474,17241,11603,4776,419
3058,FLAT A5 7/F BLOCK A PHASE 2 KWAN YICK BUILDING,43,16/8/2018,5.4,369,480,14634,11250,-,
3059,NO. 193 8/F 193 DES VOEUX ROAD WEST  ,53,16/8/2018,6.95,468,-,14850,-,4786,0
3060,FLAT B 33/F SOHO 189  ,8,15/8/2018,25.8,883,1179,29219,21883,2561,42
3061,FLAT C 10/F TO LI GARDEN  ,43,15/8/2018,6.68,418,560,15981,11929,-,
3062,FLAT B 12/F TOWER 1 THE MERTON ,16,15/8/2018,16.63,660,886,25197,18770,4952,265
3063,FLAT E 1/F EVERGREEN TOWER (BLOCK 1) WESTERN GARDEN ,38,15/8/2018,6.58,367,425,17929,15482,3483,374
3064,FLAT C 35/F TOWER 3 HARBOUR VIEW GARDEN ,26,15/8/2018,8.4,386,515,21762,16311,6700,282
3065,FLAT B 5/F NEW START BUILDING  ,28,14/8/2018,5.9,312,457,18910,12910,1549,66
3066,FLAT F 21/F TRUE LIGHT BUILDING  ,43,14/8/2018,6,417,-,14388,-,553,20
3067,NO. 341 2/F 341 DES VOEUX ROAD WEST  ,64,14/8/2018,8.45,563,-,15000,-,-,
3068,FLAT D 20/F ANDES PLAZA  ,26,13/8/2018,6.42,319,449,20125,14298,5809,542
3069,FLAT F 8/F CHESTER COURT  ,33,13/8/2018,6.45,349,422,18481,15284,2751,122
3070,FLAT H 3/F EVERGREEN TOWER (BLOCK 1) WESTERN GARDEN ,38,13/8/2018,7.7,424,491,18160,15682,-,
3071,FLAT A 12/F VIKING COURT  ,33,13/8/2018,5.5,287,366,19164,15027,2697,113
3072,NO. 1A 3/F 1-1A SUNG HING LANE  ,49,13/8/2018,6.03,352,-,17128,-,8427,570
3073,FLAT 8 11/F LUEN WAI APARTMENT  ,49,13/8/2018,5.9,372,-,15860,-,-,
3074,FLAT C 6/F GRAND FORTUNE MANSION  ,29,13/8/2018,7.8,450,568,17333,13732,7882,217
3075,FLAT A 19/F BLOCK 2 ELEGANT GARDEN ,33,13/8/2018,8,404,517,19802,15474,8202,296
3076,FLAT E 35/F TOWER 3 NOVUM WEST ,1,13/8/2018,10.85,359,-,30231,-,-,-
3077,NO. 221 3/F TAK ON LAU  ,51,13/8/2018,4,481,-,8316,-,7270,270
3078,FLAT 7 12/F BLOCK C HOI TAO BUILDING ,54,10/8/2018,4.38,312,-,14038,-,-,
3079,FLAT 6 29/F BLOCK B SMITHFIELD TERRACE ,34,10/8/2018,5.2,221,293,23529,17747,-,
3080,FLAT 7 22/F BLOCK A WAH MING CENTRE ,35,10/8/2018,5.99,290,375,20655,15973,1867,63
3081,FLAT 1 6/F CHEUNG LING MANSION  ,40,10/8/2018,5.1,309,420,16505,12143,-,
3082,FLAT A 12/F TOWER 1 NOVUM WEST ,1,10/8/2018,9.6,331,-,28991,-,-,-
3083,NO. 382 3/F 380-382 QUEEN'S ROAD WEST  ,46,10/8/2018,7.68,382,-,20105,-,-,
3084,NO. 4 (FLAT C) 1/F SUNG HING BUILDING  ,51,10/8/2018,6.2,365,-,16997,-,-,
3085,FLAT B 20/F WING CHEUNG BUILDING  ,33,10/8/2018,5.59,273,-,20476,-,2717,143
3086,FLAT B 8/F YEE FUNG COURT  ,29,10/8/2018,6.9,344,421,20058,16390,-,
3087,FLAT 2 22/F BLOCK A MEI SUN LAU ,40,10/8/2018,5.86,366,465,16011,12602,-,
3088,NO. 19 5/F 17-19 PO TUCK STREET  ,55,9/8/2018,6.5,424,600,15330,10833,-,
3089,FLAT C 2/F TIN HING BUILDING (MANSION)  ,54,9/8/2018,5.3,-,-,-,-,1362,13
3090,FLAT A 22/F KWOK GA BUILDING  ,33,8/8/2018,8.2,407,514,20147,15953,-,
3091,FLAT 4 33/F BLOCK B SMITHFIELD TERRACE ,34,8/8/2018,5.35,262,339,20420,15782,1099,19
3092,FLAT F 38/F TOWER 5 NOVUM WEST ,1,8/8/2018,11.06,358,-,30883,-,-,-
3093,FLAT A 9/F TOWER 1 NOVUM WEST ,1,8/8/2018,8.95,331,-,27031,-,-,-
3094,FLAT A 10/F TOWER 1 NOVUM WEST ,1,8/8/2018,9.09,331,-,27454,-,-,-
3095,FLAT A 8/F TOWER 2 NOVUM WEST ,1,8/8/2018,8.75,331,-,26434,-,-,-
3096,FLAT A 10/F TOWER 2 NOVUM WEST ,1,8/8/2018,9.09,331,-,27454,-,-,-
3097,FLAT D 9/F JOHNSON MANSION  ,47,8/8/2018,6.08,460,650,13217,9354,7889,204
3098,FLAT A 1/F BLOCK 3 HEE WONG TERRACE ,33,8/8/2018,6.7,479,528,13987,12689,3335,283
3099,FLAT C 2/F HANG HING COURT  ,36,7/8/2018,4.33,241,-,17959,-,3924,342
3100,FLAT A3 22/F BLOCK A BELCHER COURT ,35,7/8/2018,7,385,486,18182,14403,-,
3101,FLAT A 36/F TOWER 3 NOVUM WEST ,1,7/8/2018,16.34,540,-,30250,-,-,-
3102,FLAT D 7/F TOWER 2 THE MERTON ,16,6/8/2018,9.4,482,656,19502,14329,3907,204
3103,FLAT D 18/F IVY TOWER (BLOCK 2) WESTERN GARDEN ,38,6/8/2018,7,546,619,12821,11309,3388,132
3104,FLAT D 15/F SUN COURT  ,41,6/8/2018,8,457,582,17505,13746,1460,58
3105,FLAT D 5/F BLOCK 2 DRAGONFAIR GARDEN ,28,6/8/2018,8.58,465,645,18452,13302,-,
3106,FLAT C 3/F HANG FUK MANSION  ,39,3/8/2018,4.1,334,-,12284,-,-,
3107,FLAT 1 21/F TAK LEE BUILDING  ,34,3/8/2018,3.8,193,302,19689,12583,-,
3108,NO. 218 5/F 218 DES VOEUX ROAD WEST  ,61,3/8/2018,8.44,595,-,14178,-,-,
3109,FLAT 4 21/F BLOCK B WAH MING CENTRE ,35,3/8/2018,5.75,299,377,19231,15252,2009,74
3110,NO. 21 (FRONT) 2/F 21 HIGH STREET  ,62,3/8/2018,10.5,720,-,14583,-,-,
3111,FLAT 4 8/F BLOCK C HOI TAO BUILDING ,54,3/8/2018,5,412,-,12136,-,2302,62
3112,FLAT A 4/F HING PONT HOUSE  ,42,3/8/2018,5.53,290,362,19079,15285,5221,728
3113,FLAT B 31/F ARTISAN HOUSE  ,2,3/8/2018,15.67,461,-,33983,-,-,-
3114,FLAT A 33/F ARTISAN HOUSE  ,2,3/8/2018,17.7,462,-,38305,-,-,-
3115,NO. 98 3/F 98 SECOND STREET  ,55,3/8/2018,6.7,475,-,14105,-,1281,25
3116,NO. 232 4/F 230-232 DES VOEUX ROAD WEST  ,54,2/8/2018,4.98,512,-,9727,-,-,
3117,FLAT G 50/F MANHATTAN HEIGHTS  ,20,2/8/2018,13.6,521,699,26104,19456,6580,291
3118,FLAT C 35/F TOWER 2 NOVUM WEST ,1,2/8/2018,7.95,225,-,35330,-,-,-
3119,FLAT B 4/F SUN SHING BUILDING  ,46,2/8/2018,4,392,-,10204,-,-,
3120,FLAT D 17/F TAI HONG BUILDING  ,37,1/8/2018,6,329,433,18237,13857,1173,23
3121,FLAT A 17/F KENSINGTON MANSION  ,25,1/8/2018,5.38,255,398,21098,13518,3213,226
3122,FLAT C 22/F TOWER 1 NOVUM WEST ,1,1/8/2018,13.55,427,-,31743,-,-,-
3123,FLAT 4 19/F LUEN GAY APARTMENTS  ,48,1/8/2018,5.95,382,-,15576,-,-,
3124,FLAT B (NO. 4 REAR) 4/F WING TO BUILDING  ,51,1/8/2018,4.16,308,-,13506,-,-,
3125,FLAT 6 10/F BLOCK A HOI TAO BUILDING ,54,1/8/2018,4.65,295,-,15763,-,2915,175
3126,FLAT C 37/F TOWER 2 NOVUM WEST ,1,1/8/2018,8.02,225,-,35639,-,-,-
3127,NO. 20 7/F KAM LING COURT  ,57,1/8/2018,7.6,621,-,12238,-,-,
3128,FLAT E 32/F ARTISAN HOUSE  ,2,1/8/2018,8.11,221,-,36683,-,-,-
3129,FLAT F 9/F WO FAT BUILDING  ,45,31/7/2018,5.97,274,400,21781,14920,1872,49
3130,FLAT 6 15/F BLOCK A SMITHFIELD TERRACE ,34,31/7/2018,5.2,224,293,23214,17747,-,
3131,FLAT C 33/F BLOCK 1 CAYMAN RISE ,20,31/7/2018,10.3,464,588,22198,17517,4068,234
3132,FLAT H 15/F SAMTOH BUILDING  ,53,31/7/2018,4.85,231,-,20996,-,3235,234
3133,FLAT B 11/F ELITE COURT  ,18,31/7/2018,7.83,382,604,20497,12964,2971,135
3134,FLAT A 17/F REX BUILDING  ,30,31/7/2018,4.66,244,378,19098,12328,4288,407
3135,FLAT 3 16/F TAK LEE BUILDING  ,34,31/7/2018,4.35,201,310,21642,14032,1093,36
3136,FLAT A 52/F MANHATTAN HEIGHTS  ,20,31/7/2018,10.3,434,623,23733,16533,1477,54
3137,FLAT A 38/F TOWER 3 NOVUM WEST ,1,30/7/2018,16.7,540,-,30926,-,-,-
3138,FLAT D 28/F THE MET. SUBLIME  ,6,30/7/2018,7.75,328,494,23628,15688,1453,-4
3139,FLAT A 37/F TOWER 3 NOVUM WEST ,1,30/7/2018,16.67,540,-,30862,-,-,-
3140,FLAT A 9/F TOWER 2 NOVUM WEST ,1,30/7/2018,8.95,331,-,27031,-,-,-
3141,FLAT C 4/F FU GA BUILDING  ,39,30/7/2018,4.4,324,426,13580,10329,473,6
3142,FLAT C 13/F RICHSUN GARDEN  ,21,30/7/2018,6.98,363,552,19229,12645,1446,37
3143,FLAT E 48/F TOWER 1 THE MERTON ,16,27/7/2018,11,470,659,23404,16692,4093,213
3144,FLAT 11 8/F HANG SING MANSION  ,48,27/7/2018,6,364,400,16484,15000,4125,396
3145,FLAT D 16/F CADOGAN  ,6,27/7/2018,9.95,410,530,24268,18774,2191,20
3146,NO. 218 7/F 218 DES VOEUX ROAD WEST  ,61,27/7/2018,7.85,595,-,13195,-,-,
3147,FLAT A 2/F HING PONT HOUSE  ,42,27/7/2018,5.76,290,362,19852,15903,-,
3148,FLAT A 16/F KOON WAH BUILDING  ,44,27/7/2018,5.05,328,-,15396,-,-,
3149,FLAT B 2/F HING PONT HOUSE  ,42,27/7/2018,5.31,290,362,18321,14677,8006,525
3150,FLAT A 38/F TOWER 5 NOVUM WEST ,1,27/7/2018,18.24,551,-,33097,-,-,-
3151,FLAT B 11/F TUNG WAI GARDEN  ,27,27/7/2018,6,314,490,19108,12245,2293,92
3152,FLAT F 36/F TOWER 5 NOVUM WEST ,1,27/7/2018,10.93,358,-,30532,-,-,-
3153,FLAT 6 25/F BLOCK B JADE COURT ,39,27/7/2018,6,313,373,19169,16086,4813,422
3154,FLAT C 33/F TOWER 2 NOVUM WEST ,1,27/7/2018,7.95,225,-,35354,-,-,-
3155,FLAT B 28/F TOWER 1 NOVUM WEST ,1,27/7/2018,10.17,334,-,30443,-,-,-
3156,FLAT B 11/F HIGH WEST  ,6,27/7/2018,7.6,320,433,23750,17552,2174,27
3157,FLAT A 19/F MAN KWONG COURT  ,23,27/7/2018,6,364,460,16484,13043,3296,196
3158,FLAT C 19/F FOOK ON MANSION  ,40,27/7/2018,6.5,382,-,17016,-,-,
3159,FLAT 7 14/F BLOCK A NEW FORTUNE HOUSE ,47,26/7/2018,7.7,495,601,15556,12812,2855,148
3160,FLAT B 7/F BLOCK B MEI SUN LAU ,40,26/7/2018,3.9,238,275,16387,14182,-,
3161,FLAT B 13/F WAI TAK BUILDING  ,52,26/7/2018,4.28,311,-,13762,-,-,
3162,FLAT A 17/F LUN FUNG COURT  ,26,26/7/2018,8.5,440,648,19318,13117,7644,99
3163,FLAT E 36/F TOWER 3 NOVUM WEST ,1,26/7/2018,10.96,359,-,30519,-,-,-
3164,FLAT B 3/F HING PONT HOUSE  ,42,26/7/2018,5.21,290,362,17962,14390,-,
3165,FLAT 2 16/F ONE SOUTH LANE  ,4,26/7/2018,6.73,244,-,27582,-,1393,16
3166,FLAT C 32/F ARTISAN HOUSE  ,2,26/7/2018,8.12,222,-,36577,-,-,-
3167,NO. 341 3/F 341 DES VOEUX ROAD WEST  ,64,26/7/2018,8.45,563,-,15000,-,2947,838
3168,FLAT G 33/F ARTISAN HOUSE  ,2,26/7/2018,12.71,347,-,36637,-,-,-
3169,NO. 331 1/F 331 DES VOEUX ROAD WEST  ,64,26/7/2018,9,600,-,15000,-,-,
3170,FLAT B 19/F THE HUDSON  ,4,26/7/2018,8.08,324,-,24938,-,1400,29
3171,NO. 331 4/F 331 DES VOEUX ROAD WEST  ,64,26/7/2018,9,600,-,15000,-,646,57
3172,FLAT 2C 6/F YUET SUM MANSION  ,56,26/7/2018,5.4,492,-,10976,-,-,
3173,FLAT H 10/F BLOCK 1 CONNAUGHT GARDEN ,35,25/7/2018,7.35,340,450,21618,16333,4430,345
3174,FLAT E 1/F TONG NAM MANSION  ,37,25/7/2018,8.55,437,560,19565,15268,6691,360
3175,FLAT B 26/F BLOCK 1 CAYMAN RISE ,20,25/7/2018,9.93,464,589,21401,16859,3255,174
3176,FLAT G 52/F TOWER 1 THE MERTON ,16,25/7/2018,16.48,663,886,24857,18600,3839,139
3177,FLAT F 19/F PO TAK MANSION  ,36,25/7/2018,6.68,344,485,19419,13773,2928,206
3178,FLAT 2 19/F BLOCK D SMITHFIELD TERRACE ,34,25/7/2018,6.28,281,370,22349,16973,-,
3179,FLAT E 7/F TOWER 1 THE MERTON ,16,25/7/2018,9.6,470,659,20426,14568,4928,231
3180,FLAT C 7/F YEN SHUN MANSION  ,30,25/7/2018,5.15,240,345,21458,14928,1284,39
3181,FLAT F 35/F TOWER 5 NOVUM WEST ,1,25/7/2018,10.83,358,-,30243,-,-,-
3182,FLAT B 17/F TOWER 5 NOVUM WEST ,1,25/7/2018,6.59,216,-,30502,-,-,-
3183,FLAT C 21/F TOWER 1 NOVUM WEST ,1,25/7/2018,13.32,427,-,31190,-,-,-
3184,FLAT A 5/F FUNG SHING BUILDING  ,44,24/7/2018,8.5,-,-,-,-,4426,325
3185,FLAT C 23/F CHEONG KAT MANSION  ,40,24/7/2018,5.85,233,380,25107,15395,1379,21
3186,FLAT E 10/F TOWER 2 NOVUM WEST ,1,24/7/2018,6.71,223,-,30082,-,-,-
3187,FLAT B 21/F TOWER 1 NOVUM WEST ,1,24/7/2018,9.82,334,-,29406,-,-,-
3188,FLAT B 27/F TOWER 1 NOVUM WEST ,1,24/7/2018,10.49,334,-,31404,-,-,-
3189,FLAT E 8/F TOWER 1 NOVUM WEST ,1,24/7/2018,6.34,216,-,29364,-,-,-
3190,FLAT E 8/F TOWER 2 NOVUM WEST ,1,24/7/2018,6.33,223,-,28382,-,-,-
3191,FLAT E 7/F TOWER 2 NOVUM WEST ,1,24/7/2018,6.29,223,-,28226,-,-,-
3192,FLAT E 9/F TOWER 2 NOVUM WEST ,1,24/7/2018,6.41,223,-,28723,-,-,-
3193,FLAT B 7/F TOWER 1 NOVUM WEST ,1,24/7/2018,8.69,334,-,26022,-,-,-
3194,FLAT B 26/F TOWER 1 NOVUM WEST ,1,24/7/2018,10.42,334,-,31188,-,-,-
3195,FLAT B 23/F TOWER 1 NOVUM WEST ,1,24/7/2018,10.17,334,-,30447,-,-,-
3196,FLAT 5 7/F ONE SOUTH LANE  ,4,24/7/2018,5.8,212,-,27358,-,1378,27
3197,FLAT C 1/F TIN HING BUILDING (MANSION)  ,54,24/7/2018,6.76,527,-,12827,-,3028,188
3198,FLAT H 61/F TOWER 1 THE MERTON ,16,23/7/2018,17.58,651,887,27005,19820,2433,72
3199,FLAT 2 12/F BLOCK B SMITHFIELD TERRACE ,34,23/7/2018,6,281,370,21352,16216,1485,68
3200,NO. 107 6/F 107-111 BELCHER'S STREET  ,55,23/7/2018,5.05,442,-,11425,-,-,
3201,FLAT B 10/F TOWER 2 NOVUM WEST ,1,23/7/2018,9.2,331,-,27805,-,-,-
3202,FLAT B 6/F TOWER 1 NOVUM WEST ,1,23/7/2018,8.46,334,-,25337,-,-,-
3203,FLAT B 35/F TOWER 5 NOVUM WEST ,1,23/7/2018,7.38,216,-,34169,-,-,-
3204,FLAT A 32/F ARTISAN HOUSE  ,2,23/7/2018,16.85,462,-,36481,-,-,-
3205,FLAT 3 11/F TOWER 1 HARBOUR VIEW GARDEN ,28,23/7/2018,8.88,437,611,20320,14534,-,
3206,FLAT A 4/F BLOCK A YICK FUNG GARDEN ,27,23/7/2018,7.5,467,637,16060,11774,2295,52
3207,FLAT A 7/F SMITH COURT  ,37,23/7/2018,5.2,330,494,15758,10526,2251,73
3208,FLAT 7 6/F BLOCK A MEI SUN LAU ,40,20/7/2018,3.85,265,-,14528,-,4094,312
3209,FLAT 5 15/F CHEUNG LING MANSION  ,40,20/7/2018,5.8,288,420,20139,13810,1113,27
3210,NO. 74 7/F SHING TAI BUILDING  ,53,20/7/2018,4.38,330,-,13273,-,-,
3211,FLAT E 18/F TOWER 5 NOVUM WEST ,1,20/7/2018,6.63,224,-,29610,-,-,-
3212,FLAT D 31/F BLOCK 2 CONNAUGHT GARDEN ,35,20/7/2018,6.65,310,412,21452,16141,2582,108
3213,FLAT B 16/F TOWER 1 NOVUM WEST ,1,20/7/2018,9.41,334,-,28173,-,-,-
3214,NO. 71 2/F 71-73 FIRST STREET  ,52,20/7/2018,5.58,336,-,16607,-,1099,54
3215,FLAT A 7/F SUNGLOW BUILDING  ,31,20/7/2018,8.15,411,518,19830,15734,8011,259
3216,FLAT B 23/F ANDES PLAZA  ,26,20/7/2018,6.6,361,492,18283,13415,7749,127
3217,FLAT F 29/F TOWER 5 NOVUM WEST ,1,20/7/2018,10.74,358,-,29993,-,-,-
3218,FLAT D 11/F EIGHT SOUTH LANE  ,5,20/7/2018,7.76,314,-,24713,-,1402,21
3219,FLAT C 18/F IMPERIAL KENNEDY  ,4,20/7/2018,9.4,388,497,24227,18913,1659,25
3220,FLAT D 42/F TOWER 1 THE MERTON ,16,19/7/2018,10.8,470,659,22979,16388,2658,79
3221,FLAT B 16/F BLOCK 2 KONG CHIAN TOWER ,34,19/7/2018,5.48,285,361,19228,15180,4214,357
3222,NO. 216 5/F 216 DES VOEUX ROAD WEST  ,61,19/7/2018,8.6,595,-,14459,-,-,
3223,NO. 216 3/F 216 DES VOEUX ROAD WEST  ,61,19/7/2018,8.95,595,-,15047,-,4334,549
3224,FLAT A 11/F REX BUILDING  ,30,19/7/2018,4.3,244,378,17623,11376,4144,365
3225,NO. 4A (FLAT D) 2/F SUNG HING BUILDING  ,51,19/7/2018,6.83,370,-,18446,-,-,
3226,FLAT G 20/F YEE FUNG COURT  ,29,19/7/2018,7.25,354,432,20480,16782,6620,349
3227,NO. 406D (FRONT) 1/F DES VOEUX ROAD WEST BUILDING  ,58,18/7/2018,7.05,609,-,11576,-,-,
3228,FLAT F 33/F TOWER 5 NOVUM WEST ,1,18/7/2018,10.72,358,-,29953,-,-,-
3229,FLAT C 17/F TOWER 5 NOVUM WEST ,1,18/7/2018,6.52,216,-,30189,-,-,-
3230,NO. 341 4/F 341 DES VOEUX ROAD WEST  ,64,18/7/2018,8.45,563,-,15000,-,3925,550
