,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1910,FLAT D 3/F TOWER 2 ALTISSIMO ,0,22/5/2020,13.26,876,-,15131,-,-,-
1911,FLAT A 2/F BLOCK H18 ALTISSIMO ,0,22/5/2020,8.84,470,-,18813,-,-,-
1912,FLAT D 1/F TOWER 2 ALTISSIMO ,0,22/5/2020,12.45,876,-,14211,-,-,-
1913,FLAT A 5/F TOWER 2 THE ENTRANCE ,1,22/5/2020,19.18,1185,-,16186,-,-,-
1914,FLAT 20 8/F KAM FAI COURT  ,0,22/5/2020,2.63,-,-,-,-,-,-
1915,FLAT D 12/F BLOCK 2 MOUNTAIN SHORE ,20,21/5/2020,7.05,482,635,14627,11102,4137,281
1916,FLAT 3 31/F KAM YAN HOUSE (BLOCK B) KAM HAY COURT ,30,21/5/2020,5.83,401,515,14539,11320,-,
1917,FLAT B07 15/F TOWER 2 THE MET. BLOSSOM ,3,21/5/2020,5.6,293,-,19113,-,1350,32
1918,FLAT B08 18/F TOWER 2 THE MET. BLOSSOM ,3,21/5/2020,5.5,296,-,18581,-,1350,19
1919,FLAT 1 28/F BLOCK Q PHASE 3 SUNSHINE CITY,26,21/5/2020,6.56,369,498,17778,13173,1353,41
1920,FLAT D 36/F BLOCK 2 LA COSTA ,16,21/5/2020,8,466,635,17167,12598,2962,76
1921,FLAT L 16/F TOWER 3 ALTISSIMO ,0,21/5/2020,9.16,483,-,18971,-,-,-
1922,FLAT H 15/F BLOCK 5 PHASE 1 DOUBLE COVE,7,21/5/2020,7.9,495,637,15960,12402,1843,22
1923,FLAT E 3/F BLOCK 1 VILLA OCEANIA ,22,21/5/2020,7.2,552,730,13043,9863,4522,175
1924,FLAT G 30/F BLOCK 1 (TOWER A) MARBELLA ,19,20/5/2020,7.4,515,689,14369,10740,5061,311
1925,FLAT 3 23/F BLOCK F PHASE 4 SUNSHINE CITY,26,20/5/2020,6.3,338,464,18639,13578,3566,174
1926,FLAT C 11/F BLOCK 7 VILLA ATHENA ,26,20/5/2020,12,874,1068,13730,11236,1457,44
1927,FLAT J 11/F BLOCK 11 SADDLE RIDGE GARDEN ,27,20/5/2020,5.78,482,564,11992,10248,-,
1928,FLAT B 11/F TOWER 2 ALTISSIMO ,0,20/5/2020,9,480,-,18742,-,-,-
1929,FLAT B 10/F BLOCK 5 MOUNTAIN SHORE ,20,20/5/2020,7.3,482,610,15145,11967,4058,224
1930,FLAT C 32/F TOWER 1 LAKE SILVER ,11,20/5/2020,13.3,887,1159,14994,11475,1743,23
1931,FLAT D 23/F TOWER 2B OCEANAIRE ,9,20/5/2020,8.5,666,878,12763,9681,3487,82
1932,FLAT E 11/F TOWER 6 OCEAN VIEW ,17,19/5/2020,7.25,452,606,16040,11964,2405,70
1933,FLAT G 11/F BLOCK 2 PHASE 1 DOUBLE COVE,7,19/5/2020,7.8,491,638,15886,12226,1880,30
1934,FLAT F 19/F TOWER 8 PHASE 2 VISTA PARADISO,21,19/5/2020,9.98,755,933,13219,10697,3586,122
1935,FLAT D 3/F BLOCK 1 LA COSTA ,16,19/5/2020,6.8,411,556,16545,12230,1432,54
1936,FLAT 3 40/F BLOCK H PHASE 4 SUNSHINE CITY,26,19/5/2020,6.45,338,464,19083,13901,5358,258
1937,FLAT B08 19/F TOWER 2 THE MET. BLOSSOM ,3,19/5/2020,5.4,296,-,18243,-,1333,18
1938,FLAT C 6/F TOWER 3 THE ENTRANCE ,1,19/5/2020,19.45,1193,-,16303,-,-,-
1939,FLAT G 10/F TOWER 2 LAKE SILVER ,11,19/5/2020,8,549,718,14572,11142,2181,48
1940,FLAT A 55/F TOWER 5 LAKE SILVER ,11,18/5/2020,16.38,964,1262,16992,12979,3718,95
1941,FLAT B03 8/F TOWER 1 THE MET. BLOSSOM ,3,18/5/2020,4.29,266,-,16128,-,1344,30
1942,FLAT 7 15/F BLOCK B PHASE 1 SUNSHINE CITY,27,18/5/2020,5.68,348,425,16322,13365,3385,137
1943,FLAT A 10/F BLOCK 2 VILLA OCEANIA ,22,18/5/2020,12.98,954,1225,13606,10596,1111,20
1944,FLAT 10 34/F KAM FAI COURT  ,0,15/5/2020,2.18,-,-,-,-,-,-
1945,FLAT C 11/F TOWER 6A OCEANAIRE ,9,15/5/2020,9.88,758,991,13034,9970,2137,52
1946,FLAT F 39/F TOWER 2 OCEAN VIEW  (with flat roof),17,15/5/2020,7.75,468,625,16560,12400,5550,196
1947,FLAT E 8/F BLOCK 5 PHASE 1 DOUBLE COVE,7,15/5/2020,11.73,797,1035,14718,11333,2251,36
1948,FLAT B 30/F TOWER 1 MA ON SHAN CENTRE ,26,15/5/2020,6.55,364,494,17995,13259,1519,56
1949,FLAT 5 14/F BLOCK J PHASE 4 SUNSHINE CITY,26,15/5/2020,8.08,519,697,15568,11593,2650,50
1950,FLAT 2 14/F KAM KEUNG HOUSE (BLOCK C) KAM YING COURT ,29,15/5/2020,6.7,645,826,10388,8111,-,
1951,FLAT F 5/F TOWER 1 BAYSHORE TOWERS ,26,15/5/2020,6.8,424,573,16038,11867,1557,45
1952,FLAT E 3/F BLOCK 1 PHASE 1 DOUBLE COVE,7,15/5/2020,9.99,798,1037,12519,9634,2050,8
1953,FLAT C 16/F TOWER 2 THE WATERSIDE ,23,15/5/2020,9.56,696,952,13736,10042,4130,208
1954,FLAT D 16/F TOWER 5 PHASE 2 VISTA PARADISO,21,15/5/2020,8.86,650,807,13631,10979,8160,102
1955,FLAT 9 6/F KAM YEE HOUSE (BLOCK K) KAM YING COURT ,29,15/5/2020,5.9,554,711,10650,8298,-,
1956,FLAT E 3/F TOWER 1 ALTISSIMO ,0,15/5/2020,9.11,504,-,18077,-,-,-
1957,FLAT B 5/F BLOCK 20 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,15/5/2020,8,564,-,14184,-,2289,26
1958,FLAT 5 9/F KAM WING HOUSE (BLOCK C) KAM HAY COURT ,31,15/5/2020,6.4,554,712,11552,8989,-,
1959,FLAT 4 1/F BLOCK R PHASE 3 SUNSHINE CITY,26,15/5/2020,7.38,503,674,14672,10950,3330,143
1960,FLAT C 30/F BLOCK 3 MONTE VISTA ,20,14/5/2020,9.64,819,1057,11768,9118,7689,140
1961,FLAT C 6/F BLOCK 7 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,14/5/2020,7.78,511,-,15225,-,1337,5
1962,FLAT J 18/F BLOCK 5 SADDLE RIDGE GARDEN ,27,14/5/2020,3.18,482,564,6598,5638,-,
1963,FLAT D 3/F BLOCK 3 MOUNTAIN SHORE ,20,14/5/2020,6.92,482,630,14357,10984,1223,28
1964,FLAT 32 3/F YIU WO HOUSE (BLOCK 1) YIU ON ESTATE ,0,14/5/2020,1.79,369,501,4851,3573,-,
1965,FLAT E 26/F BLOCK 2 SADDLE RIDGE GARDEN ,27,14/5/2020,5.28,431,502,12251,10518,-,
1966,FLAT A 19/F BLOCK 1 PHASE 5 THE TOLO PLACE SUNSHINE CITY,24,14/5/2020,14.25,932,1223,15290,11652,8494,80
1967,FLAT 4 32/F KAM YEE HOUSE (BLOCK K) KAM YING COURT ,29,14/5/2020,6.1,554,711,11011,8579,-,
1968,FLAT F 21/F BLOCK 6 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,14/5/2020,8,511,-,15656,-,1386,9
1969,FLAT A 21/F TOWER 3 PHASE 1 VISTA PARADISO,22,14/5/2020,10.4,788,977,13198,10645,2821,58
1970,FLAT 7 34/F LUNG YAN HOUSE (BLOCK B) KAM LUNG COURT ,27,14/5/2020,7.54,645,826,11690,9128,-,
1971,FLAT E 12/F BLOCK 6 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,14/5/2020,8,496,-,16129,-,1435,17
1972,FLAT C 7/F TOWER 1 ALTISSIMO ,0,14/5/2020,8.79,475,-,18509,-,-,-
1973,FLAT J 7/F BLOCK 2 LA COSTA ,16,13/5/2020,8.1,513,722,15789,11219,4033,205
1974,FLAT B 12/F BLOCK 2 (TOWER B) MARBELLA ,19,13/5/2020,9.3,736,959,12636,9698,2807,84
1975,FLAT A 55/F TOWER 7 LAKE SILVER ,11,13/5/2020,12.15,999,1305,12162,9310,3990,48
1976,FLAT B 29/F TOWER 1A OCEANAIRE ,9,13/5/2020,13.08,962,1267,13597,10324,3494,44
1977,FLAT B 23/F BLOCK 2 MONTE VISTA ,20,13/5/2020,9,816,1052,11029,8555,7211,172
1978,FLAT B01 11/F TOWER 1 THE MET. BLOSSOM ,3,13/5/2020,4.02,229,-,17555,-,1342,30
1979,FLAT B06 15/F TOWER 2 THE MET. BLOSSOM ,3,13/5/2020,5.3,283,-,18728,-,1333,22
1980,FLAT B 19/F TOWER 3 THE ENTRANCE ,1,13/5/2020,18.57,922,-,20141,-,-,-
1981,FLAT B 20/F TOWER 2 THE ENTRANCE ,1,13/5/2020,17.42,922,-,18894,-,-,-
1982,FLAT B 19/F TOWER 2 THE ENTRANCE ,1,13/5/2020,18.33,922,-,19881,-,-,-
1983,FLAT 15 23/F HENG FUNG HOUSE (BLOCK 3) HENG ON ESTATE ,0,13/5/2020,2.62,443,570,5914,4596,-,
1984,FLAT 3 29/F BLOCK P PHASE 3 SUNSHINE CITY,26,13/5/2020,5.75,337,486,17062,11831,1100,6
1985,FLAT A03 10/F TOWER 2 THE MET. BLISS ,3,13/5/2020,5.7,337,-,16914,-,1232,16
1986,FLAT F 29/F TOWER 7 LAKE SILVER ,11,12/5/2020,7.85,564,739,13918,10622,3371,87
1987,FLAT B 9/F TOWER 9 PHASE 1 VISTA PARADISO,22,12/5/2020,9.98,788,977,12665,10215,2511,54
1988,FLAT D 29/F BLOCK 16 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,12/5/2020,7.95,497,-,15996,-,1794,4
1989,FLAT A 6/F TOWER 3 THE ENTRANCE ,1,12/5/2020,17.6,1185,-,14852,-,-,-
1990,FLAT C 25/F BLOCK 2 LA COSTA ,16,12/5/2020,8.4,515,724,16311,11602,3157,81
1991,FLAT D 22/F BLOCK 7 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,12/5/2020,7.98,496,-,16089,-,1483,5
1992,FLAT 3 31/F KAM KAI HOUSE (BLOCK B) KAM YING COURT ,29,12/5/2020,5.2,401,514,12968,10117,-,
1993,FLAT 3 32/F KAM WEI HOUSE (BLOCK E) KAM TAI COURT ,20,12/5/2020,6.98,650,829,10738,8420,-,
1994,FLAT 3 11/F BLOCK E PHASE 4 SUNSHINE CITY,26,11/5/2020,6.24,363,492,17185,12679,4051,256
1995,FLAT 10 21/F KAM DAT HOUSE (BLOCK E) KAM YING COURT ,29,11/5/2020,4.8,401,514,11970,9339,-,
1996,FLAT 1 38/F KAM HUEN HOUSE (BLOCK F) KAM FUNG COURT ,23,11/5/2020,5.45,637,877,8556,6214,-,
1997,FLAT B 15/F TOWER 3 THE ENTRANCE ,1,11/5/2020,18.18,922,-,19718,-,-,-
1998,FLAT 6 11/F KAM TIN HOUSE (BLOCK J) KAM TAI COURT ,20,11/5/2020,6.45,517,722,12476,8934,-,
1999,FLAT A03 6/F TOWER 1 THE MET. BLISS ,3,11/5/2020,4.12,-,-,-,-,1279,19
2000,FLAT 14 23/F KAM WAI HOUSE (BLOCK C) KAM FUNG COURT ,24,11/5/2020,5.97,433,596,13783,10013,-,
2001,FLAT 4 23/F BLOCK P PHASE 3 SUNSHINE CITY,26,11/5/2020,6.31,361,486,17479,12984,3929,251
2002,FLAT B 26/F TOWER 2A SEANORAMA  (with roof),2,11/5/2020,33.3,1659,-,20072,-,857,-10
2003,FLAT 8 30/F KAM KWAI HOUSE (BLOCK E) KAM FUNG COURT ,23,8/5/2020,6.35,637,877,9969,7241,-,
2004,FLAT G 18/F TOWER 1 OCEAN VIEW ,17,8/5/2020,7.44,477,637,15593,11677,2828,87
2005,FLAT 3 29/F BLOCK J PHASE 4 SUNSHINE CITY,26,8/5/2020,6.26,338,465,18521,13462,1552,53
2006,FLAT E 20/F BLOCK 4 SADDLE RIDGE GARDEN ,27,8/5/2020,5.25,431,502,12181,10458,-,
2007,FLAT G 7/F BLOCK 8 SADDLE RIDGE GARDEN ,27,8/5/2020,6.3,592,691,10642,9117,-,
2008,FLAT C 3/F BLOCK 9 MONTE VISTA ,20,8/5/2020,8.5,809,1046,10507,8126,1146,14
2009,FLAT H 22/F BLOCK 5 PHASE 1 DOUBLE COVE,7,8/5/2020,8,495,637,16162,12559,2765,47
2010,FLAT 2 12/F KAM YING HOUSE (BLOCK H) KAM TAI COURT ,20,8/5/2020,5.6,526,736,10646,7609,-,
2011,FLAT F 29/F BLOCK 5 SADDLE RIDGE GARDEN ,27,8/5/2020,5.8,484,566,11983,10247,-,
2012,FLAT H 35/F BLOCK 1 PHASE 1 DOUBLE COVE,7,8/5/2020,7.93,496,639,15988,12410,2770,45
2013,FLAT B06 10/F TOWER 2 THE MET. BLOSSOM ,3,8/5/2020,5.14,283,-,18155,-,1333,25
2014,FLAT A06 20/F TOWER 2 THE MET. BLOSSOM ,3,8/5/2020,5.3,293,-,18089,-,1333,18
2015,FLAT B 22/F TOWER 4 MA ON SHAN CENTRE ,26,8/5/2020,6.5,375,506,17333,12846,-,
2016,FLAT C 6/F TOWER 2 THE ENTRANCE ,1,8/5/2020,19.43,1194,-,16273,-,-,-
2017,FLAT 2 28/F LUNG YIU HOUSE (BLOCK C) KAM LUNG COURT ,27,8/5/2020,6.38,554,710,11516,8986,-,
2018,FLAT A 11/F BLOCK 10 SADDLE RIDGE GARDEN ,27,8/5/2020,4.23,592,691,7145,6122,-,
2019,FLAT F 3/F TOWER 2 PARK BELVEDERE ,22,8/5/2020,5.95,475,632,12526,9415,-,
2020,FLAT B 16/F TOWER 7 SAUSALITO ,13,7/5/2020,7.46,483,649,15445,11495,1797,28
2021,FLAT A 5/F BLOCK 2 PHASE 1 DOUBLE COVE,7,7/5/2020,7.7,496,639,15524,12050,1507,35
2022,FLAT B 33/F TOWER 1 OCEAN VIEW ,17,7/5/2020,12.45,783,1045,15900,11914,1311,41
2023,FLAT 16 29/F KAM HUEN HOUSE (BLOCK F) KAM FUNG COURT ,23,7/5/2020,6.38,637,877,10016,7275,-,
2024,FLAT C 5/F TOWER 3 THE ENTRANCE ,1,7/5/2020,19.28,1193,-,16161,-,-,-
2025,FLAT 6 4/F KAM HUEN HOUSE (BLOCK F) KAM FUNG COURT ,23,7/5/2020,5.87,436,600,13459,9780,-,
2026,FLAT C 18/F TOWER 2 LAKE SILVER ,11,7/5/2020,8.38,544,710,15404,11803,3358,95
2027,FLAT B02 12/F TOWER 2 THE MET. BLISS ,3,7/5/2020,4.05,227,-,17841,-,1277,8
2028,FLAT F 16/F TOWER 3 MA ON SHAN CENTRE ,26,7/5/2020,6.08,381,516,15958,11783,2100,45
2029,FLAT 2 23/F BLOCK J PHASE 4 SUNSHINE CITY,26,7/5/2020,6,338,465,17751,12903,-,
2030,FLAT E 1/F TOWER 2 ALTISSIMO ,0,7/5/2020,8.28,527,-,15708,-,-,-
2031,FLAT D 11/F TOWER 3B OCEANAIRE ,9,6/5/2020,9.69,723,952,13402,10179,2268,53
2032,FLAT F 14/F BLOCK 2 MOUNTAIN SHORE ,20,6/5/2020,6.98,501,666,13932,10480,2228,71
2033,FLAT G 56/F TOWER 1 LAKE SILVER ,11,6/5/2020,8.3,531,697,15631,11908,3982,134
2034,FLAT D 34/F BLOCK 1 MOUNTAIN SHORE ,20,6/5/2020,7.7,510,670,15098,11493,2936,106
2035,FLAT F 5/F BLOCK 7 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,6/5/2020,7.85,511,-,15362,-,1317,8
2036,FLAT G 33/F TOWER 5 LAKE SILVER ,11,6/5/2020,10,695,913,14388,10953,3758,108
2037,FLAT F 19/F BLOCK 8 CHEVALIER GARDEN ,33,6/5/2020,5.2,479,540,10856,9630,-,
2038,FLAT H 29/F BLOCK 3 SADDLE RIDGE GARDEN ,27,5/5/2020,4.48,592,691,7568,6483,-,
2039,FLAT 3 16/F KAM LAN HOUSE (BLOCK J) KAM FUNG COURT ,24,5/5/2020,4.8,425,581,11294,8262,-,
2040,FLAT G 6/F BLOCK 1 (TOWER A) MARBELLA ,19,5/5/2020,6.64,515,689,12891,9635,3899,205
2041,FLAT 7 26/F KAM LEI HOUSE (BLOCK D) KAM FUNG COURT ,24,5/5/2020,5.1,431,574,11833,8885,-,
2042,FLAT A 2/F BLOCK H17 ALTISSIMO ,0,5/5/2020,8.77,489,-,17928,-,-,-
2043,FLAT B 20/F BLOCK 11 CHEVALIER GARDEN ,32,5/5/2020,6.56,589,664,11138,9880,-,
2044,FLAT 3 15/F BLOCK Q PHASE 3 SUNSHINE CITY,26,4/5/2020,5.77,337,451,17122,12794,1172,23
2045,FLAT F 14/F BLOCK 1 MOUNTAIN SHORE ,20,4/5/2020,6.88,501,670,13733,10269,1714,24
2046,FLAT G 7/F BLOCK 4 PHASE 5 THE TOLO PLACE SUNSHINE CITY,24,4/5/2020,6.78,414,543,16377,12486,1829,40
2047,FLAT E 16/F TOWER 5 BAYSHORE TOWERS ,26,4/5/2020,6.5,388,521,16753,12476,1144,39
2048,FLAT B 25/F TOWER 6A OCEANAIRE ,9,4/5/2020,8.92,694,914,12853,9759,3482,68
2049,FLAT A06 17/F TOWER 1 THE MET. BLOSSOM ,3,4/5/2020,4.95,283,-,17491,-,1323,29
2050,FLAT 16 22/F KAM FAI COURT  ,0,4/5/2020,2.8,-,-,-,-,-,-
2051,FLAT 24 15/F HENG YUET HOUSE (BLOCK 9) HENG ON ESTATE ,0,29/4/2020,3.6,381,490,9449,7347,-,
2052,FLAT D 20/F TOWER 2A SEANORAMA ,2,29/4/2020,18,-,-,-,-,689,-12
2053,FLAT F 19/F TOWER 1 OCEAN VIEW ,17,28/4/2020,7.28,468,625,15556,11648,1098,15
2054,FLAT G 30/F TOWER 3 OCEAN VIEW ,17,28/4/2020,7.38,476,655,15504,11267,2456,54
2055,FLAT G 29/F BLOCK 2 (TOWER B) MARBELLA ,19,28/4/2020,6.96,515,689,13515,10102,3693,142
2056,FLAT A 6/F TOWER 2 THE ENTRANCE ,1,28/4/2020,19.2,1185,-,16203,-,-,-
2057,FLAT H 10/F TOWER 1 ALTISSIMO ,0,28/4/2020,15.22,872,-,17456,-,-,-
2058,FLAT 5 20/F BLOCK D PHASE 2 SUNSHINE CITY,27,28/4/2020,7.55,490,605,15408,12479,8856,220
2059,FLAT 5 21/F BLOCK R PHASE 3 SUNSHINE CITY,26,28/4/2020,7.9,503,674,15706,11721,383,8
2060,FLAT 6 18/F BLOCK D PHASE 2 SUNSHINE CITY,27,28/4/2020,5.6,321,405,17445,13827,5236,300
2061,FLAT G 21/F BLOCK 18 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,28/4/2020,12.3,811,-,15166,-,2258,17
2062,FLAT C 23/F TOWER 7 LAKE SILVER ,11,28/4/2020,11.68,762,999,15328,11692,3562,85
2063,FLAT H 68/F TOWER 8 LAKE SILVER ,11,28/4/2020,30.93,1572,2167,19675,14273,-,-
2064,FLAT J 5/F BLOCK 5 CHEVALIER GARDEN ,33,27/4/2020,5.3,484,546,10950,9707,-,
2065,FLAT A 16/F BLOCK 15 MONTE VISTA ,20,27/4/2020,8.43,675,868,12489,9712,1929,34
2066,FLAT F 27/F BLOCK 6 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,27/4/2020,8.38,511,-,16399,-,1379,7
2067,FLAT B07 23/F TOWER 2 THE MET. BLOSSOM ,3,27/4/2020,5.36,293,-,18294,-,1323,24
2068,FLAT A02 5/F TOWER 2 THE MET. BLOSSOM ,3,27/4/2020,4,221,-,18100,-,1323,29
2069,FLAT A 7/F TOWER 3 THE ENTRANCE ,1,27/4/2020,17.75,1185,-,14979,-,-,-
2070,FLAT E 21/F BLOCK 1 CHEVALIER GARDEN ,33,24/4/2020,3.07,431,485,7123,6330,-,
2071,FLAT D 8/F BLOCK 2 (TOWER B) MARBELLA ,19,24/4/2020,6.86,506,683,13553,10041,4409,175
2072,FLAT D 7/F BLOCK 2 MONTE VISTA ,20,24/4/2020,8.35,702,905,11895,9227,1659,19
2073,FLAT D 12/F TOWER 3 BAYSHORE TOWERS ,26,24/4/2020,7.03,389,530,18072,13264,1200,38
2074,FLAT E 19/F BLOCK 6 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,24/4/2020,7.83,496,-,15786,-,1400,12
2075,FLAT 1 14/F BLOCK Q PHASE 3 SUNSHINE CITY,26,24/4/2020,6.1,369,498,16531,12249,2612,58
2076,FLAT 16 9/F KAM FAI COURT  ,0,24/4/2020,2.69,-,-,-,-,-,-
2077,FLAT 1 24/F YIU SHUN HOUSE (BLOCK 4) YIU ON ESTATE ,0,23/4/2020,2.2,381,489,5774,4499,-,
2078,FLAT B01 9/F TOWER 1 THE MET. BLOSSOM ,3,23/4/2020,3.83,229,-,16725,-,1323,29
2079,FLAT H 16/F BLOCK 21 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,23/4/2020,13.8,793,-,17402,-,2261,43
2080,FLAT D 15/F TOWER 1 ALTISSIMO ,0,23/4/2020,10.14,520,-,19502,-,-,-
2081,FLAT B 21/F BLOCK 4 VILLA ATHENA ,26,23/4/2020,10.65,874,1068,12185,9972,7696,116
2082,FLAT A02 16/F TOWER 2 THE MET. BLISS ,3,23/4/2020,4.25,223,-,19058,-,1253,17
2083,FLAT E 26/F TOWER 2 - OCEANUS SAUSALITO ,13,23/4/2020,10.7,814,1089,13145,9826,4740,49
2084,FLAT D 12/F TOWER 4 PARK BELVEDERE ,22,22/4/2020,7.66,605,825,12661,9285,-,
2085,FLAT 4 19/F YIU CHUNG HOUSE (BLOCK 5) YIU ON ESTATE ,0,22/4/2020,2.35,407,530,5774,4434,-,
2086,FLAT B02 5/F TOWER 2 THE MET. BLOSSOM ,3,22/4/2020,4,225,-,17778,-,1321,25
2087,FLAT D 5/F BLOCK 19 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,22/4/2020,7.6,496,-,15323,-,1111,15
2088,FLAT 6 42/F BLOCK F PHASE 4 SUNSHINE CITY,26,22/4/2020,6.35,363,496,17493,12802,7205,285
2089,FLAT A 23/F BLOCK 15 MONTE VISTA ,20,22/4/2020,8.18,675,868,12119,9424,2626,41
2090,FLAT A02 10/F TOWER 1 THE MET. BLISS ,3,22/4/2020,4.23,227,-,18634,-,1259,23
2091,FLAT C 21/F BLOCK 3 VILLA ATHENA ,26,22/4/2020,10,874,1068,11442,9363,-,
2092,FLAT B03 17/F TOWER 1 THE MET. BLOSSOM ,3,22/4/2020,4.15,266,-,15602,-,1320,33
2093,FLAT E 59/F TOWER 1 LAKE SILVER ,11,22/4/2020,8.35,553,728,15099,11470,3949,116
2094,FLAT 1 35/F LUNG YIU HOUSE (BLOCK C) KAM LUNG COURT ,27,22/4/2020,6.1,554,710,11011,8592,-,
2095,FLAT A 2/F TOWER 3A SEANORAMA ,2,22/4/2020,29.28,1622,-,18052,-,-,-
2096,FLAT 12 35/F KAM FAI COURT  ,0,22/4/2020,3.13,-,-,-,-,-,-
2097,FLAT 8 7/F LUNG YAN HOUSE (BLOCK B) KAM LUNG COURT ,27,21/4/2020,3.03,401,514,7556,5895,-,
2098,FLAT D 15/F TOWER 2 THE WATERSIDE ,23,21/4/2020,7.2,488,675,14754,10667,2060,53
2099,FLAT B03 10/F TOWER 1 THE MET. BLOSSOM ,3,21/4/2020,4.3,266,-,16165,-,1328,32
2100,FLAT H 23/F TOWER 8 PHASE 2 VISTA PARADISO,21,21/4/2020,10,804,997,12438,10030,4882,150
2101,FLAT A 25/F BLOCK 11 MONTE VISTA ,20,21/4/2020,8,675,868,11852,9217,4816,220
2102,FLAT 13 4/F KAM HO HOUSE (BLOCK H) KAM FUNG COURT ,24,21/4/2020,5.4,545,745,9908,7248,-,
2103,FLAT 11 34/F KAM KWAI HOUSE (BLOCK E) KAM FUNG COURT ,23,21/4/2020,6.06,596,821,10168,7381,-,
2104,FLAT 5 23/F BLOCK K PHASE 4 SUNSHINE CITY,26,21/4/2020,8.05,519,697,15511,11549,3717,145
2105,FLAT B01 22/F TOWER 2 THE MET. BLOSSOM ,3,21/4/2020,4.09,229,-,17860,-,1307,23
2106,FLAT B05 15/F TOWER 2 THE MET. BLOSSOM ,3,20/4/2020,4.13,-,-,-,-,1315,33
2107,FLAT G 27/F TOWER 3 MA ON SHAN CENTRE ,26,20/4/2020,6.2,381,516,16273,12016,1946,36
2108,FLAT K 1/F TOWER 3 ALTISSIMO ,0,20/4/2020,7.8,517,-,15093,-,-,-
2109,FLAT G 25/F BLOCK 15 CHEVALIER GARDEN ,32,20/4/2020,3.4,485,547,7010,6216,-,
2110,FLAT A 36/F TOWER 2 LAKE SILVER ,11,20/4/2020,15.2,980,1281,15510,11866,3963,120
2111,FLAT 16 35/F YIU CHUNG HOUSE (BLOCK 5) YIU ON ESTATE ,0,20/4/2020,1.95,407,530,4791,3679,-,
2112,FLAT F 38/F TOWER 6 LAKE SILVER ,11,20/4/2020,9.02,615,805,14667,11205,2008,39
2113,FLAT 5 17/F BLOCK H PHASE 4 SUNSHINE CITY,26,20/4/2020,8.65,551,749,15699,11549,5476,220
2114,FLAT B02 22/F TOWER 1 THE MET. BLOSSOM ,3,20/4/2020,3.9,221,-,17647,-,1320,26
2115,FLAT D 17/F BLOCK 20 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,20/4/2020,7.86,496,-,15847,-,2256,60
2116,FLAT A 9/F TOWER 5 LAKE SILVER ,11,20/4/2020,11.28,797,1045,14153,10794,3951,131
2117,FLAT 3 31/F KAM HO HOUSE (BLOCK H) KAM FUNG COURT ,24,20/4/2020,4.68,422,578,11090,8097,-,
2118,FLAT 1 14/F KAM FAI COURT  ,0,20/4/2020,3.28,-,-,-,-,-,-
2119,FLAT A05 9/F TOWER 1 THE MET. BLISS ,3,17/4/2020,4.05,223,-,18152,-,1259,19
2120,FLAT E 12/F TOWER 1 OCEAN VIEW ,17,17/4/2020,7.18,474,635,15148,11307,6574,328
2121,FLAT 7 15/F BLOCK R PHASE 3 SUNSHINE CITY,26,17/4/2020,5.8,337,449,17211,12918,2977,145
2122,FLAT A02 18/F TOWER 2 THE MET. BLOSSOM ,3,17/4/2020,4.05,221,-,18326,-,1315,23
2123,FLAT G 23/F TOWER 6 BAYSHORE TOWERS ,26,17/4/2020,7.15,424,573,16863,12478,3716,151
2124,FLAT C 16/F BLOCK 4 SADDLE RIDGE GARDEN ,27,17/4/2020,6.08,592,691,10270,8799,-,
2125,FLAT 4 23/F KAM LAN HOUSE (BLOCK J) KAM FUNG COURT ,24,17/4/2020,4.62,428,587,10794,7871,-,
2126,FLAT C 2/F TOWER 1 ALTISSIMO ,0,17/4/2020,7.88,475,-,16596,-,-,-
2127,FLAT F 29/F BLOCK 9 MONTE VISTA ,20,17/4/2020,9.3,757,984,12285,9451,7650,115
2128,FLAT F 22/F TOWER 2 THE WATERSIDE ,23,17/4/2020,7.18,482,670,14896,10716,1322,35
2129,VIOLET AVENUE HOUSE 1 NO. 9 VIOLET AVENUE HOUSE 1 PHASE 2 CROWN OF ST BARTHS ST. BARTHS,1,17/4/2020,127.33,3799,-,33518,-,-,-
2130,FLAT B06 11/F TOWER 1 THE MET. BLOSSOM ,3,17/4/2020,5.08,-,-,-,-,1320,26
2131,FLAT A02 7/F TOWER 1 THE MET. BLOSSOM ,3,17/4/2020,3.86,225,-,17156,-,1314,34
