,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1773,FLAT A 5/F APEX 3 ST MORITZ ,3,11/9/2018,64.59,1628,-,39672,-,-,-
1774,FLAT A 3/F TOWER 3 LA CRESTA ,3,11/9/2018,45.5,1761,-,25836,-,-,-
1775,FLAT A 3/F APEX 3 ST MORITZ ,3,10/9/2018,23.48,1001,-,23461,-,-,-
1776,FLAT C 2/F COURT A TOWER 2 DRAGONS RANGE ,5,10/9/2018,8.8,466,-,18884,-,1227,31
1777,FLAT B7 8/F WING 2 THE MET. ACAPPELLA ,2,10/9/2018,8.65,389,-,22234,-,-,-
1778,FLAT A 19/F BLOCK 1 THE PALAZZO ,12,10/9/2018,15.2,1086,1402,13996,10842,3234,36
1779,FLAT A 9/F TOWER 3 LA CRESTA  (with roof),3,7/9/2018,84.84,2594,-,32705,-,-,-
1780,FLAT A G/F TOWER 1 LE CAP ,3,4/9/2018,71.96,2214,-,32500,-,-,-
1781,FLAT B 3/F TOWER 3 LE CAP ,3,4/9/2018,41.46,1573,-,26358,-,-,-
1782,FLAT D 38/F BLOCK 10 THE PALAZZO ,12,4/9/2018,13.83,761,996,18173,13886,2455,71
1783,FLAT B6 3/F WING 2 THE MET. ACAPPELLA ,2,28/8/2018,8.36,389,-,21496,-,-,-
1784,FLAT C 25/F BLOCK 1 THE PALAZZO ,12,24/8/2018,9.8,555,717,17658,13668,3266,86
1785,FLAT B8 9/F WING 2 THE MET. ACAPPELLA ,2,23/8/2018,8.48,389,-,21805,-,-,-
1786,FLAT C 3/F TOWER 3 LA CRESTA ,3,23/8/2018,38.45,1602,-,24001,-,-,-
1787,FLAT C 8/F TOWER 3 LA CRESTA ,3,22/8/2018,41.65,1602,-,26000,-,-,-
1788,FLAT B 3/F 3 LOK YUEN PATH RICHMOND COURT ,37,22/8/2018,12,1255,1502,9562,7989,-,
1789,FLAT E 5/F BLOCK 5 PHASE 1 ROYAL ASCOT,25,22/8/2018,17,1370,1620,12409,10494,8141,119
1790,FLAT B 1/F TOWER 3 LAKEVIEW GARDEN ,26,22/8/2018,10,1017,1278,9833,7825,4856,242
1791,FLAT D 7/F COURT C TOWER 2 DRAGONS RANGE ,5,21/8/2018,11.6,657,-,17656,-,1355,46
1792,HOUSE 16 2/F HOUSE 16 MONTE VILLA ,0,20/8/2018,7.2,-,-,-,-,1577,41
1793,FLAT B8 5/F WING 2 THE MET. ACAPPELLA ,2,20/8/2018,8.67,389,-,22280,-,-,-
1794,FLAT B8 12/F WING 2 THE MET. ACAPPELLA ,2,17/8/2018,8.59,389,-,22082,-,-,-
1795,FLAT G 23/F BLOCK 10 PHASE 2 ROYAL ASCOT,24,17/8/2018,16.98,974,1127,17433,15067,8123,143
1796,FLAT B 23/F THE GARRISON  ,1,17/8/2018,7.75,266,-,29135,-,-,-
1797,HOUSE SOMMET 7 NO. 88 HOUSE SOMMET 7 ST MORITZ  (with roof garden),3,17/8/2018,187.6,3746,-,50081,-,-,-
1798,FLAT C 9/F BLOCK 14 PRISTINE VILLA ,25,17/8/2018,14,1328,1537,10542,9109,8265,75
1799,FLAT B8 7/F WING 2 THE MET. ACAPPELLA ,2,16/8/2018,8.37,389,-,21527,-,-,-
1800,FLAT B8 8/F WING 2 THE MET. ACAPPELLA ,2,16/8/2018,8.82,389,-,22666,-,-,-
1801,FLAT G 21/F THE GARRISON  ,1,16/8/2018,7.03,296,-,23738,-,-,-
1802,FLAT B 15/F TOWER D THE GRANDVILLE ,14,16/8/2018,16.5,922,1180,17896,13983,1325,40
1803,FLAT B8 6/F WING 2 THE MET. ACAPPELLA ,2,15/8/2018,8.34,389,-,21434,-,-,-
1804,FLAT C 29/F BLOCK 11 THE PALAZZO ,12,15/8/2018,8.6,537,686,16015,12536,2121,44
1805,FLAT C 32/F BLOCK 7 THE PALAZZO ,12,15/8/2018,13,906,1156,14349,11246,3039,53
1806,FLAT D 11/F THE GARRISON  ,1,15/8/2018,5.88,268,-,21932,-,-,-
1807,FLAT C 21/F THE GARRISON  ,1,15/8/2018,5.2,201,-,25874,-,-,-
1808,FLAT 1 11/F BLOCK C SCENERY GARDEN ,35,13/8/2018,5.7,408,522,13971,10920,4069,295
1809,FLAT E 8/F THE GARRISON  ,1,13/8/2018,4.93,222,-,22205,-,-,-
1810,FLAT A 15/F THE GARRISON  ,1,13/8/2018,5.61,251,-,22361,-,-,-
1811,FLAT B 6/F THE GARRISON  ,1,13/8/2018,4.69,227,-,20662,-,-,-
1812,FLAT D 12/F TOWER D THE GRANDVILLE ,14,10/8/2018,11.78,777,998,15161,11804,4989,104
1813,FLAT A 6/F BLOCK 11 THE PALAZZO ,12,10/8/2018,17.8,1006,1290,17694,13798,3728,62
1814,FLAT C 10/F THE GARRISON  ,1,10/8/2018,4.86,201,-,24186,-,-,-
1815,FLAT C 16/F THE GARRISON  ,1,10/8/2018,4.95,201,-,24621,-,-,-
1816,FLAT D 12/F THE GARRISON  ,1,10/8/2018,5.96,268,-,22240,-,-,-
1817,FLAT C 8/F THE GARRISON  ,1,10/8/2018,4.77,201,-,23718,-,-,-
1818,FLAT B 21/F THE GARRISON  ,1,9/8/2018,5.8,227,-,25571,-,-,-
1819,FLAT G 19/F THE GARRISON  ,1,9/8/2018,6.9,296,-,23307,-,-,-
1820,FLAT C 12/F THE GARRISON  ,1,9/8/2018,4.85,201,-,24136,-,-,-
1821,FLAT B 7/F THE GARRISON  ,1,9/8/2018,4.73,227,-,20857,-,-,-
1822,FLAT B 11/F THE GARRISON  ,1,9/8/2018,5.27,227,-,23216,-,-,-
1823,FLAT A 12/F THE GARRISON  ,1,8/8/2018,5.56,251,-,22161,-,-,-
1824,FLAT B 20/F THE GARRISON  ,1,8/8/2018,5.63,227,-,24782,-,-,-
1825,FLAT E 5/F THE GARRISON  ,1,8/8/2018,4.38,221,-,19800,-,-,-
1826,FLAT F 19/F THE GARRISON  ,1,8/8/2018,5.94,258,-,23009,-,-,-
1827,FLAT G 6/F THE GARRISON  ,1,8/8/2018,6.04,296,-,20411,-,-,-
1828,FLAT F 22/F THE GARRISON  ,1,8/8/2018,6.2,258,-,24024,-,-,-
1829,FLAT F 18/F THE GARRISON  ,1,8/8/2018,5.94,258,-,23009,-,-,-
1830,FLAT A 10/F THE GARRISON  ,1,8/8/2018,5.59,251,-,22251,-,-,-
1831,FLAT B8 10/F WING 2 THE MET. ACAPPELLA ,2,8/8/2018,8.89,389,-,22859,-,-,-
1832,FLAT A 2/F TOWER 2 LE CAP ,3,7/8/2018,40.61,1597,-,25429,-,-,-
1833,FLAT F 11/F THE GARRISON  ,1,7/8/2018,5.36,258,-,20759,-,-,-
1834,FLAT D 10/F THE GARRISON  ,1,7/8/2018,5.93,268,-,22111,-,-,-
1835,HOUSE SOMMET 3 NO. 88 HOUSE SOMMET 3 ST MORITZ  (with roof garden),3,7/8/2018,180.18,3743,-,48138,-,-,-
1836,FLAT F 7/F THE GARRISON  ,1,7/8/2018,5.04,258,-,19547,-,-,-
1837,FLAT G 5/F THE GARRISON  ,1,7/8/2018,6.7,296,-,22622,-,-,-
1838,FLAT F 8/F THE GARRISON  ,1,7/8/2018,5.34,258,-,20708,-,-,-
1839,FLAT B 16/F THE GARRISON  ,1,7/8/2018,5.42,227,-,23875,-,-,-
1840,FLAT E 15/F THE GARRISON  ,1,7/8/2018,5.04,222,-,22724,-,-,-
1841,FLAT B 17/F THE GARRISON  ,1,7/8/2018,5.47,227,-,24099,-,-,-
1842,FLAT F 20/F THE GARRISON  ,1,7/8/2018,6.16,258,-,23860,-,-,-
1843,FLAT B 12/F THE GARRISON  ,1,7/8/2018,5.32,227,-,23433,-,-,-
1844,FLAT E 6/F THE GARRISON  ,1,7/8/2018,4.45,222,-,20039,-,-,-
1845,FLAT C 7/F THE GARRISON  ,1,7/8/2018,4.41,201,-,21929,-,-,-
1846,FLAT G 20/F THE GARRISON  ,1,7/8/2018,6.86,296,-,23173,-,-,-
1847,FLAT E 9/F THE GARRISON  ,1,7/8/2018,4.93,222,-,22205,-,-,-
1848,FLAT C 17/F THE GARRISON  ,1,7/8/2018,5,201,-,24867,-,-,-
1849,FLAT C 20/F THE GARRISON  ,1,7/8/2018,5.15,201,-,25618,-,-,-
1850,FLAT E 10/F THE GARRISON  ,1,7/8/2018,4.74,222,-,21364,-,-,-
1851,FLAT G 10/F THE GARRISON  ,1,7/8/2018,6.52,296,-,22022,-,-,-
1852,FLAT F 9/F THE GARRISON  ,1,7/8/2018,5.34,258,-,20708,-,-,-
1853,FLAT F 6/F THE GARRISON  ,1,7/8/2018,4.99,258,-,19322,-,-,-
1854,FLAT A 6/F THE GARRISON  ,1,7/8/2018,5.18,251,-,20641,-,-,-
1855,FLAT F 10/F THE GARRISON  ,1,7/8/2018,5.29,258,-,20500,-,-,-
1856,FLAT E 12/F THE GARRISON  ,1,7/8/2018,4.87,222,-,21923,-,-,-
1857,FLAT D 21/F THE GARRISON  ,1,7/8/2018,6.66,268,-,24853,-,-,-
1858,FLAT E 20/F THE GARRISON  ,1,7/8/2018,5.46,222,-,24610,-,-,-
1859,FLAT B 10/F THE GARRISON  ,1,7/8/2018,5.22,227,-,23000,-,-,-
1860,FLAT G 17/F THE GARRISON  ,1,7/8/2018,6.67,296,-,22548,-,-,-
1861,FLAT G 7/F THE GARRISON  ,1,7/8/2018,6.23,296,-,21056,-,-,-
1862,FLAT A 8/F THE GARRISON  ,1,7/8/2018,5.58,251,-,22221,-,-,-
1863,FLAT D 22/F THE GARRISON  ,1,6/8/2018,6.77,268,-,25251,-,-,-
1864,FLAT B 19/F THE GARRISON  ,1,6/8/2018,5.7,227,-,25097,-,-,-
1865,FLAT F 21/F THE GARRISON  ,1,6/8/2018,6.11,258,-,23680,-,-,-
1866,FLAT A 18/F THE GARRISON  ,1,6/8/2018,6.05,251,-,24106,-,-,-
1867,FLAT A 22/F THE GARRISON  ,1,6/8/2018,6.22,251,-,24767,-,-,-
1868,FLAT B 8/F THE GARRISON  ,1,6/8/2018,5.24,227,-,23071,-,-,-
1869,FLAT A 19/F THE GARRISON  ,1,6/8/2018,6.05,251,-,24106,-,-,-
1870,FLAT A 21/F THE GARRISON  ,1,6/8/2018,6.3,251,-,25090,-,-,-
1871,FLAT C 6/F THE GARRISON  ,1,6/8/2018,4.27,201,-,21238,-,-,-
1872,FLAT A 9/F THE GARRISON  ,1,6/8/2018,5.58,251,-,22221,-,-,-
1873,FLAT E 18/F THE GARRISON  ,1,6/8/2018,5.38,222,-,24246,-,-,-
1874,FLAT E 22/F THE GARRISON  ,1,6/8/2018,5.63,222,-,25354,-,-,-
1875,FLAT A 20/F THE GARRISON  ,1,6/8/2018,6.11,251,-,24324,-,-,-
1876,FLAT G 11/F THE GARRISON  ,1,6/8/2018,6.44,296,-,21741,-,-,-
1877,FLAT C 22/F THE GARRISON  ,1,6/8/2018,5.25,201,-,26133,-,-,-
1878,FLAT D 16/F THE GARRISON  ,1,6/8/2018,6.28,268,-,23421,-,-,-
1879,FLAT E 19/F THE GARRISON  ,1,6/8/2018,5.38,222,-,24246,-,-,-
1880,FLAT E 21/F THE GARRISON  ,1,6/8/2018,5.55,222,-,24979,-,-,-
1881,FLAT F 17/F THE GARRISON  ,1,6/8/2018,5.65,258,-,21886,-,-,-
1882,FLAT D 18/F THE GARRISON  ,1,6/8/2018,6.45,268,-,24076,-,-,-
1883,FLAT F 12/F THE GARRISON  ,1,6/8/2018,5.42,258,-,21020,-,-,-
1884,FLAT E 16/F THE GARRISON  ,1,6/8/2018,5,222,-,22541,-,-,-
1885,FLAT B 18/F THE GARRISON  ,1,6/8/2018,5.57,227,-,24551,-,-,-
1886,FLAT B 22/F THE GARRISON  ,1,6/8/2018,5.73,227,-,25251,-,-,-
1887,FLAT B 5/F THE GARRISON  ,1,6/8/2018,5.26,227,-,23167,-,-,-
1888,FLAT G 16/F THE GARRISON  ,1,6/8/2018,6.61,296,-,22343,-,-,-
1889,FLAT C 18/F THE GARRISON  ,1,6/8/2018,5.1,201,-,25365,-,-,-
1890,FLAT E 7/F THE GARRISON  ,1,6/8/2018,4.5,222,-,20278,-,-,-
1891,FLAT A 17/F THE GARRISON  ,1,6/8/2018,5.84,251,-,23273,-,-,-
1892,FLAT F 16/F THE GARRISON  ,1,6/8/2018,5.57,258,-,21593,-,-,-
1893,FLAT D 9/F THE GARRISON  ,1,6/8/2018,5.8,268,-,21651,-,-,-
1894,FLAT B 9/F THE GARRISON  ,1,6/8/2018,5.12,227,-,22570,-,-,-
1895,FLAT D 8/F THE GARRISON  ,1,6/8/2018,5.8,268,-,21651,-,-,-
1896,FLAT G 8/F THE GARRISON  ,1,6/8/2018,6.56,296,-,22151,-,-,-
1897,FLAT C 11/F THE GARRISON  ,1,6/8/2018,4.8,201,-,23897,-,-,-
1898,FLAT D 20/F THE GARRISON  ,1,6/8/2018,6.6,268,-,24636,-,-,-
1899,FLAT C 19/F THE GARRISON  ,1,6/8/2018,5.1,201,-,25365,-,-,-
1900,FLAT A 7/F THE GARRISON  ,1,6/8/2018,5.23,251,-,20828,-,-,-
1901,FLAT E 11/F THE GARRISON  ,1,3/8/2018,4.8,222,-,21641,-,-,-
1902,FLAT C 9/F THE GARRISON  ,1,3/8/2018,4.66,201,-,23203,-,-,-
1903,FLAT C 15/F THE GARRISON  ,1,3/8/2018,4.9,201,-,24377,-,-,-
1904,FLAT D 17/F THE GARRISON  ,1,3/8/2018,6.37,268,-,23772,-,-,-
1905,FLAT D 19/F THE GARRISON  ,1,3/8/2018,6.45,268,-,24076,-,-,-
1906,FLAT D 15/F THE GARRISON  ,1,3/8/2018,6.05,268,-,22574,-,-,-
1907,FLAT G 12/F THE GARRISON  ,1,3/8/2018,6.49,296,-,21940,-,-,-
1908,FLAT A 16/F THE GARRISON  ,1,3/8/2018,5.66,251,-,22563,-,-,-
1909,FLAT E 17/F THE GARRISON  ,1,3/8/2018,5.07,222,-,22857,-,-,-
1910,FLAT D 7/F THE GARRISON  ,1,3/8/2018,5.62,268,-,20966,-,-,-
1911,FLAT A 11/F THE GARRISON  ,1,3/8/2018,5.51,251,-,21963,-,-,-
1912,FLAT D 6/F THE GARRISON  ,1,3/8/2018,5.43,268,-,20247,-,-,-
1913,FLAT G 18/F THE GARRISON  ,1,3/8/2018,6.9,296,-,23307,-,-,-
1914,FLAT G 15/F THE GARRISON  ,1,3/8/2018,6.55,296,-,22141,-,-,-
1915,FLAT F 5/F THE GARRISON  ,1,3/8/2018,4.93,258,-,19101,-,-,-
1916,FLAT C 5/F THE GARRISON  ,1,3/8/2018,4.32,201,-,21493,-,-,-
1917,FLAT F 15/F THE GARRISON  ,1,3/8/2018,5.5,258,-,21305,-,-,-
1918,FLAT F 11/F BLOCK 3 PHASE 1 ROYAL ASCOT,25,3/8/2018,22.89,1370,1620,16707,14128,2706,95
1919,FLAT G 9/F THE GARRISON  ,1,2/8/2018,6.41,296,-,21669,-,-,-
1920,FLAT A 5/F THE GARRISON  ,1,2/8/2018,5.85,251,-,23302,-,-,-
1921,FLAT B 15/F THE GARRISON  ,1,2/8/2018,5.37,227,-,23653,-,-,-
1922,FLAT D 5/F THE GARRISON  ,1,2/8/2018,5.36,268,-,19988,-,-,-
1923,FLAT B9 9/F WING 2 THE MET. ACAPPELLA ,2,30/7/2018,8.57,401,-,21379,-,-,-
1924,FLAT B 10/F TOWER 7 PARC ROYALE ,25,27/7/2018,14.18,942,1207,15053,11748,6085,275
1925,FLAT B G/F TOWER 1 LE CAP ,3,27/7/2018,68.99,1827,-,37763,-,-,-
1926,FLAT C G/F TOWER 1 LE CAP ,3,27/7/2018,81.01,2144,-,37783,-,-,-
1927,HOUSE PREMIER 9 NO. 88 HOUSE PREMIER 9 ST MORITZ  (with roof garden),3,27/7/2018,178,3760,-,47340,-,-,-
1928,FLAT C 2/F LILI COURT (BLOCK 4) WORLD-WIDE GARDENS ,42,26/7/2018,14.38,1255,1445,11458,9952,-,
1929,HOUSE B (HOUSE 2) NO. 12-50 HOUSE B EVERGREEN GARDEN ,36,25/7/2018,41.5,-,-,-,-,-,
1930,HOUSE PREMIER 12 NO. 88 HOUSE PREMIER 12 ST MORITZ  (with roof garden),3,25/7/2018,123.24,2905,-,42423,-,-,-
1931,FLAT B8 11/F WING 2 THE MET. ACAPPELLA ,2,25/7/2018,8.93,389,-,22959,-,-,-
1932,FLAT D 12/F BLOCK 2 THE PALAZZO ,12,25/7/2018,10.5,565,717,18584,14644,3711,128
1933,FLAT B 19/F BLOCK 11 THE PALAZZO ,12,25/7/2018,18,924,1186,19481,15177,3706,55
1934,FLAT B8 3/F WING 2 THE MET. ACAPPELLA ,2,20/7/2018,8.63,389,-,22180,-,-,-
1935,FLAT A 3/F TOWER 3 LE CAP ,3,20/7/2018,42.33,1597,-,26509,-,-,-
1936,FLAT F 20/F COURT D TOWER 1 DRAGONS RANGE ,5,19/7/2018,10.55,650,-,16231,-,1325,26
1937,FLAT B09 2/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,19/7/2018,6.28,309,391,20324,16061,2552,124
1938,FLAT D 10/F COURT A TOWER 2 DRAGONS RANGE ,5,18/7/2018,13.68,735,-,18612,-,1240,24
1939,FLAT D 9/F COURT C TOWER 1 DRAGONS RANGE ,5,18/7/2018,10.4,657,-,15830,-,1316,26
1940,FLAT C05 2/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,17/7/2018,9.38,536,703,17500,13343,1239,71
1941,FLAT B9 7/F WING 2 THE MET. ACAPPELLA ,2,13/7/2018,8.47,401,-,21110,-,-,-
1942,FLAT B9 11/F WING 2 THE MET. ACAPPELLA ,2,13/7/2018,8.28,401,-,20651,-,-,-
1943,FLAT H 18/F BLOCK 8 PHASE 2 ROYAL ASCOT,24,13/7/2018,15.4,1039,1206,14821,12769,3315,138
1944,FLAT A 3/F TOWER 2 LE CAP ,3,13/7/2018,41.1,1597,-,25736,-,-,-
1945,NO. 1 14/F HILL LODGE  ,35,13/7/2018,23.98,2029,2478,11819,9677,3215,100
1946,FLAT B 16/F COURT A TOWER 1 DRAGONS RANGE ,5,12/7/2018,9.05,467,-,19379,-,1187,27
1947,FLAT C 16/F TOWER 7 PARC ROYALE ,25,12/7/2018,12.12,736,975,16467,12431,3599,134
1948,FLAT C 5/F TOWER 2 LA CRESTA ,3,11/7/2018,38.68,1602,-,24145,-,-,-
1949,FLAT B9 8/F WING 2 THE MET. ACAPPELLA ,2,10/7/2018,8.54,401,-,21292,-,-,-
1950,FLAT F 11/F COURT D TOWER 1 DRAGONS RANGE ,5,10/7/2018,10.08,650,-,15508,-,1309,26
1951,FLAT B9 3/F WING 2 THE MET. ACAPPELLA ,2,9/7/2018,8.01,401,-,19965,-,-,-
1952,FLAT B 2/F TOWER 11 PARC ROYALE ,25,9/7/2018,13.5,942,1207,14331,11185,7720,67
1953,FLAT A 5/F TOWER 3 LA CRESTA ,3,6/7/2018,47.9,1761,-,27200,-,-,-
1954,FLAT B2 3/F BLOCK B LOK LAM GARDEN ,35,6/7/2018,11.7,906,1029,12914,11370,2736,109
1955,FLAT 1 18/F BLOCK C SCENERY GARDEN ,35,6/7/2018,5.7,408,522,13971,10920,1034,36
1956,FLAT B 8/F TOWER 2 THE GREAT HILL ,13,6/7/2018,23,1554,2055,14801,11192,4465,45
1957,FLAT C01 6/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,5/7/2018,6,323,406,18576,14778,2354,89
1958,FLAT 2 20/F BLOCK D SCENERY GARDEN ,36,5/7/2018,6,408,522,14706,11494,2118,105
1959,FLAT 3 4/F BLOCK C SCENERY GARDEN ,35,4/7/2018,6.4,537,687,11918,9316,2581,83
1960,FLAT B 2/F BLOCK 23 GREENWOOD TERRACE ,33,3/7/2018,11.35,882,1052,12868,10789,7945,96
1961,FLAT D 1/F COURT B TOWER 3 DRAGONS RANGE ,5,3/7/2018,10,694,-,14409,-,1190,8
1962,FLAT C 6/F BLOCK 1 THE PALAZZO ,12,3/7/2018,9.55,555,717,17207,13319,3194,115
1963,FLAT A 24/F BLOCK 6 JULIMOUNT GARDEN ,33,3/7/2018,18,1521,1872,11834,9615,5523,283
1964,FLAT D 2/F COURT B TOWER 1 DRAGONS RANGE ,5,29/6/2018,15.63,944,-,16555,-,1244,26
1965,FLAT B7 3/F WING 2 THE MET. ACAPPELLA ,2,29/6/2018,7.76,389,-,19956,-,-,-
1966,FLAT A G/F TOWER 2 LE CAP ,3,29/6/2018,66.74,2182,-,30586,-,-,-
1967,FLAT C 50/F BLOCK 9 THE PALAZZO ,12,29/6/2018,15,935,1200,16043,12500,2990,58
1968,FLAT D 52/F BLOCK 5 THE PALAZZO ,12,28/6/2018,12.78,689,888,18549,14392,2722,87
1969,FLAT B10 2/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,28/6/2018,6,320,401,18750,14963,1213,35
1970,FLAT B9 6/F WING 2 THE MET. ACAPPELLA ,2,28/6/2018,8.07,401,-,20135,-,-,-
1971,FLAT A01 6/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,28/6/2018,26.33,1229,1550,21424,16987,3269,76
1972,FLAT C 31/F BLOCK 1 THE PALAZZO ,12,28/6/2018,11,555,717,19820,15342,1363,83
1973,FLAT E 20/F COURT D TOWER 2 DRAGONS RANGE ,5,28/6/2018,14.5,964,-,15041,-,1041,10
1974,FLAT C G/F TOWER 3 LE CAP ,3,27/6/2018,65.18,2144,-,30400,-,-,-
1975,FLAT D 16/F TOWER E THE GRANDVILLE ,14,27/6/2018,9.38,586,738,16007,12710,2082,56
1976,HOUSE SOMMET 12 NO. 88 HOUSE SOMMET 12 ST MORITZ  (with roof garden),3,27/6/2018,79.13,2582,-,30646,-,-,-
1977,FLAT B 24/F QUEEN'S HEIGHTS (BLOCK 3) SHATIN 33 ,36,27/6/2018,15.18,1296,1676,11713,9057,1991,25
1978,FLAT D 29/F BLOCK 3 PHASE 1 ROYAL ASCOT,25,27/6/2018,9,676,822,13314,10949,1066,50
1979,HOUSE SOMMET 2 NO. 88 HOUSE SOMMET 2 ST MORITZ  (with roof garden),3,27/6/2018,162.8,3727,-,43681,-,-,-
1980,HOUSE SOMMET 11 NO. 88 HOUSE SOMMET 11 ST MORITZ  (with roof garden),3,26/6/2018,83.55,2610,-,32011,-,-,-
1981,FLAT C 15/F BLOCK 9 PHASE 1 PEAK ONE,12,26/6/2018,14.7,857,1150,17153,12783,2821,65
1982,FLAT B6 9/F WING 2 THE MET. ACAPPELLA ,2,26/6/2018,7.95,389,-,20437,-,-,-
1983,FLAT A 6/F BAUHINIA COURT (BLOCK 3) WORLD-WIDE GARDENS ,40,26/6/2018,22.1,1800,2000,12278,11050,6404,281
1984,FLAT B 6/F TOWER 1 LA CRESTA ,3,26/6/2018,57.42,1980,-,29000,-,-,-
1985,FLAT B 5/F BEGONIA COURT (BLOCK 1) WORLD-WIDE GARDENS ,41,26/6/2018,23.38,2217,2500,10546,9352,6309,221
1986,FLAT E 15/F BLOCK 5 PHASE 1 ROYAL ASCOT,25,26/6/2018,18.45,1370,1620,13467,11389,2897,54
1987,FLAT B9 5/F WING 2 THE MET. ACAPPELLA ,2,25/6/2018,8.39,401,-,20933,-,-,-
1988,FLAT B7 5/F WING 2 THE MET. ACAPPELLA ,2,25/6/2018,8.14,389,-,20928,-,-,-
1989,FLAT A B/F MOUNT VIENNA   (with garden),2,25/6/2018,76.8,2503,-,30683,-,-,-
1990,FLAT B7 9/F WING 2 THE MET. ACAPPELLA ,2,25/6/2018,7.88,389,-,20262,-,-,-
1991,FLAT C 7/F BLOCK 9 PRISTINE VILLA ,25,25/6/2018,18,1178,1422,15280,12658,4787,182
1992,FLAT B6 5/F WING 2 THE MET. ACAPPELLA ,2,22/6/2018,7.78,389,-,19995,-,-,-
1993,FLAT B7 7/F WING 2 THE MET. ACAPPELLA ,2,22/6/2018,7.78,389,-,20000,-,-,-
1994,FLAT C1 6/F WING 2 THE MET. ACAPPELLA ,2,22/6/2018,8.55,425,-,20118,-,-,-
1995,FLAT 1 8/F BLOCK D SCENERY GARDEN ,36,22/6/2018,5.99,408,522,14681,11475,2856,190
1996,FLAT B9 12/F WING 2 THE MET. ACAPPELLA ,2,21/6/2018,8.32,401,-,20738,-,-,-
1997,FLAT C 23/F BLOCK 2 PHASE 1 PEAK ONE,12,21/6/2018,31,1206,1695,25705,18289,1852,25
1998,FLAT B9 10/F WING 2 THE MET. ACAPPELLA ,2,20/6/2018,8.25,401,-,20564,-,-,-
1999,FLAT B7 11/F WING 2 THE MET. ACAPPELLA ,2,20/6/2018,7.95,389,-,20437,-,-,-
2000,FLAT F 36/F BLOCK 1 PHASE 1 ROYAL ASCOT,25,19/6/2018,24.3,1373,1623,17698,14972,7692,34
2001,FLAT B3 3/F WING 2 THE MET. ACAPPELLA ,2,19/6/2018,7.58,389,-,19488,-,-,-
2002,FLAT B 7/F TOWER B THE GRANDVILLE ,14,19/6/2018,9.4,568,718,16549,13092,2670,84
2003,FLAT C G/F TOWER 2 LE CAP ,3,19/6/2018,64.75,2144,-,30200,-,-,-
2004,FLAT A6 8/F WING 1 THE MET. ACAPPELLA ,2,15/6/2018,8.39,389,-,21568,-,-,-
2005,FLAT F 16/F BLOCK 11 PHASE 2 ROYAL ASCOT,24,15/6/2018,13.95,974,1127,14322,12378,3260,134
2006,FLAT B 12/F BLOCK 6 THE PALAZZO ,12,15/6/2018,15.4,891,1146,17284,13438,1142,57
2007,FLAT D 55/F BLOCK 6 THE PALAZZO ,12,15/6/2018,12.92,774,991,16693,13037,3570,69
2008,FLAT B7 6/F WING 2 THE MET. ACAPPELLA ,2,14/6/2018,7.83,389,-,20134,-,-,-
2009,FLAT D 33/F BLOCK 3 THE PALAZZO ,12,14/6/2018,9.99,554,717,18029,13930,3675,99
2010,FLAT B7 10/F WING 2 THE MET. ACAPPELLA ,2,14/6/2018,8.27,389,-,21254,-,-,-
2011,HOUSE PREMIER 2 NO. 88 HOUSE PREMIER 2 ST MORITZ  (with roof garden),3,14/6/2018,120.47,2892,-,41656,-,-,-
2012,FLAT D 32/F BLOCK 3 PHASE 1 ROYAL ASCOT,25,14/6/2018,9.8,676,822,14497,11922,5803,218
2013,HOUSE PREMIER 1 NO. 88 HOUSE PREMIER 1 ST MORITZ  (with roof garden),3,14/6/2018,110.91,2938,-,37749,-,-,-
2014,HOUSE 8 NO. 83 HOUSE 8 LE CAP ,3,14/6/2018,165.55,3285,-,50396,-,-,-
2015,FLAT B 3/F BLOCK 23 GREENWOOD TERRACE ,33,14/6/2018,11.6,882,1052,13152,11027,3860,171
2016,FLAT B6 7/F WING 2 THE MET. ACAPPELLA ,2,13/6/2018,7.85,389,-,20170,-,-,-
2017,FLAT B6 10/F WING 2 THE MET. ACAPPELLA ,2,13/6/2018,7.9,389,-,20298,-,-,-
2018,FLAT E 21/F TOWER B THE GRANDVILLE ,14,13/6/2018,9.38,577,721,16256,13010,4917,110
2019,FLAT F 23/F BLOCK 2 PHASE 1 ROYAL ASCOT,25,13/6/2018,22.28,1370,1620,16263,13753,4279,148
2020,FLAT E 18/F BLOCK 1 THE PALAZZO ,12,12/6/2018,9.65,563,719,17140,13421,3670,115
2021,FLAT E 26/F TOWER B THE GRANDVILLE ,14,12/6/2018,9.58,577,721,16603,13287,1382,44
2022,FLAT C 13/F BLOCK 10 PHASE 2 ROYAL ASCOT,24,11/6/2018,13.68,974,1127,14045,12138,4497,169
2023,FLAT C1 9/F WING 2 THE MET. ACAPPELLA ,2,11/6/2018,8.71,425,-,20496,-,-,-
2024,BLOCK 2 NO. 8006 BLOCK 2 WOODCREST HILL ,36,11/6/2018,26.88,2024,2034,13281,13215,5117,236
