,region,subregion,district,estate,building,first_op_date,floor_level,bedroom,sitting_room,floor,flat,area,net_area,price,tx_date,last_tx_date,last_price,gain,lat,lon
135,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Eden Gate,Block 2,2014-06-25,H,,,12,B,0,2350,99000000,2020-05-10,,0,0.0,22.34094,114.17815
136,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,The Palace,The Palace,2002-09-27,H,,,33,B,2300,1764,47000000,2020-05-08,2005-08-25,23070000,103.73,22.34216,114.18356
137,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Meridian Hill,Block 1,2011-04-28,L,,,1,A,2107,1600,25500000,2020-05-07,2010-10-07,26759000,-4.7,22.342988,114.1838095
138,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Kwong Fai Court,Kwong Fai Court,1976-02-19,H,3,,8,E,854,767,14880000,2020-05-07,2000-09-26,3560000,317.98,22.341852,114.182816
139,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 5,2004-02-08,M,3,,9,C,1498,1112,31000000,2020-05-06,2004-03-26,14680000,111.17,22.3410134,114.174675
140,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Lung Cheung Court,Block 4,1970-03-04,,,,5,6H,0,1222,20330000,2020-04-29,,0,0.0,22.34266,114.18039
141,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Twilight Court,Twilight Court,1975-06-25,M,3,2,4,A3,770,614,10500000,2020-04-28,,0,0.0,22.341475,114.18212
142,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Beverly Villas,Block 5,1981-01-18,H,3,2,12,C,1308,1211,17300000,2020-04-26,2013-07-03,14800000,16.89,22.327778,114.183483
143,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Meridian Hill,Block 2,2011-04-28,L,,,1,D,2029,1542,22800000,2020-04-24,2010-10-07,25363000,-10.11,22.3427309,114.18387799999999
144,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Merlin Court,Merlin Court,1975-03-27,M,3,2,6,C,850,685,10000000,2020-04-17,2007-02-12,3200000,212.5,22.3426965,114.1829536
145,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Fessenden Court,Fessenden Court,1976-03-31,H,3,2,7,G,559,475,8480000,2020-04-16,2017-04-13,7200000,17.78,22.341852,114.1825
146,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Ho Tung House,4 Ho Tung Road,1960-01-18,M,,,6,,0,902,13080000,2020-04-16,2005-11-11,4880000,168.03,22.327402,114.17988
147,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Fairyland Garden,Fairyland Garden,1973-07-12,L,3,2,2,D,1233,1076,7000000,2020-04-15,2002-07-22,3230000,116.72,22.340605999999998,114.181868
148,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Fessenden Court,Fessenden Court,1976-03-31,M,3,2,4,D,746,629,10000000,2020-04-14,1997-08-05,2000000,400.0,22.341852,114.1825
149,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Boland Court,Boland Court,1975-10-24,M,2,2,6,A,507,440,8880000,2020-04-08,2014-12-18,6100000,45.57,22.340737999999998,114.18152
150,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Fung Wah Court,Fung Wah Court,1972-03-02,L,,,2,A,0,1061,16000000,2020-04-07,1998-05-08,6680000,139.52,22.327858,114.18484
151,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,4,,9,D,0,1534,35000000,2020-04-06,,0,0.0,22.33369,114.186134
152,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Rockford Mansion & Clifford Mansion,Block A (Rockford Mansion),1978-08-15,H,3,2,5,D,760,688,11700000,2020-04-02,2007-12-17,3900000,200.0,22.3293065,114.1862196
153,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,House C,2016-03-18,,,,,,0,3436,132133000,2020-03-31,,0,0.0,,
154,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 3,2016-03-18,H,4,,9,A,0,1513,34018000,2020-03-30,,0,0.0,22.333755,114.18652
155,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Lung Cheung Court,Block 2,1970-03-04,L,,,1,2G,0,803,12008800,2020-03-27,,0,0.0,22.343035,114.179565
156,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Boland Court,Boland Court,1975-10-24,M,2,2,6,H,507,440,8798000,2020-03-26,2013-01-22,5220000,68.54,22.340737999999998,114.18152
157,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Dragon Court,Block C3,1967-06-16,,,,4,3,0,675,18623250,2020-03-25,,0,0.0,22.343177999999998,114.1768
158,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,3,,10,E,0,1459,40280000,2020-03-25,,0,0.0,22.33369,114.186134
159,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Beverly Villas,Block 3,1980-12-23,H,3,2,10,C,1308,1211,19000000,2020-03-24,2011-02-13,13280000,43.07,22.327749,114.182842
160,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Jade Court,Block D,1977-05-04,L,3,,2,D2,0,661,10300000,2020-03-24,2010-10-25,5700000,80.7,22.342662999999998,114.18217
161,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Yee Yuen,Yee Yuen,1962-04-28,,,,3,,0,1619,19000000,2020-03-24,,0,0.0,22.331978,114.185875
162,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,3,,10,D,0,1534,41728000,2020-03-23,,0,0.0,22.33369,114.186134
163,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Kent Court,Block 5,1985-06-28,L,3,2,1,C,1021,882,15300000,2020-03-20,1997-04-08,7500000,104.0,22.327441999999998,114.18083
164,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 3,2016-03-18,H,3,,10,A,0,1513,38700000,2020-03-20,,0,0.0,22.333755,114.18652
165,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Meridian Hill,Block 3,2011-04-28,M,,,5,B,2094,1609,30800000,2020-03-20,2010-03-22,31410000,-1.94,22.3424935,114.183826
166,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Happy Garden,Block B,1976-02-05,H,3,2,6,2,907,799,13100000,2020-03-19,,0,0.0,22.341569999999997,114.183264
167,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Alice Court,Block B,1971-10-12,M,3,2,6,E,850,654,11180000,2020-03-19,,0,0.0,22.342668999999997,114.18130000000001
168,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 2,2016-03-18,H,3,,10,C,0,1516,36900000,2020-03-19,,0,0.0,22.333958,114.18655
169,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,M,,,8,C,0,403,10155000,2020-03-15,,0,0.0,22.32613,114.18214
170,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Meridian Hill,Block 1,2011-04-28,L,,,1,D,2099,1614,22500000,2020-03-12,2010-10-20,27287000,-17.54,22.342988,114.1838095
171,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Marconi Court,Marconi Court,1975-04-24,L,3,2,1,H,900,712,9980000,2020-03-11,2007-12-11,4180000,138.76,22.341288,114.18247
172,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,3,,9,E,0,1459,34600000,2020-03-11,,0,0.0,22.33369,114.186134
173,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Chermain Heights,Block 1,1969-10-22,H,3,2,10,B3,1050,758,12000000,2020-03-03,,0,0.0,22.343899,114.177246
174,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Boundary Crest,Boundary Crest,1978-02-04,M,2,2,7,A,722,574,7000000,2020-03-02,,0,0.0,22.3272339,114.1848153
175,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Ho Tung House,6 Ho Tung Road,1960-01-18,M,,,6,,0,902,12880000,2020-02-28,,0,0.0,22.327420999999998,114.17989
176,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 7,2004-02-09,M,3,,8,C,1526,1107,32000000,2020-02-12,2016-01-21,25000000,28.0,22.341276,114.1752765
177,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 10,2004-02-09,M,3,,6,C,1435,1068,26900000,2020-01-16,2003-04-03,7280000,269.51,22.341952,114.175237
178,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,3,D,0,400,9680000,2020-01-15,,0,0.0,22.32613,114.18214
179,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Beverly Villas,Block 7,1980-12-24,H,3,2,10,C,1308,1211,21880000,2020-01-15,2009-05-19,9000000,143.11,22.327393999999998,114.18248
180,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 11,2004-02-09,H,3,,10,B,1469,1086,32980000,2020-01-14,2003-05-29,7238000,355.65000000000003,22.3421705,114.175239
181,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Comfort Court,Comfort Court,1977-03-03,H,3,2,8,D,1560,1149,18280000,2020-01-09,2009-08-25,8080000,126.24000000000001,22.341019,114.18241
182,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,L,,,5,A,0,420,11276000,2020-01-06,,0,0.0,22.32613,114.18214
183,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Kwong Fai Court,Kwong Fai Court,1976-02-19,L,2,,1,B,500,411,3250000,2020-01-02,2015-04-23,4600000,-29.35,22.341852,114.182816
184,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 11,2004-02-09,M,3,,6,D,1326,990,25500000,2019-12-31,2003-06-11,5850000,335.90000000000003,22.3421705,114.175239
185,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Ava Court,Ava Court,1973-09-27,L,3,,3,F,1100,976,6750000,2019-12-30,,0,0.0,22.342523999999997,114.18324799999999
186,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Meridian Hill,Block 3,2011-04-28,M,,,6,A,2086,1602,25280000,2019-12-24,2010-03-24,31290000,-19.21,22.3424935,114.183826
187,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,The Palace,The Palace,2002-09-27,M,2,,22,B,900,673,16500000,2019-12-20,2003-11-26,4480000,268.3,22.34216,114.18356
188,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,L,,,6,A,0,420,11434000,2019-12-19,,0,0.0,22.32613,114.18214
189,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Peninsula Heights,Block B,2000-03-22,M,,,8,3,1405,1101,19700000,2019-12-18,2008-01-24,7700000,155.84,22.343394999999997,114.18308999999999
190,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 15,2004-02-09,L,,,2,A,1954,1456,37500000,2019-12-17,2005-07-04,22471000,66.88,22.3426465,114.175337
191,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,L,,,7,A,0,420,11591000,2019-12-12,,0,0.0,22.32613,114.18214
192,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Westland Heights,Westland Heights,1976-11-10,L,3,2,3,B,1080,987,16680000,2019-12-12,,0,0.0,22.343016,114.18175
193,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,5,B,0,414,10914000,2019-12-11,,0,0.0,22.32613,114.18214
194,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,2,E,0,259,6311000,2019-12-10,,0,0.0,22.32613,114.18214
195,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,6,F,0,306,7929000,2019-12-10,,0,0.0,22.32613,114.18214
196,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,5,C,0,403,9671000,2019-12-10,,0,0.0,22.32613,114.18214
197,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 18,2004-02-09,H,,,9,A,1954,1456,40000000,2019-12-09,2003-05-23,11880000,236.70000000000002,22.3429949,114.17594
198,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 18,2004-02-09,H,,,10,B,1947,1447,48000000,2019-12-06,2003-03-27,13480000,256.08,22.3429949,114.17594
199,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Faber Garden,Faber Garden,1977-03-30,M,1,2,3,1,530,445,7680000,2019-12-05,,0,0.0,22.341606,114.181915
200,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Pearl Court,Pearl Court,1966-10-07,L,,,4,D,0,1190,17500000,2019-12-04,,0,0.0,22.3441574,114.1782899
201,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,L,,,7,C,0,403,9958000,2019-12-03,,0,0.0,22.32613,114.18214
202,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Merry Court,Phase 1,1974-05-24,M,2,,6,1G,0,547,9718000,2019-12-03,2012-04-23,5780000,68.13,22.342551999999998,114.18247
203,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,2,F,0,269,6529000,2019-12-02,,0,0.0,22.32613,114.18214
204,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Pearl Court,Pearl Court,1976-04-06,M,3,2,6,A,0,1070,15400000,2019-11-29,,0,0.0,22.327531999999998,114.18597
205,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Jumbo Court,Jumbo Court,1976-06-09,L,3,2,1,C,1200,906,12000000,2019-11-28,2011-09-08,8450000,42.01,22.342793999999998,114.181682
206,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Sunderland Estate,House 106,1983-04-14,,,,,,0,2822,64500000,2019-11-28,2009-02-13,27680000,133.02,22.334478,114.17991
207,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,3,C,0,403,9527000,2019-11-28,,0,0.0,22.32613,114.18214
208,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 11,2004-02-09,L,3,,3,D,1326,990,23000000,2019-11-28,2003-07-11,5800000,296.55,22.3421705,114.175239
209,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,L,,,5,D,0,400,9824000,2019-11-27,,0,0.0,22.32613,114.18214
210,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-14,L,,,6,E,0,297,7589000,2019-11-27,,0,0.0,22.32613,114.18214
211,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,L,,,6,C,0,403,9815000,2019-11-26,,0,0.0,22.32613,114.18214
212,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,M,4,,8,D,0,1533,33384800,2019-11-26,,0,0.0,22.33369,114.186134
213,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,La Salle Residence,La Salle Residence,2018-06-13,L,,,6,D,0,400,9967000,2019-11-25,,0,0.0,22.32613,114.18214
214,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,3,,10,B,0,1732,75766560,2019-11-21,,0,0.0,22.33369,114.186134
215,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 2,2016-03-18,H,3,,9,B,0,1505,36743000,2019-11-19,,0,0.0,22.333958,114.18655
216,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 2,2016-03-18,H,3,,10,B,0,1498,42635800,2019-11-19,,0,0.0,22.333958,114.18655
217,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,,,10,C,0,898,27343000,2019-11-18,,0,0.0,22.33369,114.186134
218,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,4,,10,A,0,1719,56608000,2019-11-18,,0,0.0,22.33369,114.186134
219,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Happy Garden,Block A,1976-02-05,M,3,2,5,1,966,827,10000000,2019-11-15,2009-08-26,5880000,70.07000000000001,22.341333,114.183401
220,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Carlton Court,Carlton Court,1977-09-01,M,3,2,5,F,1066,935,7500000,2019-11-15,2003-05-15,1300000,476.92,22.3411536,114.1817404
221,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 3,2016-03-18,H,4,,8,A,0,1514,33530000,2019-11-12,,0,0.0,22.333755,114.18652
222,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Arcadia Gardens,Arcadia Gardens,1965-04-28,H,,,12,B,0,1693,24800000,2019-10-29,2019-06-24,26000000,-4.62,22.341285,114.178786
223,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,The Grampian,The Grampian,2016-06-22,M,4,,5,A,0,2135,59000000,2019-10-28,,0,0.0,22.328829,114.186295
224,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Dragon Court,Block D2,1968-02-14,,,,3,2,0,1003,25157246,2019-10-28,2014-04-10,20000000,25.79,22.343187,114.1768
225,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,The Grampian,The Grampian,2016-06-21,H,4,,7,B,0,2135,68000000,2019-10-27,,0,0.0,22.328829,114.186295
226,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,The Grampian,The Grampian,2016-06-21,H,3,,8,A,0,2214,123000000,2019-10-27,,0,0.0,22.328829,114.186295
227,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,The Grampian,The Grampian,2016-06-21,H,4,,8,B,0,2214,93500000,2019-10-27,,0,0.0,22.328829,114.186295
228,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,South Court,South Court,1973-10-11,L,,,1,F,0,1008,16080000,2019-10-20,2010-02-02,7880000,104.06,22.328353999999997,114.18582
229,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,L,2,,3,D,0,886,19689890,2019-10-17,2017-05-24,17095400,15.18,22.33369,114.186134
230,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Phoenix Court,Block D,1977-11-23,H,3,,8,4,0,670,11750000,2019-10-16,,0,0.0,22.34206,114.1817
231,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Rockford Mansion & Clifford Mansion,Block A (Rockford Mansion),1978-08-14,M,3,2,4,D,760,688,12380000,2019-10-15,2008-04-16,4700000,163.4,22.3293065,114.1862196
232,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 1,2016-03-18,H,3,,10,C,0,1340,40206000,2019-10-15,,0,0.0,22.333938999999997,114.186264
233,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 1,2016-03-18,H,3,,10,D,0,1596,53507400,2019-10-14,,0,0.0,22.333938999999997,114.186264
234,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Marconi Court,Marconi Court,1975-04-25,H,3,2,,F,900,692,11280000,2019-10-14,,0,0.0,22.341288,114.18247
235,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 1,2016-03-18,H,3,,9,C,0,1336,36511200,2019-10-10,,0,0.0,22.333938999999997,114.186264
236,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Eden Gate,Block 2,2014-06-25,L,,,3,A,0,1464,48300000,2019-10-07,,0,0.0,22.34094,114.17815
237,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 5,2016-03-18,H,3,,9,B,0,1732,52600000,2019-09-30,,0,0.0,22.33369,114.186134
238,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Welcome Gardens,Block 1,1971-11-24,H,3,2,8,D,900,700,11500000,2019-09-26,2007-05-15,3950000,191.14000000000001,22.3425066,114.1806516
239,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 18,2004-02-09,H,,,11,B,0,2268,95000000,2019-09-17,2007-07-24,44000000,115.91,22.3429949,114.17594
240,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Eden Gate,Block 2,2014-06-25,L,,,5,A,0,1464,50000000,2019-09-16,,0,0.0,22.34094,114.17815
241,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 6,2004-02-09,L,3,,3,C,1427,1054,32900000,2019-09-16,2015-04-08,25300000,30.04,22.3411355,114.1750349
242,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 5,2004-02-08,H,3,,11,A,1363,1008,27000000,2019-09-11,2004-10-10,12300000,119.51,22.3410134,114.174675
243,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Peninsula Heights,Block A,2000-03-22,H,,,17,7,1545,1212,25000000,2019-09-11,2006-03-16,9380000,166.52,22.343526999999998,114.18278
244,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Twilight Court,Twilight Court,1975-06-25,L,3,2,2,A2,765,624,8000000,2019-09-10,,0,0.0,22.341475,114.18212
245,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Sau Chuk Yuen,Sau Chuk Yuen,1983-10-11,H,3,,8,B,0,1105,25000000,2019-08-30,2009-12-18,8000000,212.5,22.327835,114.18456
246,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 19,2004-02-09,M,,,6,A,1954,1451,36000000,2019-08-29,2004-08-30,19000000,89.47,22.342962999999997,114.176187
247,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Fessenden Court,Fessenden Court,1976-03-31,L,3,2,2,A,1133,945,18300000,2019-08-23,2005-06-22,5100000,258.82,22.341852,114.1825
248,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Broadway Towers,Broadway Towers,1973-05-03,L,2,1,3,B4,500,432,8000000,2019-08-23,,0,0.0,22.340533999999998,114.1815444
249,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Lung Cheung Villa,Lung Cheung Villa,1966-06-05,M,3,2,5,B,1680,1343,22680000,2019-08-22,2013-03-04,14550000,55.88,22.34393,114.17599
250,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Pearl Court,Pearl Court,1966-10-07,H,,,9,A,0,1846,10000000,2019-08-20,2019-08-19,10000000,0.0,22.3441574,114.1782899
251,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Grampian Crest,Grampian Crest,1973-08-13,H,3,2,5,B,1200,876,15500000,2019-08-20,,0,0.0,22.330109999999998,114.18625
252,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Alice Court,Block A,1971-10-11,M,3,2,5,A,1100,753,14138000,2019-08-19,,0,0.0,22.342897,114.18119
253,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Kent Court,Block 5,1985-06-28,H,3,2,7,E,1021,882,18650000,2019-08-19,2005-04-29,5500000,239.09,22.327441999999998,114.18083
254,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Pearl Court,Pearl Court,1966-10-07,H,,,9,A,0,1846,10000000,2019-08-19,2011-03-23,6000000,66.67,22.3441574,114.1782899
255,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 15,2004-02-09,H,,,11,B,1947,1451,47000000,2019-08-15,2003-09-17,11800000,298.31,22.3426465,114.175337
256,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Kowloon Tong Court,Kowloon Tong Court,1965-06-03,M,,,4,B3,0,978,17500000,2019-08-13,,0,0.0,22.330144999999998,114.179634
257,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Fessenden Court,Fessenden Court,1976-03-31,L,3,2,2,B,746,631,10500000,2019-08-12,,0,0.0,22.341852,114.1825
258,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Luso Apartments,Block D,1965-03-09,H,,,8,85,0,1318,30000000,2019-08-08,2005-05-19,23000000,30.43,22.34223,114.177417
259,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Sunderland Estate,House 27,1983-04-14,,,,,,0,2375,60000000,2019-08-08,,0,0.0,22.334567999999997,114.18066400000001
260,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Lok Yuen,Lok Yuen,1961-08-03,,3,2,4,D,1350,968,15200000,2019-08-07,2005-07-05,5000000,204.0,22.328267999999998,114.18426
261,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Beverly Villas,Block 3,1980-12-24,L,3,2,3,C,1308,1211,23880000,2019-08-06,2006-06-14,7180000,232.59,22.327749,114.182842
262,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Rockford Mansion & Clifford Mansion,Block A (Rockford Mansion),1978-08-14,L,3,2,2,C,900,702,10900000,2019-07-31,1997-02-19,4438000,145.61,22.3293065,114.1862196
263,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Parc Inverness,Block 2,2016-03-18,H,3,,10,A,0,1156,43180000,2019-07-31,,0,0.0,22.333958,114.18655
264,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,One Beacon Hill,Block 11,2004-02-09,L,3,,3,A,1473,1104,35700000,2019-07-29,2003-05-12,7350000,385.71000000000004,22.3421705,114.175239
265,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Merlin Court,Merlin Court,1975-03-27,,2,,UG,A,0,615,9680000,2019-07-26,,0,0.0,22.3426965,114.1829536
266,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Merlin Court,Merlin Court,1975-03-26,M,3,2,4,D,850,685,12680000,2019-07-25,2006-04-23,3530000,259.21,22.3426965,114.1829536
267,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Inverness Villa,Block B,1977-01-22,L,3,,1,1,740,651,9000000,2019-07-23,,0,0.0,22.331186,114.18599
268,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,The Palace,The Palace,2002-09-27,M,3,,22,A,1368,1039,27500000,2019-07-11,2007-06-28,12600000,118.25,22.34216,114.18356
269,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Alice Court,Block A,1971-10-11,L,2,2,1,D,686,534,9750000,2019-07-09,2005-07-14,2300000,323.91,22.342897,114.18119
270,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Crystal Mansion,Crystal Mansion,1971-01-18,M,3,2,5,A,1600,1516,29500000,2019-07-09,2005-03-02,6700000,340.3,22.3438059,114.1769336
271,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Lung Cheung Court,Block 1,1970-03-04,M,,,3,4A,0,809,10800000,2019-07-08,,0,0.0,22.34319,114.179245
272,Kowloon,Kowloon City,Kowloon Tong / Beacon Hill,Phoenix Court,Block C,1977-11-23,L,2,,2,2,0,575,9000000,2019-07-08,,0,0.0,22.341898,114.18159
