,region,subregion,district,estate,building,first_op_date,floor_level,bedroom,sitting_room,floor,flat,area,net_area,price,tx_date,last_tx_date,last_price,gain,lat,lon
125,Hong Kong Island,Eastern,Chai Wan,Gold Mine Building,Block C,1978-03-10,L,1,2,6,6,357,240,4000000,2020-09-30,2017-05-10,3500000,14.290000000000001,22.264512999999997,114.240234
126,Hong Kong Island,Eastern,Chai Wan,New Jade Gardens,Block 4,1988-04-06,L,3,2,1,B,642,533,7200000,2020-09-29,2007-05-28,1650000,336.36,22.263571,114.236839
127,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 5,1985-07-05,L,2,2,1,A,620,536,5900000,2020-09-28,2012-05-09,2720000,116.91,22.267636,114.235116
128,Hong Kong Island,Eastern,Chai Wan,New Jade Gardens,Block 5,1988-04-06,M,2,2,19,D,566,473,7500000,2020-09-25,2001-12-08,1570000,377.71,22.263603,114.236217
129,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 1,2001-04-11,,,,56,B,863,604,10900000,2020-09-25,2004-11-29,3938000,176.79,22.266852,114.250333
130,Hong Kong Island,Eastern,Chai Wan,Shan Tsui Court,Block B,1981-07-24,M,2,2,17,5,468,374,5050000,2020-09-25,2009-11-10,1500000,236.67000000000002,22.269482999999997,114.233355
131,Hong Kong Island,Eastern,Chai Wan,Walton Estate,Block A(I)(Tak Fook House),1982-08-21,H,2,2,20,D,501,417,5500000,2020-09-24,,0,0.0,22.264747999999997,114.23940999999999
132,Hong Kong Island,Eastern,Chai Wan,Tsui Wan Estate,Tsui Shou House (Block B),1988-12-01,H,,,26,8,0,385,2680000,2020-09-24,,0,0.0,22.268349999999998,114.240616
133,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 1,2001-04-11,L,,,25,G,652,463,8300000,2020-09-24,2017-02-08,6730000,23.330000000000002,22.266852,114.250333
134,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 3,1985-07-05,H,2,2,30,B,588,508,6280000,2020-09-23,2012-05-28,3160000,98.73,22.267111,114.234728
135,Hong Kong Island,Eastern,Chai Wan,Harmony Garden,Block 2,1997-03-24,L,2,2,9,C,693,592,5850000,2020-09-23,,0,0.0,22.266005,114.24893
136,Hong Kong Island,Eastern,Chai Wan,Walton Estate,Block A(II)(Tak Luk House),1982-08-21,L,2,2,6,G,559,465,5750000,2020-09-23,2013-05-30,3520000,63.35,22.264532,114.23956
137,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 4,1985-07-05,L,2,2,8,K,588,508,6100000,2020-09-23,2007-06-28,1490000,309.40000000000003,22.267409999999998,114.234612
138,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 5,1985-07-05,M,2,2,17,K,588,508,6365000,2020-09-23,,0,0.0,22.267636,114.235116
139,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 9,2001-04-11,L,,,18,F,733,506,8600000,2020-09-22,2011-04-04,4750000,81.05,22.267011,114.25076
140,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 6,2001-04-11,,,,56,D,1200,846,18500000,2020-09-22,2010-06-17,8998000,105.60000000000001,22.266137,114.251671
141,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 3,1985-07-05,M,3,2,14,H,747,646,7280000,2020-09-22,,0,0.0,22.267111,114.234728
142,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 3,2001-04-11,,,,58,H,821,565,9680000,2020-09-22,2003-01-16,2456000,294.14,22.265534,114.251226
143,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 7,2001-04-11,M,,,39,G,646,455,7300000,2020-09-22,2016-05-16,5388000,35.49,22.266346,114.251465
